
Sample:   c= 3.0000 mg/ml  Code: ADR_NAPI
  2.181680e-01   5.508501e+04   1.849574e+03
  2.208110e-01   5.818406e+04   1.884767e+03
  2.234550e-01   5.769332e+04   1.892857e+03
  2.260980e-01   5.800484e+04   1.838877e+03
  2.287420e-01   5.575109e+04   1.814544e+03
  2.313850e-01   5.757509e+04   1.826171e+03
  2.340280e-01   5.749614e+04   1.819097e+03
  2.366720e-01   5.631424e+04   1.811881e+03
  2.393150e-01   5.253708e+04   1.714483e+03
  2.419590e-01   5.535576e+04   1.776451e+03
  2.446020e-01   5.678167e+04   1.760725e+03
  2.472450e-01   5.482536e+04   1.743345e+03
  2.498890e-01   5.598408e+04   1.758976e+03
  2.525320e-01   5.086697e+04   1.644296e+03
  2.551760e-01   5.515797e+04   1.748625e+03
  2.578190e-01   5.421558e+04   1.668369e+03
  2.604620e-01   5.243458e+04   1.657299e+03
  2.631060e-01   5.501053e+04   1.707447e+03
  2.657490e-01   5.679727e+04   1.712502e+03
  2.683920e-01   5.260109e+04   1.655137e+03
  2.710360e-01   5.203107e+04   1.607245e+03
  2.736790e-01   5.457092e+04   1.664398e+03
  2.763230e-01   5.337156e+04   1.627817e+03
  2.789660e-01   5.022697e+04   1.572667e+03
  2.816090e-01   5.436371e+04   1.638383e+03
  2.842530e-01   5.242772e+04   1.591645e+03
  2.868960e-01   5.308301e+04   1.616762e+03
  2.895400e-01   5.181541e+04   1.561584e+03
  2.921830e-01   5.161361e+04   1.562614e+03
  2.948260e-01   4.790703e+04   1.507435e+03
  2.974700e-01   5.305115e+04   1.571929e+03
  3.001130e-01   5.128245e+04   1.557593e+03
  3.027570e-01   4.862727e+04   1.480366e+03
  3.054000e-01   4.708800e+04   1.471500e+03
  3.080430e-01   4.898190e+04   1.480228e+03
  3.106870e-01   5.111233e+04   1.527273e+03
  3.133300e-01   4.776134e+04   1.458064e+03
  3.159740e-01   4.610256e+04   1.406769e+03
  3.186170e-01   4.963084e+04   1.486327e+03
  3.212600e-01   4.853585e+04   1.445134e+03
  3.239040e-01   4.807550e+04   1.446903e+03
  3.265470e-01   4.656979e+04   1.422351e+03
  3.291900e-01   4.824727e+04   1.419037e+03
  3.318340e-01   4.833574e+04   1.445598e+03
  3.344770e-01   4.517965e+04   1.368452e+03
  3.371210e-01   4.666817e+04   1.398856e+03
  3.397640e-01   4.674040e+04   1.385547e+03
  3.424070e-01   4.742347e+04   1.384664e+03
  3.450510e-01   4.958284e+04   1.438544e+03
  3.476940e-01   4.602615e+04   1.346162e+03
  3.503380e-01   4.688915e+04   1.381485e+03
  3.529810e-01   4.582220e+04   1.356542e+03
  3.556240e-01   4.291071e+04   1.306942e+03
  3.582680e-01   4.733483e+04   1.368150e+03
  3.609110e-01   4.417566e+04   1.306081e+03
  3.635550e-01   4.547366e+04   1.335153e+03
  3.661980e-01   4.481821e+04   1.305816e+03
  3.688410e-01   4.629949e+04   1.337108e+03
  3.714850e-01   4.368313e+04   1.286468e+03
  3.741280e-01   4.365800e+04   1.280740e+03
  3.767710e-01   4.420537e+04   1.299596e+03
  3.794150e-01   4.323942e+04   1.264116e+03
  3.820580e-01   4.666372e+04   1.324093e+03
  3.847020e-01   4.294339e+04   1.249601e+03
  3.873450e-01   4.471769e+04   1.285543e+03
  3.899880e-01   4.174087e+04   1.235716e+03
  3.926320e-01   3.981512e+04   1.191301e+03
  3.952750e-01   4.040664e+04   1.213352e+03
  3.979190e-01   4.251995e+04   1.223881e+03
  4.005620e-01   4.237167e+04   1.235058e+03
  4.032050e-01   4.326820e+04   1.226265e+03
  4.058490e-01   4.144666e+04   1.202490e+03
  4.084920e-01   4.042953e+04   1.201643e+03
  4.111360e-01   4.098131e+04   1.189990e+03
  4.137790e-01   4.047817e+04   1.189506e+03
  4.164220e-01   4.076436e+04   1.181204e+03
  4.190660e-01   4.055977e+04   1.173798e+03
  4.217090e-01   3.990869e+04   1.168741e+03
  4.243530e-01   3.998020e+04   1.159943e+03
  4.269960e-01   4.133378e+04   1.242314e+03
  4.296390e-01   3.808532e+04   1.192498e+03
  4.322830e-01   3.802025e+04   1.245395e+03
  4.349260e-01   3.777104e+04   1.271817e+03
  4.375690e-01   3.973333e+04   1.280389e+03
  4.402130e-01   3.894420e+04   1.305413e+03
  4.428560e-01   3.636041e+04   1.255301e+03
  4.455000e-01   3.788669e+04   1.318247e+03
  4.481430e-01   4.044436e+04   1.360291e+03
  4.507860e-01   3.687574e+04   1.298893e+03
  4.534300e-01   3.662692e+04   1.330350e+03
  4.560730e-01   3.567795e+04   1.289097e+03
  4.587170e-01   3.535191e+04   1.283193e+03
  4.613600e-01   3.382798e+04   1.239361e+03
  4.640030e-01   3.409111e+04   1.233373e+03
  4.666470e-01   3.540040e+04   1.282421e+03
  4.692900e-01   3.596869e+04   1.254552e+03
  4.719340e-01   3.475358e+04   1.269021e+03
  4.745770e-01   3.717002e+04   1.287865e+03
  4.772200e-01   3.446262e+04   1.268586e+03
  4.798640e-01   3.417550e+04   1.236426e+03
  4.825070e-01   3.520756e+04   1.197093e+03
  4.851500e-01   3.544069e+04   1.210631e+03
  4.877940e-01   3.332482e+04   1.134390e+03
  4.904370e-01   3.468057e+04   1.171080e+03
  4.930810e-01   3.509607e+04   1.145927e+03
  4.957240e-01   3.409509e+04   1.116822e+03
  4.983670e-01   3.401101e+04   1.128074e+03
  5.010110e-01   3.458642e+04   1.119190e+03
  5.036540e-01   3.310156e+04   1.094902e+03
  5.062980e-01   3.468126e+04   1.098918e+03
  5.089410e-01   3.394154e+04   1.089236e+03
  5.115840e-01   3.319034e+04   1.080254e+03
  5.142280e-01   3.460641e+04   1.087306e+03
  5.168710e-01   3.280738e+04   1.067789e+03
  5.195150e-01   3.188958e+04   1.025500e+03
  5.221580e-01   3.127305e+04   1.024933e+03
  5.248010e-01   3.234263e+04   1.038459e+03
  5.274450e-01   3.266586e+04   1.030412e+03
  5.300880e-01   3.224779e+04   1.027500e+03
  5.327320e-01   3.155404e+04   1.002853e+03
  5.353750e-01   3.086319e+04   1.006111e+03
  5.380180e-01   3.215545e+04   1.000955e+03
  5.406620e-01   3.151556e+04   9.961116e+02
  5.433050e-01   3.214552e+04   1.013999e+03
  5.459480e-01   3.045501e+04   9.783559e+02
  5.485920e-01   3.130360e+04   9.918926e+02
  5.512350e-01   2.908393e+04   9.367302e+02
  5.538790e-01   3.004901e+04   9.545384e+02
  5.565220e-01   2.856520e+04   9.361865e+02
  5.591650e-01   3.266143e+04   9.901951e+02
  5.618090e-01   3.221505e+04   9.866889e+02
  5.644520e-01   3.092558e+04   9.548389e+02
  5.670960e-01   2.884317e+04   9.289758e+02
  5.697390e-01   2.885054e+04   9.192545e+02
  5.723820e-01   2.954280e+04   9.309725e+02
  5.750260e-01   2.824091e+04   9.058277e+02
  5.776690e-01   2.897879e+04   9.168484e+02
  5.803130e-01   2.931918e+04   9.266905e+02
  5.829560e-01   2.931099e+04   9.041265e+02
  5.855990e-01   2.746693e+04   8.883439e+02
  5.882430e-01   2.780068e+04   8.867041e+02
  5.908860e-01   2.936322e+04   9.127116e+02
  5.935290e-01   2.808089e+04   8.835887e+02
  5.961730e-01   2.735725e+04   8.707908e+02
  5.988160e-01   2.797689e+04   8.785784e+02
  6.014600e-01   2.749230e+04   8.689484e+02
  6.041030e-01   2.785512e+04   8.700478e+02
  6.067460e-01   2.816605e+04   8.742332e+02
  6.093900e-01   2.772266e+04   8.608857e+02
  6.120330e-01   2.585167e+04   8.356659e+02
  6.146770e-01   2.633178e+04   8.322679e+02
  6.173200e-01   2.723799e+04   8.421883e+02
  6.199630e-01   2.490359e+04   8.012598e+02
  6.226070e-01   2.551013e+04   8.173973e+02
  6.252500e-01   2.696518e+04   8.361549e+02
  6.278940e-01   2.671271e+04   8.251582e+02
  6.305370e-01   2.732445e+04   8.345531e+02
  6.331800e-01   2.647855e+04   8.163685e+02
  6.358240e-01   2.528531e+04   8.028094e+02
  6.384670e-01   2.639344e+04   8.133580e+02
  6.411110e-01   2.575240e+04   8.039777e+02
  6.437540e-01   2.605360e+04   8.086657e+02
  6.463970e-01   2.536577e+04   7.973662e+02
  6.490410e-01   2.484258e+04   7.863782e+02
  6.516840e-01   2.480841e+04   7.852966e+02
  6.543270e-01   2.518657e+04   7.901729e+02
  6.569710e-01   2.605066e+04   8.097455e+02
  6.596140e-01   2.515838e+04   7.854328e+02
  6.622580e-01   2.431892e+04   7.764434e+02
  6.649010e-01   2.387032e+04   7.594159e+02
  6.675440e-01   2.557938e+04   7.909048e+02
  6.701880e-01   2.324235e+04   7.601061e+02
  6.728310e-01   2.415973e+04   7.609599e+02
  6.754750e-01   2.480308e+04   7.777591e+02
  6.781180e-01   2.350538e+04   7.500870e+02
  6.807610e-01   2.476781e+04   7.709882e+02
  6.834050e-01   2.515793e+04   7.734497e+02
  6.860480e-01   2.309831e+04   7.348553e+02
  6.886920e-01   2.252365e+04   7.362085e+02
  6.913350e-01   2.419595e+04   7.477724e+02
  6.939780e-01   2.294651e+04   7.386741e+02
  6.966220e-01   2.318873e+04   7.343945e+02
  6.992650e-01   2.381991e+04   7.400485e+02
  7.019080e-01   2.258982e+04   7.329107e+02
  7.045520e-01   2.349342e+04   7.284999e+02
  7.071950e-01   2.227408e+04   7.151777e+02
  7.098390e-01   2.274601e+04   7.254852e+02
  7.124820e-01   2.291656e+04   7.186029e+02
  7.151250e-01   2.290181e+04   7.274998e+02
  7.177690e-01   2.143819e+04   6.890494e+02
  7.204120e-01   2.107631e+04   6.900073e+02
  7.230560e-01   2.300258e+04   7.163861e+02
  7.256990e-01   2.124118e+04   6.909756e+02
  7.283420e-01   2.149506e+04   6.912347e+02
  7.309860e-01   2.251250e+04   7.052395e+02
  7.336290e-01   2.219938e+04   7.037677e+02
  7.362730e-01   2.192719e+04   6.930522e+02
  7.389160e-01   2.192719e+04   6.930522e+02
  7.415590e-01   2.038876e+04   6.707411e+02
  7.442030e-01   2.241254e+04   6.939833e+02
  7.468460e-01   2.150573e+04   6.880293e+02
  7.494900e-01   2.185187e+04   6.812099e+02
  7.521330e-01   2.046277e+04   6.639000e+02
  7.547760e-01   2.060789e+04   6.627050e+02
  7.574200e-01   2.205671e+04   6.892723e+02
  7.600630e-01   2.142009e+04   6.780411e+02
  7.627060e-01   1.996213e+04   6.439398e+02
  7.653500e-01   2.083579e+04   6.655749e+02
  7.679930e-01   2.094740e+04   6.630785e+02
  7.706370e-01   1.989601e+04   6.496279e+02
  7.732800e-01   2.122200e+04   6.631875e+02
  7.759230e-01   1.923779e+04   6.328767e+02
  7.785670e-01   1.974518e+04   6.426509e+02
  7.812100e-01   2.010957e+04   6.433623e+02
  7.838540e-01   1.997852e+04   6.434649e+02
  7.864970e-01   1.918866e+04   6.242071e+02
  7.891400e-01   2.016097e+04   6.394673e+02
  7.917840e-01   1.933029e+04   6.314930e+02
  7.944270e-01   1.916101e+04   6.216653e+02
  7.970710e-01   1.943386e+04   6.285358e+02
  7.997140e-01   1.980915e+04   6.289413e+02
  8.023570e-01   1.982799e+04   6.363106e+02
  8.050010e-01   2.007096e+04   6.334338e+02
  8.076440e-01   2.009527e+04   6.313776e+02
  8.102870e-01   2.022850e+04   6.355635e+02
  8.129310e-01   1.929774e+04   6.177056e+02
  8.155740e-01   1.890139e+04   6.109951e+02
  8.182180e-01   1.824769e+04   5.970828e+02
  8.208610e-01   1.855976e+04   6.018415e+02
  8.235040e-01   1.963822e+04   6.200855e+02
  8.261480e-01   1.862068e+04   6.041346e+02
  8.287910e-01   1.880869e+04   6.039108e+02
  8.314350e-01   1.914165e+04   6.047078e+02
  8.340780e-01   1.892595e+04   6.061156e+02
  8.367210e-01   1.896001e+04   6.050381e+02
  8.393650e-01   1.784262e+04   5.838283e+02
  8.420080e-01   1.957144e+04   6.134072e+02
  8.446520e-01   1.902203e+04   5.953111e+02
  8.472950e-01   1.911335e+04   6.071557e+02
  8.499380e-01   1.929931e+04   6.036933e+02
  8.525820e-01   1.857489e+04   5.882727e+02
  8.552250e-01   1.848730e+04   5.908568e+02
  8.578690e-01   1.773159e+04   5.789571e+02
  8.605120e-01   1.701116e+04   5.834781e+02
  8.631550e-01   1.672881e+04   5.748088e+02
  8.657990e-01   1.839421e+04   6.087595e+02
  8.684420e-01   1.776659e+04   6.013080e+02
  8.710850e-01   1.833203e+04   6.057073e+02
  8.737290e-01   1.774216e+04   6.046511e+02
  8.763720e-01   1.781369e+04   5.947818e+02
  8.790160e-01   1.782654e+04   6.036828e+02
  8.816590e-01   1.811350e+04   6.141051e+02
  8.843020e-01   1.740627e+04   5.925162e+02
  8.869460e-01   1.727637e+04   5.936231e+02
  8.895890e-01   1.702779e+04   5.685414e+02
  8.922330e-01   1.683485e+04   5.704273e+02
  8.948760e-01   1.707414e+04   5.669376e+02
  8.975190e-01   1.788689e+04   5.752035e+02
  9.001630e-01   1.746821e+04   5.740409e+02
  9.028060e-01   1.669443e+04   5.537193e+02
  9.054500e-01   1.708341e+04   5.644517e+02
  9.080930e-01   1.765454e+04   5.659785e+02
  9.107360e-01   1.693105e+04   5.537046e+02
  9.133800e-01   1.759484e+04   5.681669e+02
  9.160230e-01   1.705984e+04   5.552503e+02
  9.186660e-01   1.651923e+04   5.461090e+02
  9.213100e-01   1.704525e+04   5.492755e+02
  9.239530e-01   1.690070e+04   5.518275e+02
  9.265970e-01   1.635846e+04   5.431737e+02
  9.292400e-01   1.705619e+04   5.465157e+02
  9.318830e-01   1.740982e+04   5.581332e+02
  9.345270e-01   1.690312e+04   5.430064e+02
  9.371700e-01   1.641601e+04   5.406326e+02
  9.398140e-01   1.561937e+04   5.212253e+02
  9.424570e-01   1.587300e+04   5.221834e+02
  9.451000e-01   1.597454e+04   5.283910e+02
  9.477440e-01   1.583439e+04   5.220444e+02
  9.503870e-01   1.629459e+04   5.354734e+02
  9.530310e-01   1.572050e+04   5.138407e+02
  9.556740e-01   1.638354e+04   5.312728e+02
  9.583170e-01   1.673006e+04   5.330640e+02
  9.609610e-01   1.647183e+04   5.267112e+02
  9.636040e-01   1.619293e+04   5.259220e+02
  9.662480e-01   1.536025e+04   5.039536e+02
  9.688910e-01   1.611996e+04   5.208124e+02
  9.715340e-01   1.650039e+04   5.252133e+02
  9.741780e-01   1.584964e+04   5.089013e+02
  9.768210e-01   1.598348e+04   5.126704e+02
  9.794640e-01   1.599962e+04   5.069673e+02
  9.821080e-01   1.587637e+04   5.100224e+02
  9.847510e-01   1.694651e+04   5.295783e+02
  9.873950e-01   1.591479e+04   5.199134e+02
  9.900380e-01   1.588560e+04   5.292262e+02
  9.926810e-01   1.573831e+04   5.254868e+02
  9.953250e-01   1.571071e+04   5.341802e+02
  9.979680e-01   1.481064e+04   5.165803e+02
  1.000610e+00   1.554291e+04   5.356439e+02
  1.003250e+00   1.506298e+04   5.289327e+02
  1.005900e+00   1.545275e+04   5.376699e+02
  1.008540e+00   1.473639e+04   5.269721e+02
  1.011190e+00   1.535825e+04   5.379762e+02
  1.013830e+00   1.475610e+04   5.349082e+02
  1.016470e+00   1.471456e+04   5.313120e+02
  1.019120e+00   1.551233e+04   5.484435e+02
  1.021760e+00   1.560928e+04   5.501547e+02
  1.024400e+00   1.426317e+04   5.264631e+02
  1.027050e+00   1.451674e+04   5.354580e+02
  1.029690e+00   1.534550e+04   5.466608e+02
  1.032330e+00   1.426201e+04   5.333689e+02
  1.034980e+00   1.687768e+04   5.795820e+02
  1.037620e+00   1.592707e+04   5.624043e+02
  1.040260e+00   1.487101e+04   5.437381e+02
  1.042910e+00   1.432525e+04   5.129264e+02
  1.045550e+00   1.578476e+04   5.439786e+02
  1.048190e+00   1.464695e+04   5.165581e+02
  1.050840e+00   1.543114e+04   5.265037e+02
  1.053480e+00   1.524090e+04   5.209232e+02
  1.056120e+00   1.458308e+04   5.043665e+02
  1.058770e+00   1.463715e+04   5.077571e+02
  1.061410e+00   1.470400e+04   5.052354e+02
  1.064050e+00   1.518036e+04   5.111494e+02
  1.066700e+00   1.412396e+04   4.902497e+02
  1.069340e+00   1.388324e+04   4.842336e+02
  1.071980e+00   1.386592e+04   4.868983e+02
  1.074630e+00   1.460286e+04   4.911472e+02
  1.077270e+00   1.443730e+04   4.928811e+02
  1.079910e+00   1.433171e+04   4.870114e+02
  1.082560e+00   1.486269e+04   4.908091e+02
  1.085200e+00   1.385345e+04   4.768554e+02
  1.087840e+00   1.385349e+04   4.704893e+02
  1.090490e+00   1.303384e+04   4.602409e+02
  1.093130e+00   1.356992e+04   4.662678e+02
  1.095770e+00   1.347786e+04   4.644778e+02
  1.098420e+00   1.474409e+04   4.845208e+02
  1.101060e+00   1.413839e+04   4.725941e+02
  1.103700e+00   1.396897e+04   4.722375e+02
  1.106350e+00   1.372706e+04   4.648568e+02
  1.108990e+00   1.401269e+04   4.668304e+02
  1.111630e+00   1.399562e+04   4.657450e+02
  1.114280e+00   1.323311e+04   4.522986e+02
  1.116920e+00   1.351049e+04   4.617791e+02
  1.119560e+00   1.399504e+04   4.614029e+02
  1.122210e+00   1.445749e+04   4.725578e+02
  1.124850e+00   1.358844e+04   4.567705e+02
  1.127490e+00   1.336148e+04   4.535181e+02
  1.130140e+00   1.309130e+04   4.492924e+02
  1.132780e+00   1.394593e+04   4.607866e+02
  1.135420e+00   1.353104e+04   4.540719e+02
  1.138070e+00   1.382588e+04   4.570695e+02
  1.140710e+00   1.340570e+04   4.513935e+02
  1.143350e+00   1.302326e+04   4.443479e+02
  1.146000e+00   1.280152e+04   4.378029e+02
  1.148640e+00   1.375528e+04   4.572411e+02
  1.151280e+00   1.317833e+04   4.427346e+02
  1.153930e+00   1.402101e+04   4.578023e+02
  1.156570e+00   1.394369e+04   4.550353e+02
  1.159220e+00   1.287472e+04   4.359931e+02
  1.161860e+00   1.416726e+04   4.603741e+02
  1.164500e+00   1.376834e+04   4.474110e+02
  1.167150e+00   1.305437e+04   4.395633e+02
  1.169790e+00   1.411051e+04   4.516663e+02
  1.172430e+00   1.264884e+04   4.305714e+02
  1.175080e+00   1.269281e+04   4.313191e+02
  1.177720e+00   1.319533e+04   4.350370e+02
  1.180360e+00   1.282283e+04   4.329963e+02
  1.183010e+00   1.322016e+04   4.356191e+02
  1.185650e+00   1.386235e+04   4.485751e+02
  1.188290e+00   1.307417e+04   4.326920e+02
  1.190940e+00   1.322331e+04   4.336095e+02
  1.193580e+00   1.289203e+04   4.306924e+02
  1.196220e+00   1.345145e+04   4.359641e+02
  1.198870e+00   1.313156e+04   4.317629e+02
  1.201510e+00   1.267706e+04   4.225688e+02
  1.204150e+00   1.261780e+04   4.222387e+02
  1.206800e+00   1.275243e+04   4.253175e+02
  1.209440e+00   1.193661e+04   4.075091e+02
  1.212080e+00   1.287426e+04   4.258428e+02
  1.214730e+00   1.190814e+04   4.079661e+02
  1.217370e+00   1.415768e+04   4.432941e+02
  1.220010e+00   1.211273e+04   4.101888e+02
  1.222660e+00   1.292791e+04   4.194368e+02
  1.225300e+00   1.272960e+04   4.208276e+02
  1.227940e+00   1.303272e+04   4.241790e+02
  1.230590e+00   1.277517e+04   4.186893e+02
  1.233230e+00   1.220330e+04   4.090557e+02
  1.235870e+00   1.200730e+04   4.031655e+02
  1.238520e+00   1.262009e+04   4.162984e+02
  1.241160e+00   1.291430e+04   4.192160e+02
  1.243800e+00   1.292957e+04   4.166495e+02
  1.246450e+00   1.321209e+04   4.229086e+02
  1.249090e+00   1.284839e+04   4.175165e+02
  1.251730e+00   1.272226e+04   4.156182e+02
  1.254380e+00   1.210524e+04   4.001867e+02
  1.257020e+00   1.272571e+04   4.139675e+02
  1.259660e+00   1.233076e+04   4.043416e+02
  1.262310e+00   1.260081e+04   4.105565e+02
  1.264950e+00   1.243612e+04   4.080157e+02
  1.267590e+00   1.247507e+04   4.038955e+02
  1.270240e+00   1.216248e+04   4.009851e+02
  1.272880e+00   1.233309e+04   4.029045e+02
  1.275520e+00   1.252859e+04   4.071244e+02
  1.278170e+00   1.157484e+04   3.882078e+02
  1.280810e+00   1.208301e+04   3.987986e+02
  1.283450e+00   1.217031e+04   3.995100e+02
  1.286100e+00   1.219948e+04   3.981150e+02
  1.288740e+00   1.275200e+04   4.077641e+02
  1.291380e+00   1.235017e+04   3.971546e+02
  1.294030e+00   1.241787e+04   4.026772e+02
  1.296670e+00   1.229927e+04   3.998836e+02
  1.299310e+00   1.230316e+04   3.962580e+02
  1.301960e+00   1.200104e+04   3.916393e+02
  1.304600e+00   1.168384e+04   3.852049e+02
  1.307240e+00   1.307491e+04   4.114131e+02
  1.309890e+00   1.254534e+04   3.983148e+02
  1.312530e+00   1.135365e+04   3.797228e+02
  1.315180e+00   1.170320e+04   3.841764e+02
  1.317820e+00   1.244950e+04   3.952721e+02
  1.320460e+00   1.175744e+04   3.853346e+02
  1.323110e+00   1.247525e+04   3.921562e+02
  1.325750e+00   1.215198e+04   3.895747e+02
  1.328390e+00   1.162293e+04   3.792999e+02
  1.331040e+00   1.177260e+04   3.809523e+02
  1.333680e+00   1.190250e+04   3.851559e+02
  1.336320e+00   1.203571e+04   3.831009e+02
  1.338970e+00   1.232568e+04   3.915381e+02
  1.341610e+00   1.186236e+04   3.830557e+02
  1.344250e+00   1.186918e+04   3.803130e+02
  1.346900e+00   1.140541e+04   3.741992e+02
  1.349540e+00   1.221691e+04   3.840354e+02
  1.352180e+00   1.173497e+04   3.807328e+02
  1.354830e+00   1.208031e+04   3.831643e+02
  1.357470e+00   1.156355e+04   3.757648e+02
  1.360110e+00   1.179929e+04   3.798324e+02
  1.362760e+00   1.083577e+04   3.642404e+02
  1.365400e+00   1.162114e+04   3.782359e+02
  1.368040e+00   1.232336e+04   3.841681e+02
  1.370690e+00   1.124769e+04   3.702223e+02
  1.373330e+00   1.137903e+04   3.731331e+02
  1.375970e+00   1.193493e+04   3.800857e+02
  1.378620e+00   1.222651e+04   3.858654e+02
  1.381260e+00   1.205986e+04   3.796616e+02
  1.383900e+00   1.215302e+04   3.839286e+02
  1.386550e+00   1.174310e+04   3.758874e+02
  1.389190e+00   1.191591e+04   3.781399e+02
  1.391830e+00   1.164153e+04   3.730186e+02
  1.394480e+00   1.191236e+04   3.774575e+02
  1.397120e+00   1.154859e+04   3.735082e+02
  1.399760e+00   1.222228e+04   3.812026e+02
  1.402410e+00   1.104588e+04   3.608531e+02
  1.405050e+00   1.152530e+04   3.713975e+02
  1.407690e+00   1.109279e+04   3.631617e+02
  1.410340e+00   1.130534e+04   3.669867e+02
  1.412980e+00   1.175434e+04   3.715192e+02
  1.415620e+00   1.184789e+04   3.733588e+02
  1.418270e+00   1.108820e+04   3.632060e+02
  1.420910e+00   1.149813e+04   3.680462e+02
  1.423550e+00   1.147457e+04   3.676689e+02
  1.426200e+00   1.242294e+04   3.815675e+02
  1.428840e+00   1.153224e+04   3.676343e+02
  1.431480e+00   1.077991e+04   3.552101e+02
  1.434130e+00   1.169763e+04   3.675304e+02
  1.436770e+00   1.165436e+04   3.690973e+02
  1.439410e+00   1.102889e+04   3.601060e+02
  1.442060e+00   1.153201e+04   3.663264e+02
  1.444700e+00   1.122345e+04   3.618586e+02
  1.447340e+00   1.090267e+04   3.533575e+02
  1.449990e+00   1.112828e+04   3.591636e+02
  1.452630e+00   1.115862e+04   3.597683e+02
  1.455270e+00   1.107853e+04   3.575582e+02
  1.457920e+00   1.210506e+04   3.719794e+02
  1.460560e+00   1.122923e+04   3.581567e+02
  1.463200e+00   1.121542e+04   3.601055e+02
  1.465850e+00   1.098732e+04   3.546144e+02
  1.468490e+00   1.191778e+04   3.699106e+02
  1.471140e+00   1.110112e+04   3.544316e+02
  1.473780e+00   1.074636e+04   3.518202e+02
  1.476420e+00   1.119657e+04   3.572970e+02
  1.479070e+00   1.184723e+04   3.668384e+02
  1.481710e+00   1.161601e+04   3.617660e+02
  1.484350e+00   1.124421e+04   3.559293e+02
  1.487000e+00   1.097588e+04   3.544296e+02
  1.489640e+00   1.134797e+04   3.560174e+02
  1.492280e+00   1.101307e+04   3.532444e+02
  1.494930e+00   1.101970e+04   3.509387e+02
