
Sample:   c= .0000 mg/ml  Code: NAPI
  1.415100e-01   1.532640e+04   1.165245e+03
  1.441530e-01   1.401582e+04   1.087839e+03
  1.467970e-01   1.309526e+04   1.069223e+03
  1.494400e-01   1.256427e+04   1.015761e+03
  1.520830e-01   1.445456e+04   1.102150e+03
  1.547270e-01   1.377685e+04   1.066085e+03
  1.573700e-01   1.516153e+04   1.105768e+03
  1.600130e-01   1.277822e+04   1.003951e+03
  1.626570e-01   1.346898e+04   1.015263e+03
  1.653000e-01   1.317261e+04   1.019327e+03
  1.679440e-01   1.271683e+04   9.782177e+02
  1.705870e-01   1.168591e+04   9.416772e+02
  1.732300e-01   1.184142e+04   9.361464e+02
  1.758740e-01   1.203837e+04   9.400391e+02
  1.785170e-01   1.255221e+04   9.598912e+02
  1.811610e-01   1.294579e+04   9.517936e+02
  1.838040e-01   1.164966e+04   9.209861e+02
  1.864470e-01   1.257486e+04   9.398891e+02
  1.890910e-01   1.073579e+04   8.568092e+02
  1.917340e-01   1.061134e+04   8.550862e+02
  1.943780e-01   1.110786e+04   8.569901e+02
  1.970210e-01   1.143820e+04   8.877764e+02
  1.996640e-01   1.212265e+04   8.985908e+02
  2.023080e-01   1.057892e+04   8.363367e+02
  2.049510e-01   1.143869e+04   8.525893e+02
  2.075950e-01   1.095229e+04   8.255598e+02
  2.102380e-01   1.164442e+04   8.679236e+02
  2.128810e-01   1.029396e+04   7.895108e+02
  2.155250e-01   1.115394e+04   8.360229e+02
  2.181680e-01   1.069161e+04   8.128682e+02
  2.208110e-01   1.263751e+04   8.762540e+02
  2.234550e-01   1.149503e+04   8.428563e+02
  2.260980e-01   1.038440e+04   7.761665e+02
  2.287420e-01   1.046137e+04   7.841130e+02
  2.313850e-01   1.175887e+04   8.232857e+02
  2.340280e-01   1.145488e+04   8.099821e+02
  2.366720e-01   1.148665e+04   8.163210e+02
  2.393150e-01   1.124706e+04   7.913402e+02
  2.419590e-01   1.180033e+04   8.182056e+02
  2.446020e-01   9.779904e+03   7.289510e+02
  2.472450e-01   1.048156e+04   7.604125e+02
  2.498890e-01   1.066950e+04   7.660254e+02
  2.525320e-01   9.944180e+03   7.252539e+02
  2.551760e-01   1.257788e+04   8.329902e+02
  2.578190e-01   1.134228e+04   7.612440e+02
  2.604620e-01   1.183305e+04   7.853873e+02
  2.631060e-01   1.149720e+04   7.786888e+02
  2.657490e-01   1.228061e+04   7.943666e+02
  2.683920e-01   1.171302e+04   7.791388e+02
  2.710360e-01   1.200591e+04   7.701792e+02
  2.736790e-01   1.050760e+04   7.285707e+02
  2.763230e-01   1.032607e+04   7.142690e+02
  2.789660e-01   1.014365e+04   7.050326e+02
  2.816090e-01   1.130152e+04   7.452001e+02
  2.842530e-01   1.062700e+04   7.148495e+02
  2.868960e-01   1.112371e+04   7.383069e+02
  2.895400e-01   1.058443e+04   7.040655e+02
  2.921830e-01   1.073400e+04   7.108764e+02
  2.948260e-01   1.000693e+04   6.872789e+02
  2.974700e-01   1.163408e+04   7.343366e+02
  3.001130e-01   9.039157e+03   6.523450e+02
  3.027570e-01   1.224358e+04   7.410150e+02
  3.054000e-01   1.061660e+04   6.970140e+02
  3.080430e-01   1.059463e+04   6.867476e+02
  3.106870e-01   1.071783e+04   6.976713e+02
  3.133300e-01   1.063103e+04   6.862299e+02
  3.159740e-01   1.196096e+04   7.148040e+02
  3.186170e-01   1.280153e+04   7.530312e+02
  3.212600e-01   1.186098e+04   7.126572e+02
  3.239040e-01   1.100717e+04   6.906513e+02
  3.265470e-01   1.063486e+04   6.780540e+02
  3.291900e-01   1.025886e+04   6.527557e+02
  3.318340e-01   1.071305e+04   6.789119e+02
  3.344770e-01   9.734543e+03   6.336648e+02
  3.371210e-01   1.076546e+04   6.702281e+02
  3.397640e-01   9.523428e+03   6.239005e+02
  3.424070e-01   1.021918e+04   6.412087e+02
  3.450510e-01   1.017579e+04   6.501075e+02
  3.476940e-01   1.057892e+04   6.438123e+02
  3.503380e-01   1.049076e+04   6.518640e+02
  3.529810e-01   1.019102e+04   6.381865e+02
  3.556240e-01   1.065581e+04   6.496962e+02
  3.582680e-01   1.019233e+04   6.333208e+02
  3.609110e-01   1.002963e+04   6.208182e+02
  3.635550e-01   1.072808e+04   6.469273e+02
  3.661980e-01   9.768236e+03   6.081438e+02
  3.688410e-01   1.002963e+04   6.208182e+02
  3.714850e-01   1.059444e+04   6.320113e+02
  3.741280e-01   1.125412e+04   6.486766e+02
  3.767710e-01   1.095018e+04   6.452458e+02
  3.794150e-01   1.051834e+04   6.219625e+02
  3.820580e-01   1.058111e+04   6.289820e+02
  3.847020e-01   1.042140e+04   6.140870e+02
  3.873450e-01   9.746015e+03   5.986929e+02
  3.899880e-01   1.161325e+04   6.502172e+02
  3.926320e-01   1.014491e+04   5.998810e+02
  3.952750e-01   1.160268e+04   6.486096e+02
  3.979190e-01   1.167393e+04   6.397272e+02
  4.005620e-01   1.053255e+04   6.142710e+02
  4.032050e-01   9.822116e+03   5.828354e+02
  4.058490e-01   1.114462e+04   6.220321e+02
  4.084920e-01   1.080471e+04   6.196926e+02
  4.111360e-01   1.065982e+04   6.054374e+02
  4.137790e-01   1.040089e+04   6.014993e+02
  4.164220e-01   9.639235e+03   5.729931e+02
  4.190660e-01   1.004003e+04   5.825815e+02
  4.217090e-01   1.089949e+04   6.092999e+02
  4.243530e-01   1.118568e+04   6.120530e+02
  4.269960e-01   1.014396e+04   6.139401e+02
  4.296390e-01   1.014396e+04   6.139401e+02
  4.322830e-01   8.849991e+03   5.993970e+02
  4.349260e-01   1.099505e+04   6.845221e+02
  4.375690e-01   1.112718e+04   6.759282e+02
  4.402130e-01   9.928299e+03   6.575177e+02
  4.428560e-01   9.789936e+03   6.497809e+02
  4.455000e-01   1.017885e+04   6.816262e+02
  4.481430e-01   1.028967e+04   6.844586e+02
  4.507860e-01   1.006202e+04   6.768448e+02
  4.534300e-01   1.173298e+04   7.511270e+02
  4.560730e-01   1.024355e+04   6.890559e+02
  4.587170e-01   9.687342e+03   6.700874e+02
  4.613600e-01   1.120621e+04   7.115949e+02
  4.640030e-01   9.902387e+03   6.631129e+02
  4.666470e-01   1.100316e+04   7.132289e+02
  4.692900e-01   1.127820e+04   7.007932e+02
  4.719340e-01   1.088272e+04   7.084047e+02
  4.745770e-01   1.034644e+04   6.778178e+02
  4.772200e-01   1.054885e+04   7.001515e+02
  4.798640e-01   1.041657e+04   6.809522e+02
  4.825070e-01   1.081480e+04   6.618548e+02
  4.851500e-01   1.008265e+04   6.441569e+02
  4.877940e-01   1.029862e+04   6.290883e+02
  4.904370e-01   9.405281e+03   6.083770e+02
  4.930810e-01   9.159632e+03   5.839968e+02
  4.957240e-01   1.121279e+04   6.389082e+02
  4.983670e-01   1.053730e+04   6.263775e+02
  5.010110e-01   1.009131e+04   6.030711e+02
  5.036540e-01   1.099232e+04   6.294184e+02
  5.062980e-01   9.910344e+03   5.860109e+02
  5.089410e-01   9.670397e+03   5.799919e+02
  5.115840e-01   1.049659e+04   6.060209e+02
  5.142280e-01   1.023295e+04   5.898175e+02
  5.168710e-01   1.079049e+04   6.108914e+02
  5.195150e-01   1.119087e+04   6.060196e+02
  5.221580e-01   1.083061e+04   6.017004e+02
  5.248010e-01   1.068431e+04   5.954135e+02
  5.274450e-01   1.073874e+04   5.893650e+02
  5.300880e-01   1.055592e+04   5.864399e+02
  5.327320e-01   9.896043e+03   5.602531e+02
  5.353750e-01   9.824376e+03   5.662676e+02
  5.380180e-01   1.088352e+04   5.809191e+02
  5.406620e-01   1.149858e+04   6.002210e+02
  5.433050e-01   1.044036e+04   5.764724e+02
  5.459480e-01   1.079049e+04   5.809406e+02
  5.485920e-01   1.057156e+04   5.750168e+02
  5.512350e-01   1.107872e+04   5.767351e+02
  5.538790e-01   1.164746e+04   5.928399e+02
  5.565220e-01   1.053401e+04   5.671322e+02
  5.591650e-01   1.153137e+04   5.869312e+02
  5.618090e-01   1.076643e+04   5.690237e+02
  5.644520e-01   1.135378e+04   5.771452e+02
  5.670960e-01   1.000443e+04   5.457865e+02
  5.697390e-01   1.002682e+04   5.406101e+02
  5.723820e-01   1.053942e+04   5.547061e+02
  5.750260e-01   9.743827e+03   5.307801e+02
  5.776690e-01   1.039213e+04   5.477133e+02
  5.803130e-01   9.822789e+03   5.350814e+02
  5.829560e-01   1.004670e+04   5.280431e+02
  5.855990e-01   1.000708e+04   5.349010e+02
  5.882430e-01   1.077924e+04   5.507932e+02
  5.908860e-01   1.024843e+04   5.379030e+02
  5.935290e-01   9.932788e+03   5.242325e+02
  5.961730e-01   1.053673e+04   5.391060e+02
  5.988160e-01   1.057084e+04   5.387399e+02
  6.014600e-01   1.071397e+04   5.411370e+02
  6.041030e-01   1.054710e+04   5.340731e+02
  6.067460e-01   1.015322e+04   5.236122e+02
  6.093900e-01   9.816795e+03   5.110419e+02
  6.120330e-01   1.059157e+04   5.335954e+02
  6.146770e-01   9.738146e+03   5.048993e+02
  6.173200e-01   1.109109e+04   5.361082e+02
  6.199630e-01   1.080076e+04   5.263966e+02
  6.226070e-01   1.092081e+04   5.335167e+02
  6.252500e-01   1.114656e+04   5.362893e+02
  6.278940e-01   1.072962e+04   5.216918e+02
  6.305370e-01   1.039986e+04   5.136127e+02
  6.331800e-01   1.009417e+04   5.028265e+02
  6.358240e-01   1.004475e+04   5.047675e+02
  6.384670e-01   1.122451e+04   5.291284e+02
  6.411110e-01   9.991198e+03   4.995599e+02
  6.437540e-01   1.104027e+04   5.251323e+02
  6.463970e-01   9.977340e+03   4.988670e+02
  6.490410e-01   1.003248e+04   4.985181e+02
  6.516840e-01   1.081028e+04   5.171260e+02
  6.543270e-01   1.065728e+04   5.127485e+02
  6.569710e-01   1.077046e+04   5.193975e+02
  6.596140e-01   1.073681e+04   5.118573e+02
  6.622580e-01   1.026256e+04   5.031636e+02
  6.649010e-01   1.050679e+04   5.026077e+02
  6.675440e-01   1.065908e+04   5.093106e+02
  6.701880e-01   1.197295e+04   5.442248e+02
  6.728310e-01   1.059014e+04   5.025858e+02
  6.754750e-01   9.877937e+03   4.896312e+02
  6.781180e-01   9.623310e+03   4.787776e+02
  6.807610e-01   1.091469e+04   5.105675e+02
  6.834050e-01   1.038822e+04   4.958025e+02
  6.860480e-01   1.049270e+04   4.940818e+02
  6.886920e-01   9.459043e+03   4.759361e+02
  6.913350e-01   1.055592e+04   4.927080e+02
  6.939780e-01   1.041188e+04   4.963669e+02
  6.966220e-01   1.009150e+04   4.832950e+02
  6.992650e-01   1.107421e+04   5.033733e+02
  7.019080e-01   1.012792e+04   4.895515e+02
  7.045520e-01   1.124010e+04   5.026724e+02
  7.071950e-01   1.133436e+04   5.089278e+02
  7.098390e-01   1.079970e+04   4.986840e+02
  7.124820e-01   1.083086e+04   4.928211e+02
  7.151250e-01   1.002697e+04   4.802049e+02
  7.177690e-01   1.060095e+04   4.833619e+02
  7.204120e-01   1.020601e+04   4.789917e+02
  7.230560e-01   1.105693e+04   4.954727e+02
  7.256990e-01   1.042365e+04   4.828664e+02
  7.283420e-01   1.183459e+04   5.116540e+02
  7.309860e-01   1.119063e+04   4.960160e+02
  7.336290e-01   1.074609e+04   4.884586e+02
  7.362730e-01   1.079049e+04   4.849966e+02
  7.389160e-01   1.131367e+04   4.966150e+02
  7.415590e-01   9.881404e+03   4.658139e+02
  7.442030e-01   1.026444e+04   4.685055e+02
  7.468460e-01   1.001067e+04   4.682793e+02
  7.494900e-01   1.058762e+04   4.730198e+02
  7.521330e-01   9.795899e+03   4.582328e+02
  7.547760e-01   1.085836e+04   4.798762e+02
  7.574200e-01   1.035321e+04   4.710876e+02
  7.600630e-01   1.099981e+04   4.847096e+02
  7.627060e-01   9.302150e+03   4.385075e+02
  7.653500e-01   1.121365e+04   4.870898e+02
  7.679930e-01   1.029755e+04   4.637782e+02
  7.706370e-01   1.019524e+04   4.638996e+02
  7.732800e-01   1.062138e+04   4.680338e+02
  7.759230e-01   1.046313e+04   4.656033e+02
  7.785670e-01   1.084461e+04   4.751111e+02
  7.812100e-01   1.056928e+04   4.652864e+02
  7.838540e-01   1.103386e+04   4.770352e+02
  7.864970e-01   1.020449e+04   4.540940e+02
  7.891400e-01   1.009212e+04   4.513333e+02
  7.917840e-01   1.125036e+04   4.805917e+02
  7.944270e-01   1.063795e+04   4.620830e+02
  7.970710e-01   1.005413e+04   4.509896e+02
  7.997140e-01   1.029369e+04   4.522789e+02
  8.023570e-01   1.034343e+04   4.584645e+02
  8.050010e-01   1.114063e+04   4.707774e+02
  8.076440e-01   9.357289e+03   4.297945e+02
  8.102870e-01   1.007510e+04   4.474510e+02
  8.129310e-01   9.818483e+03   4.395357e+02
  8.155740e-01   1.010258e+04   4.456055e+02
  8.182180e-01   1.001280e+04   4.412167e+02
  8.208610e-01   1.044868e+04   4.504745e+02
  8.235040e-01   1.063851e+04   4.552864e+02
  8.261480e-01   1.057203e+04   4.541076e+02
  8.287910e-01   1.090241e+04   4.586679e+02
  8.314350e-01   9.695475e+03   4.293229e+02
  8.340780e-01   1.072095e+04   4.550791e+02
  8.367210e-01   1.114403e+04   4.627306e+02
  8.393650e-01   9.980636e+03   4.355907e+02
  8.420080e-01   1.092442e+04   4.571727e+02
  8.446520e-01   1.038261e+04   4.387452e+02
  8.472950e-01   1.051795e+04   4.493045e+02
  8.499380e-01   9.677994e+03   4.264634e+02
  8.525820e-01   1.006742e+04   4.320343e+02
  8.552250e-01   9.490072e+03   4.223027e+02
  8.578690e-01   1.134356e+04   4.619456e+02
  8.605120e-01   1.077456e+04   4.632345e+02
  8.631550e-01   1.084946e+04   4.617836e+02
  8.657990e-01   1.028525e+04   4.541050e+02
  8.684420e-01   9.538894e+03   4.395290e+02
  8.710850e-01   1.031649e+04   4.532807e+02
  8.737290e-01   1.013019e+04   4.557786e+02
  8.763720e-01   1.096836e+04   4.655809e+02
  8.790160e-01   1.053823e+04   4.630231e+02
  8.816590e-01   1.017307e+04   4.591040e+02
  8.843020e-01   1.075838e+04   4.646912e+02
  8.869460e-01   1.098130e+04   4.721228e+02
  8.895890e-01   9.445460e+03   4.224138e+02
  8.922330e-01   1.042504e+04   4.477938e+02
  8.948760e-01   1.015355e+04   4.361325e+02
  8.975190e-01   1.041866e+04   4.379290e+02
  9.001630e-01   1.077548e+04   4.497597e+02
  9.028060e-01   1.043593e+04   4.367300e+02
  9.054500e-01   1.033764e+04   4.380199e+02
  9.080930e-01   1.034631e+04   4.322232e+02
  9.107360e-01   1.165907e+04   4.583652e+02
  9.133800e-01   1.102785e+04   4.487168e+02
  9.160230e-01   1.125808e+04   4.499634e+02
  9.186660e-01   1.042039e+04   4.326831e+02
  9.213100e-01   1.048048e+04   4.296579e+02
  9.239530e-01   1.034582e+04   4.307021e+02
  9.265970e-01   1.103818e+04   4.451024e+02
  9.292400e-01   1.005509e+04   4.185991e+02
  9.318830e-01   1.107539e+04   4.440827e+02
  9.345270e-01   9.860039e+03   4.137181e+02
  9.371700e-01   1.022351e+04   4.256101e+02
  9.398140e-01   1.043739e+04   4.250433e+02
  9.424570e-01   9.299792e+03   3.987253e+02
  9.451000e-01   9.809540e+03   4.130561e+02
  9.477440e-01   1.063634e+04   4.268218e+02
  9.503870e-01   1.040174e+04   4.267886e+02
  9.530310e-01   1.139888e+04   4.364857e+02
  9.556740e-01   9.995008e+03   4.139509e+02
  9.583170e-01   1.058090e+04   4.228980e+02
  9.609610e-01   1.035807e+04   4.166627e+02
  9.636040e-01   9.926982e+03   4.107814e+02
  9.662480e-01   1.072797e+04   4.201397e+02
  9.688910e-01   9.963289e+03   4.084550e+02
  9.715340e-01   9.932045e+03   4.064916e+02
  9.741780e-01   1.058561e+04   4.148828e+02
  9.768210e-01   1.048939e+04   4.143062e+02
  9.794640e-01   1.064662e+04   4.125482e+02
  9.821080e-01   1.097311e+04   4.229822e+02
  9.847510e-01   1.062251e+04   4.182609e+02
  9.873950e-01   1.007383e+04   4.126402e+02
  9.900380e-01   1.029922e+04   4.250943e+02
  9.926810e-01   1.026668e+04   4.233909e+02
  9.953250e-01   1.107969e+04   4.475043e+02
  9.979680e-01   9.718258e+03   4.174349e+02
  1.000610e+00   1.124239e+04   4.544468e+02
  1.003250e+00   1.081267e+04   4.470490e+02
  1.005900e+00   1.072347e+04   4.468113e+02
  1.008540e+00   1.012664e+04   4.357810e+02
  1.011190e+00   9.882847e+03   4.305036e+02
  1.013830e+00   1.096030e+04   4.598840e+02
  1.016470e+00   1.071031e+04   4.521896e+02
  1.019120e+00   9.976190e+03   4.387523e+02
  1.021760e+00   1.061297e+04   4.525385e+02
  1.024400e+00   9.939630e+03   4.384183e+02
  1.027050e+00   9.512931e+03   4.324059e+02
  1.029690e+00   1.104630e+04   4.626787e+02
  1.032330e+00   1.069918e+04   4.608464e+02
  1.034980e+00   1.077465e+04   4.619592e+02
  1.037620e+00   1.079049e+04   4.617905e+02
  1.040260e+00   1.048581e+04   4.554745e+02
  1.042910e+00   1.158735e+04   4.601926e+02
  1.045550e+00   1.063379e+04   4.454002e+02
  1.048190e+00   1.035177e+04   4.332080e+02
  1.050840e+00   1.065463e+04   4.364306e+02
  1.053480e+00   9.922293e+03   4.192934e+02
  1.056120e+00   1.027666e+04   4.223681e+02
  1.058770e+00   9.921084e+03   4.170143e+02
  1.061410e+00   1.052099e+04   4.263320e+02
  1.064050e+00   9.403144e+03   4.013164e+02
  1.066700e+00   1.012667e+04   4.141104e+02
  1.069340e+00   1.020223e+04   4.140956e+02
  1.071980e+00   9.511015e+03   4.022731e+02
  1.074630e+00   9.863340e+03   4.026692e+02
  1.077270e+00   1.041541e+04   4.176197e+02
  1.079910e+00   1.085308e+04   4.227758e+02
  1.082560e+00   1.075823e+04   4.165605e+02
  1.085200e+00   1.032333e+04   4.106400e+02
  1.087840e+00   1.017671e+04   4.022698e+02
  1.090490e+00   1.001096e+04   4.023746e+02
  1.093130e+00   1.049076e+04   4.089723e+02
  1.095770e+00   1.027438e+04   4.045535e+02
  1.098420e+00   1.048944e+04   4.076836e+02
  1.101060e+00   9.573733e+03   3.879473e+02
  1.103700e+00   1.083498e+04   4.148927e+02
  1.106350e+00   1.044898e+04   4.045862e+02
  1.108990e+00   1.072549e+04   4.074277e+02
  1.111630e+00   1.099717e+04   4.118473e+02
  1.114280e+00   1.010743e+04   3.943286e+02
  1.116920e+00   1.119887e+04   4.194009e+02
  1.119560e+00   1.024855e+04   3.938837e+02
  1.122210e+00   1.029862e+04   3.978704e+02
  1.124850e+00   1.029849e+04   3.966830e+02
  1.127490e+00   1.040140e+04   3.991690e+02
  1.130140e+00   9.943458e+03   3.906159e+02
  1.132780e+00   1.010567e+04   3.912932e+02
  1.135420e+00   9.992883e+03   3.892674e+02
  1.138070e+00   1.001459e+04   3.880574e+02
  1.140710e+00   1.048193e+04   3.981758e+02
  1.143350e+00   1.016889e+04   3.916911e+02
  1.146000e+00   1.053422e+04   3.961800e+02
  1.148640e+00   1.031555e+04   3.950030e+02
  1.151280e+00   1.039085e+04   3.921772e+02
  1.153930e+00   1.015978e+04   3.887533e+02
  1.156570e+00   1.065454e+04   3.967958e+02
  1.159220e+00   9.932426e+03   3.820164e+02
  1.161860e+00   1.037662e+04   3.930425e+02
  1.164500e+00   1.053296e+04   3.903774e+02
  1.167150e+00   1.001575e+04   3.840863e+02
  1.169790e+00   1.002797e+04   3.798363e+02
  1.172430e+00   1.058921e+04   3.930025e+02
  1.175080e+00   1.029750e+04   3.875514e+02
  1.177720e+00   1.020529e+04   3.816564e+02
  1.180360e+00   1.075266e+04   3.955431e+02
  1.183010e+00   1.045624e+04   3.864736e+02
  1.185650e+00   1.055937e+04   3.905525e+02
  1.188290e+00   1.001812e+04   3.778404e+02
  1.190940e+00   1.015942e+04   3.791462e+02
  1.193580e+00   9.965742e+03   3.777505e+02
  1.196220e+00   1.013806e+04   3.775610e+02
  1.198870e+00   1.051077e+04   3.853436e+02
  1.201510e+00   1.007842e+04   3.758615e+02
  1.204150e+00   1.006775e+04   3.762496e+02
  1.206800e+00   1.079896e+04   3.904373e+02
  1.209440e+00   1.021733e+04   3.761050e+02
  1.212080e+00   9.531743e+03   3.655257e+02
  1.214730e+00   9.917017e+03   3.713952e+02
  1.217370e+00   1.059435e+04   3.825399e+02
  1.220010e+00   1.079602e+04   3.863121e+02
  1.222660e+00   1.027860e+04   3.730894e+02
  1.225300e+00   1.003735e+04   3.727777e+02
  1.227940e+00   1.016675e+04   3.737372e+02
  1.230590e+00   1.007768e+04   3.709646e+02
  1.233230e+00   1.072500e+04   3.825480e+02
  1.235870e+00   1.018429e+04   3.703989e+02
  1.238520e+00   1.052264e+04   3.792098e+02
  1.241160e+00   1.050881e+04   3.772444e+02
  1.243800e+00   1.003425e+04   3.661550e+02
  1.246450e+00   1.010346e+04   3.689261e+02
  1.249090e+00   1.049076e+04   3.763538e+02
  1.251730e+00   9.944657e+03   3.665649e+02
  1.254380e+00   9.939998e+03   3.617536e+02
  1.257020e+00   1.069401e+04   3.785637e+02
  1.259660e+00   1.054244e+04   3.729646e+02
  1.262310e+00   1.052958e+04   3.743889e+02
  1.264950e+00   1.063063e+04   3.763204e+02
  1.267590e+00   1.056667e+04   3.708173e+02
  1.270240e+00   1.010375e+04   3.645878e+02
  1.272880e+00   9.876223e+03   3.596708e+02
  1.275520e+00   9.874171e+03   3.605537e+02
  1.278170e+00   1.080604e+04   3.741826e+02
  1.280810e+00   1.036086e+04   3.683899e+02
  1.283450e+00   9.670725e+03   3.552630e+02
  1.286100e+00   1.035608e+04   3.659141e+02
  1.288740e+00   1.083461e+04   3.749472e+02
  1.291380e+00   1.094301e+04   3.729368e+02
  1.294030e+00   1.013558e+04   3.629120e+02
  1.296670e+00   9.936570e+03   3.585551e+02
  1.299310e+00   1.050346e+04   3.652410e+02
  1.301960e+00   1.027666e+04   3.615317e+02
  1.304600e+00   1.008528e+04   3.570151e+02
  1.307240e+00   1.043493e+04   3.666462e+02
  1.309890e+00   1.037015e+04   3.612613e+02
  1.312530e+00   9.718774e+03   3.504680e+02
  1.315180e+00   9.889403e+03   3.522954e+02
  1.317820e+00   1.031591e+04   3.589365e+02
  1.320460e+00   9.777550e+03   3.505421e+02
  1.323110e+00   1.063592e+04   3.612149e+02
  1.325750e+00   9.967722e+03   3.519725e+02
  1.328390e+00   1.055645e+04   3.606016e+02
  1.331040e+00   1.085674e+04   3.649453e+02
  1.333680e+00   1.000911e+04   3.523375e+02
  1.336320e+00   9.659506e+03   3.423721e+02
  1.338970e+00   1.014935e+04   3.544307e+02
  1.341610e+00   1.131242e+04   3.731622e+02
  1.344250e+00   1.025934e+04   3.527233e+02
  1.346900e+00   1.048261e+04   3.578705e+02
  1.349540e+00   9.911108e+03   3.450605e+02
  1.352180e+00   1.043647e+04   3.581786e+02
  1.354830e+00   1.025593e+04   3.521900e+02
  1.357470e+00   1.019507e+04   3.519730e+02
  1.360110e+00   1.018453e+04   3.520289e+02
  1.362760e+00   9.674404e+03   3.433317e+02
  1.365400e+00   9.886385e+03   3.480173e+02
  1.368040e+00   1.016599e+04   3.480770e+02
  1.370690e+00   9.555978e+03   3.404176e+02
  1.373330e+00   1.022796e+04   3.528980e+02
  1.375970e+00   1.052790e+04   3.561115e+02
  1.378620e+00   1.066446e+04   3.594988e+02
  1.381260e+00   9.979303e+03   3.445238e+02
  1.383900e+00   9.776622e+03   3.435155e+02
  1.386550e+00   9.949956e+03   3.451601e+02
  1.389190e+00   1.029372e+04   3.506055e+02
  1.391830e+00   1.024098e+04   3.490116e+02
  1.394480e+00   1.053341e+04   3.540766e+02
  1.397120e+00   1.043466e+04   3.541753e+02
  1.399760e+00   1.028173e+04   3.487838e+02
  1.402410e+00   1.055821e+04   3.519404e+02
  1.405050e+00   1.013544e+04   3.474385e+02
  1.407690e+00   1.017525e+04   3.469730e+02
  1.410340e+00   1.061030e+04   3.546631e+02
  1.412980e+00   1.029502e+04   3.468482e+02
  1.415620e+00   1.016292e+04   3.449520e+02
  1.418270e+00   9.767563e+03   3.400629e+02
  1.420910e+00   1.085615e+04   3.567551e+02
  1.423550e+00   1.037547e+04   3.487678e+02
  1.426200e+00   1.035663e+04   3.475459e+02
  1.428840e+00   1.008839e+04   3.430155e+02
  1.431480e+00   1.029663e+04   3.463131e+02
  1.434130e+00   1.012399e+04   3.410858e+02
  1.436770e+00   9.480651e+03   3.320927e+02
  1.439410e+00   1.003930e+04   3.427361e+02
  1.442060e+00   1.005167e+04   3.411760e+02
  1.444700e+00   9.450680e+03   3.312462e+02
  1.447340e+00   9.994997e+03   3.375071e+02
  1.449990e+00   9.759202e+03   3.355283e+02
  1.452630e+00   1.067737e+04   3.510698e+02
  1.455270e+00   1.053095e+04   3.477627e+02
  1.457920e+00   1.038554e+04   3.437111e+02
  1.460560e+00   1.010614e+04   3.389491e+02
  1.463200e+00   1.001037e+04   3.393835e+02
  1.465850e+00   1.017090e+04   3.403562e+02
  1.468490e+00   9.951842e+03   3.372053e+02
  1.471140e+00   1.018014e+04   3.385863e+02
  1.473780e+00   1.024719e+04   3.427172e+02
  1.476420e+00   1.023452e+04   3.407721e+02
  1.479070e+00   1.018462e+04   3.392988e+02
  1.481710e+00   9.687226e+03   3.295661e+02
  1.484350e+00   9.967528e+03   3.343002e+02
  1.487000e+00   1.015951e+04   3.401656e+02
  1.489640e+00   1.002578e+04   3.338219e+02
  1.492280e+00   1.019290e+04   3.390108e+02
  1.494930e+00   1.046573e+04   3.411732e+02
