
Sample:   c= 3.0000 mg/ml  Code: ADR_NAPI
  2.075950e-01   5.988188e+04   1.921701e+03
  2.102380e-01   6.039210e+04   1.967681e+03
  2.128810e-01   5.778883e+04   1.862219e+03
  2.155250e-01   6.185168e+04   1.959845e+03
  2.181680e-01   5.842913e+04   1.891713e+03
  2.208110e-01   5.659919e+04   1.846062e+03
  2.234550e-01   5.800041e+04   1.884760e+03
  2.260980e-01   5.709021e+04   1.811703e+03
  2.287420e-01   6.039923e+04   1.875608e+03
  2.313850e-01   5.666712e+04   1.799183e+03
  2.340280e-01   5.727111e+04   1.802976e+03
  2.366720e-01   5.358315e+04   1.755175e+03
  2.393150e-01   5.677889e+04   1.770024e+03
  2.419590e-01   5.622310e+04   1.777931e+03
  2.446020e-01   5.465276e+04   1.715454e+03
  2.472450e-01   5.866191e+04   1.790838e+03
  2.498890e-01   5.428572e+04   1.720109e+03
  2.525320e-01   5.373027e+04   1.678252e+03
  2.551760e-01   5.560033e+04   1.743480e+03
  2.578190e-01   5.392386e+04   1.652366e+03
  2.604620e-01   5.636113e+04   1.706347e+03
  2.631060e-01   5.707453e+04   1.727154e+03
  2.657490e-01   5.896775e+04   1.732847e+03
  2.683920e-01   5.341681e+04   1.656385e+03
  2.710360e-01   5.351713e+04   1.618761e+03
  2.736790e-01   5.216651e+04   1.616062e+03
  2.763230e-01   5.322335e+04   1.614312e+03
  2.789660e-01   5.686760e+04   1.661829e+03
  2.816090e-01   5.629253e+04   1.655663e+03
  2.842530e-01   5.284866e+04   1.586968e+03
  2.868960e-01   5.181702e+04   1.586318e+03
  2.895400e-01   5.397871e+04   1.582824e+03
  2.921830e-01   5.076210e+04   1.538952e+03
  2.948260e-01   5.314072e+04   1.576661e+03
  2.974700e-01   5.153890e+04   1.538646e+03
  3.001130e-01   4.861591e+04   1.506068e+03
  3.027570e-01   5.222369e+04   1.523522e+03
  3.054000e-01   5.115530e+04   1.523127e+03
  3.080430e-01   5.933555e+04   1.617908e+03
  3.106870e-01   4.820236e+04   1.472901e+03
  3.133300e-01   4.784918e+04   1.449310e+03
  3.159740e-01   5.097045e+04   1.468944e+03
  3.186170e-01   4.762969e+04   1.445982e+03
  3.212600e-01   4.884275e+04   1.439668e+03
  3.239040e-01   4.457828e+04   1.383645e+03
  3.265470e-01   5.038347e+04   1.469212e+03
  3.291900e-01   4.840536e+04   1.411529e+03
  3.318340e-01   4.796785e+04   1.430125e+03
  3.344770e-01   4.852195e+04   1.408358e+03
  3.371210e-01   4.548723e+04   1.371492e+03
  3.397640e-01   4.443529e+04   1.341605e+03
  3.424070e-01   4.672982e+04   1.364993e+03
  3.450510e-01   4.626499e+04   1.379969e+03
  3.476940e-01   4.411027e+04   1.308731e+03
  3.503380e-01   4.451667e+04   1.336771e+03
  3.529810e-01   4.598262e+04   1.349515e+03
  3.556240e-01   4.734406e+04   1.363301e+03
  3.582680e-01   4.500530e+04   1.324832e+03
  3.609110e-01   4.352857e+04   1.287512e+03
  3.635550e-01   4.531070e+04   1.323540e+03
  3.661980e-01   4.686438e+04   1.326055e+03
  3.688410e-01   4.284308e+04   1.277334e+03
  3.714850e-01   4.401503e+04   1.282414e+03
  3.741280e-01   4.220391e+04   1.250521e+03
  3.767710e-01   4.785382e+04   1.342811e+03
  3.794150e-01   4.304424e+04   1.252536e+03
  3.820580e-01   4.246329e+04   1.254357e+03
  3.847020e-01   4.403683e+04   1.256657e+03
  3.873450e-01   4.355451e+04   1.259938e+03
  3.899880e-01   4.314975e+04   1.247707e+03
  3.926320e-01   4.176212e+04   1.211642e+03
  3.952750e-01   4.394595e+04   1.256625e+03
  3.979190e-01   3.964079e+04   1.173544e+03
  4.005620e-01   4.345620e+04   1.242113e+03
  4.032050e-01   4.256889e+04   1.207901e+03
  4.058490e-01   4.166664e+04   1.197337e+03
  4.084920e-01   4.198554e+04   1.216079e+03
  4.111360e-01   4.174538e+04   1.192725e+03
  4.137790e-01   4.160934e+04   1.197670e+03
  4.164220e-01   3.831210e+04   1.137203e+03
  4.190660e-01   3.933059e+04   1.147880e+03
  4.217090e-01   4.124880e+04   1.179983e+03
  4.243530e-01   3.976093e+04   1.148757e+03
  4.269960e-01   3.866500e+04   1.193228e+03
  4.296390e-01   3.781805e+04   1.180087e+03
  4.322830e-01   3.890423e+04   1.251076e+03
  4.349260e-01   3.868629e+04   1.278231e+03
  4.375690e-01   3.865659e+04   1.254185e+03
  4.402130e-01   3.827786e+04   1.285245e+03
  4.428560e-01   3.855179e+04   1.283634e+03
  4.455000e-01   3.700251e+04   1.293762e+03
  4.481430e-01   3.623202e+04   1.278600e+03
  4.507860e-01   3.519424e+04   1.260156e+03
  4.534300e-01   3.593137e+04   1.308543e+03
  4.560730e-01   3.849341e+04   1.329733e+03
  4.587170e-01   3.739097e+04   1.310553e+03
  4.613600e-01   3.698887e+04   1.287007e+03
  4.640030e-01   3.670161e+04   1.270873e+03
  4.666470e-01   3.908170e+04   1.338132e+03
  4.692900e-01   3.586122e+04   1.244012e+03
  4.719340e-01   3.546265e+04   1.273035e+03
  4.745770e-01   3.634955e+04   1.264763e+03
  4.772200e-01   3.596782e+04   1.287030e+03
  4.798640e-01   3.617483e+04   1.263280e+03
  4.825070e-01   3.548488e+04   1.193486e+03
  4.851500e-01   3.597172e+04   1.211231e+03
  4.877940e-01   3.309390e+04   1.122634e+03
  4.904370e-01   3.513845e+04   1.170632e+03
  4.930810e-01   3.472294e+04   1.131936e+03
  4.957240e-01   3.586192e+04   1.137471e+03
  4.983670e-01   3.309934e+04   1.105155e+03
  5.010110e-01   3.360958e+04   1.095641e+03
  5.036540e-01   3.253808e+04   1.078035e+03
  5.062980e-01   3.427183e+04   1.084856e+03
  5.089410e-01   3.364599e+04   1.076982e+03
  5.115840e-01   3.249006e+04   1.061404e+03
  5.142280e-01   3.264692e+04   1.048770e+03
  5.168710e-01   3.283494e+04   1.060849e+03
  5.195150e-01   3.301106e+04   1.036159e+03
  5.221580e-01   3.114007e+04   1.015677e+03
  5.248010e-01   2.982511e+04   9.903265e+02
  5.274450e-01   3.118976e+04   9.998980e+02
  5.300880e-01   3.396649e+04   1.047232e+03
  5.327320e-01   3.074184e+04   9.830156e+02
  5.353750e-01   3.127872e+04   1.005856e+03
  5.380180e-01   3.088248e+04   9.741573e+02
  5.406620e-01   2.983909e+04   9.625512e+02
  5.433050e-01   3.160773e+04   9.985262e+02
  5.459480e-01   3.034512e+04   9.698343e+02
  5.485920e-01   3.167795e+04   9.909042e+02
  5.512350e-01   3.014093e+04   9.470043e+02
  5.538790e-01   3.062159e+04   9.569247e+02
  5.565220e-01   3.044085e+04   9.597492e+02
  5.591650e-01   2.960585e+04   9.362192e+02
  5.618090e-01   3.001251e+04   9.457745e+02
  5.644520e-01   2.921996e+04   9.217149e+02
  5.670960e-01   2.779637e+04   9.056545e+02
  5.697390e-01   2.963714e+04   9.252574e+02
  5.723820e-01   2.890406e+04   9.144839e+02
  5.750260e-01   2.879716e+04   9.083782e+02
  5.776690e-01   2.820739e+04   8.983063e+02
  5.803130e-01   2.911719e+04   9.171052e+02
  5.829560e-01   2.830182e+04   8.822806e+02
  5.855990e-01   2.754163e+04   8.833983e+02
  5.882430e-01   2.738954e+04   8.740352e+02
  5.908860e-01   2.820299e+04   8.883107e+02
  5.935290e-01   2.947604e+04   8.990108e+02
  5.961730e-01   2.826487e+04   8.789956e+02
  5.988160e-01   2.791773e+04   8.715783e+02
  6.014600e-01   2.800714e+04   8.709805e+02
  6.041030e-01   2.559504e+04   8.282360e+02
  6.067460e-01   2.585098e+04   8.317415e+02
  6.093900e-01   2.683954e+04   8.412038e+02
  6.120330e-01   2.642771e+04   8.390808e+02
  6.146770e-01   2.589094e+04   8.195635e+02
  6.173200e-01   2.598933e+04   8.169676e+02
  6.199630e-01   2.649255e+04   8.207103e+02
  6.226070e-01   2.471934e+04   7.990628e+02
  6.252500e-01   2.597975e+04   8.150573e+02
  6.278940e-01   2.435856e+04   7.825097e+02
  6.305370e-01   2.533893e+04   7.981014e+02
  6.331800e-01   2.589011e+04   8.016629e+02
  6.358240e-01   2.641986e+04   8.149466e+02
  6.384670e-01   2.640037e+04   8.078382e+02
  6.411110e-01   2.510033e+04   7.882437e+02
  6.437540e-01   2.661032e+04   8.116070e+02
  6.463970e-01   2.499136e+04   7.859852e+02
  6.490410e-01   2.494199e+04   7.824999e+02
  6.516840e-01   2.549605e+04   7.905991e+02
  6.543270e-01   2.391032e+04   7.645677e+02
  6.569710e-01   2.390429e+04   7.703051e+02
  6.596140e-01   2.493247e+04   7.764901e+02
  6.622580e-01   2.373918e+04   7.618266e+02
  6.649010e-01   2.461347e+04   7.658128e+02
  6.675440e-01   2.498558e+04   7.762641e+02
  6.701880e-01   2.409867e+04   7.686283e+02
  6.728310e-01   2.481944e+04   7.659446e+02
  6.754750e-01   2.371553e+04   7.552562e+02
  6.781180e-01   2.365347e+04   7.472415e+02
  6.807610e-01   2.343226e+04   7.447263e+02
  6.834050e-01   2.363856e+04   7.445446e+02
  6.860480e-01   2.372520e+04   7.396091e+02
  6.886920e-01   2.237926e+04   7.287691e+02
  6.913350e-01   2.393077e+04   7.385195e+02
  6.939780e-01   2.157487e+04   7.113026e+02
  6.966220e-01   2.282318e+04   7.235434e+02
  6.992650e-01   2.358223e+04   7.312539e+02
  7.019080e-01   2.197354e+04   7.178443e+02
  7.045520e-01   2.165461e+04   6.945719e+02
  7.071950e-01   2.212554e+04   7.078587e+02
  7.098390e-01   2.259218e+04   7.180267e+02
  7.124820e-01   2.280064e+04   7.118252e+02
  7.151250e-01   2.169723e+04   7.032112e+02
  7.177690e-01   2.136106e+04   6.830513e+02
  7.204120e-01   2.172144e+04   6.956429e+02
  7.230560e-01   2.149728e+04   6.877590e+02
  7.256990e-01   2.179072e+04   6.950159e+02
  7.283420e-01   2.194409e+04   6.935864e+02
  7.309860e-01   2.091664e+04   6.750817e+02
  7.336290e-01   2.107922e+04   6.810387e+02
  7.362730e-01   2.255385e+04   6.980240e+02
  7.389160e-01   2.199216e+04   6.892773e+02
  7.415590e-01   2.028178e+04   6.643518e+02
  7.442030e-01   2.000553e+04   6.511245e+02
  7.468460e-01   2.014554e+04   6.613097e+02
  7.494900e-01   2.006365e+04   6.482272e+02
  7.521330e-01   2.032938e+04   6.571554e+02
  7.547760e-01   2.032379e+04   6.535690e+02
  7.574200e-01   2.009570e+04   6.533677e+02
  7.600630e-01   2.089196e+04   6.649983e+02
  7.627060e-01   2.030152e+04   6.448989e+02
  7.653500e-01   2.138727e+04   6.696613e+02
  7.679930e-01   2.080353e+04   6.562268e+02
  7.706370e-01   2.056307e+04   6.558601e+02
  7.732800e-01   2.080680e+04   6.521259e+02
  7.759230e-01   2.034829e+04   6.463848e+02
  7.785670e-01   2.087569e+04   6.562217e+02
  7.812100e-01   1.962935e+04   6.312375e+02
  7.838540e-01   2.045934e+04   6.466579e+02
  7.864970e-01   1.950487e+04   6.249763e+02
  7.891400e-01   1.998305e+04   6.322358e+02
  7.917840e-01   1.993866e+04   6.369172e+02
  7.944270e-01   1.802164e+04   5.987288e+02
  7.970710e-01   1.972729e+04   6.288830e+02
  7.997140e-01   1.888618e+04   6.098665e+02
  8.023570e-01   1.935326e+04   6.242988e+02
  8.050010e-01   1.869020e+04   6.070295e+02
  8.076440e-01   1.973999e+04   6.214429e+02
  8.102870e-01   1.888618e+04   6.098665e+02
  8.129310e-01   1.893421e+04   6.076276e+02
  8.155740e-01   1.836812e+04   5.981482e+02
  8.182180e-01   1.863197e+04   5.991638e+02
  8.208610e-01   1.803444e+04   5.891595e+02
  8.235040e-01   1.940611e+04   6.121465e+02
  8.261480e-01   1.819000e+04   5.929771e+02
  8.287910e-01   1.887449e+04   6.007817e+02
  8.314350e-01   1.936761e+04   6.040592e+02
  8.340780e-01   1.803330e+04   5.875568e+02
  8.367210e-01   1.917466e+04   6.042448e+02
  8.393650e-01   1.842561e+04   5.891859e+02
  8.420080e-01   1.949123e+04   6.079149e+02
  8.446520e-01   1.824532e+04   5.789978e+02
  8.472950e-01   1.791783e+04   5.837944e+02
  8.499380e-01   1.828831e+04   5.836035e+02
  8.525820e-01   1.811671e+04   5.769534e+02
  8.552250e-01   1.687292e+04   5.605653e+02
  8.578690e-01   1.834473e+04   5.848085e+02
  8.605120e-01   1.851353e+04   6.044880e+02
  8.631550e-01   1.698515e+04   5.751898e+02
  8.657990e-01   1.814063e+04   6.003673e+02
  8.684420e-01   1.708011e+04   5.854986e+02
  8.710850e-01   1.839510e+04   6.025516e+02
  8.737290e-01   1.831046e+04   6.100099e+02
  8.763720e-01   1.682387e+04   5.740229e+02
  8.790160e-01   1.824611e+04   6.065213e+02
  8.816590e-01   1.730940e+04   5.961672e+02
  8.843020e-01   1.742489e+04   5.887326e+02
  8.869460e-01   1.677669e+04   5.809294e+02
  8.895890e-01   1.804738e+04   5.812669e+02
  8.922330e-01   1.717462e+04   5.721697e+02
  8.948760e-01   1.806407e+04   5.791076e+02
  8.975190e-01   1.674643e+04   5.527145e+02
  9.001630e-01   1.692973e+04   5.612150e+02
  9.028060e-01   1.689898e+04   5.532479e+02
  9.054500e-01   1.767558e+04   5.701800e+02
  9.080930e-01   1.699958e+04   5.515394e+02
  9.107360e-01   1.692980e+04   5.498544e+02
  9.133800e-01   1.673707e+04   5.503116e+02
  9.160230e-01   1.689594e+04   5.487547e+02
  9.186660e-01   1.573955e+04   5.293783e+02
  9.213100e-01   1.710702e+04   5.464637e+02
  9.239530e-01   1.700533e+04   5.497042e+02
  9.265970e-01   1.657762e+04   5.430181e+02
  9.292400e-01   1.689014e+04   5.400871e+02
  9.318830e-01   1.644631e+04   5.387169e+02
  9.345270e-01   1.599916e+04   5.246332e+02
  9.371700e-01   1.671648e+04   5.417844e+02
  9.398140e-01   1.588435e+04   5.219922e+02
  9.424570e-01   1.585748e+04   5.183179e+02
  9.451000e-01   1.630590e+04   5.301504e+02
  9.477440e-01   1.590466e+04   5.195825e+02
  9.503870e-01   1.667735e+04   5.379790e+02
  9.530310e-01   1.593444e+04   5.137470e+02
  9.556740e-01   1.535914e+04   5.108375e+02
  9.583170e-01   1.601365e+04   5.179184e+02
  9.609610e-01   1.592916e+04   5.143795e+02
  9.636040e-01   1.632346e+04   5.243850e+02
  9.662480e-01   1.511589e+04   4.964709e+02
  9.688910e-01   1.523395e+04   5.027952e+02
  9.715340e-01   1.525071e+04   5.014403e+02
  9.741780e-01   1.535719e+04   4.974683e+02
  9.768210e-01   1.586044e+04   5.071609e+02
  9.794640e-01   1.528794e+04   4.921361e+02
  9.821080e-01   1.649773e+04   5.163110e+02
  9.847510e-01   1.553776e+04   5.035816e+02
  9.873950e-01   1.618116e+04   5.206202e+02
  9.900380e-01   1.664034e+04   5.379057e+02
  9.926810e-01   1.545213e+04   5.170857e+02
  9.953250e-01   1.544039e+04   5.259017e+02
  9.979680e-01   1.577924e+04   5.295166e+02
  1.000610e+00   1.492812e+04   5.213127e+02
  1.003250e+00   1.536821e+04   5.305694e+02
  1.005900e+00   1.599617e+04   5.432584e+02
  1.008540e+00   1.512794e+04   5.302341e+02
  1.011190e+00   1.559256e+04   5.383149e+02
  1.013830e+00   1.568094e+04   5.476020e+02
  1.016470e+00   1.422791e+04   5.188383e+02
  1.019120e+00   1.604428e+04   5.539099e+02
  1.021760e+00   1.533672e+04   5.415584e+02
  1.024400e+00   1.489060e+04   5.341972e+02
  1.027050e+00   1.505679e+04   5.415552e+02
  1.029690e+00   1.446176e+04   5.270157e+02
  1.032330e+00   1.506866e+04   5.444528e+02
  1.034980e+00   1.495695e+04   5.418333e+02
  1.037620e+00   1.476740e+04   5.377969e+02
  1.040260e+00   1.423465e+04   5.282974e+02
  1.042910e+00   1.456247e+04   5.135787e+02
  1.045550e+00   1.423599e+04   5.130295e+02
  1.048190e+00   1.413960e+04   5.040223e+02
  1.050840e+00   1.528927e+04   5.204529e+02
  1.053480e+00   1.489031e+04   5.113355e+02
  1.056120e+00   1.446806e+04   4.988986e+02
  1.058770e+00   1.521706e+04   5.141369e+02
  1.061410e+00   1.494643e+04   5.058601e+02
  1.064050e+00   1.427515e+04   4.922466e+02
  1.066700e+00   1.396281e+04   4.840734e+02
  1.069340e+00   1.410827e+04   4.847658e+02
  1.071980e+00   1.448412e+04   4.941919e+02
  1.074630e+00   1.401055e+04   4.777558e+02
  1.077270e+00   1.402253e+04   4.823898e+02
  1.079910e+00   1.406885e+04   4.791870e+02
  1.082560e+00   1.361880e+04   4.665723e+02
  1.085200e+00   1.460136e+04   4.861721e+02
  1.087840e+00   1.416678e+04   4.724886e+02
  1.090490e+00   1.362348e+04   4.672816e+02
  1.093130e+00   1.445726e+04   4.779423e+02
  1.095770e+00   1.360778e+04   4.634829e+02
  1.098420e+00   1.505902e+04   4.862812e+02
  1.101060e+00   1.492497e+04   4.822040e+02
  1.103700e+00   1.376065e+04   4.654610e+02
  1.106350e+00   1.383279e+04   4.634160e+02
  1.108990e+00   1.467844e+04   4.744865e+02
  1.111630e+00   1.378739e+04   4.590698e+02
  1.114280e+00   1.358430e+04   4.550912e+02
  1.116920e+00   1.371338e+04   4.620155e+02
  1.119560e+00   1.353207e+04   4.505686e+02
  1.122210e+00   1.313093e+04   4.472412e+02
  1.124850e+00   1.338597e+04   4.502189e+02
  1.127490e+00   1.352644e+04   4.531529e+02
  1.130140e+00   1.353432e+04   4.536714e+02
  1.132780e+00   1.315308e+04   4.444014e+02
  1.135420e+00   1.366008e+04   4.530763e+02
  1.138070e+00   1.373959e+04   4.524893e+02
  1.140710e+00   1.391042e+04   4.566318e+02
  1.143350e+00   1.272411e+04   4.361768e+02
  1.146000e+00   1.325999e+04   4.424915e+02
  1.148640e+00   1.316093e+04   4.441600e+02
  1.151280e+00   1.246857e+04   4.276685e+02
  1.153930e+00   1.366556e+04   4.488359e+02
  1.156570e+00   1.310710e+04   4.381219e+02
  1.159220e+00   1.351265e+04   4.435746e+02
  1.161860e+00   1.292442e+04   4.366758e+02
  1.164500e+00   1.366457e+04   4.426387e+02
  1.167150e+00   1.288900e+04   4.337493e+02
  1.169790e+00   1.331714e+04   4.357501e+02
  1.172430e+00   1.312492e+04   4.355659e+02
  1.175080e+00   1.410785e+04   4.515812e+02
  1.177720e+00   1.353678e+04   4.375820e+02
  1.180360e+00   1.326610e+04   4.373705e+02
  1.183010e+00   1.322194e+04   4.326351e+02
  1.185650e+00   1.329904e+04   4.363275e+02
  1.188290e+00   1.278095e+04   4.248533e+02
  1.190940e+00   1.301297e+04   4.271717e+02
  1.193580e+00   1.244469e+04   4.202272e+02
  1.196220e+00   1.270862e+04   4.208244e+02
  1.198870e+00   1.324454e+04   4.306170e+02
  1.201510e+00   1.332189e+04   4.301864e+02
  1.204150e+00   1.272255e+04   4.210551e+02
  1.206800e+00   1.268855e+04   4.213163e+02
  1.209440e+00   1.267759e+04   4.170623e+02
  1.212080e+00   1.255787e+04   4.176684e+02
  1.214730e+00   1.222642e+04   4.105229e+02
  1.217370e+00   1.333282e+04   4.272111e+02
  1.220010e+00   1.242522e+04   4.125726e+02
  1.222660e+00   1.202497e+04   4.017260e+02
  1.225300e+00   1.273248e+04   4.179640e+02
  1.227940e+00   1.267605e+04   4.154409e+02
  1.230590e+00   1.220660e+04   4.064354e+02
  1.233230e+00   1.308983e+04   4.207231e+02
  1.235870e+00   1.256268e+04   4.095318e+02
  1.238520e+00   1.144392e+04   3.936829e+02
  1.241160e+00   1.356835e+04   4.267284e+02
  1.243800e+00   1.240705e+04   4.053207e+02
  1.246450e+00   1.241583e+04   4.071311e+02
  1.249090e+00   1.237689e+04   4.069497e+02
  1.251730e+00   1.245314e+04   4.083546e+02
  1.254380e+00   1.265596e+04   4.063584e+02
  1.257020e+00   1.273621e+04   4.112736e+02
  1.259660e+00   1.226538e+04   4.004789e+02
  1.262310e+00   1.277009e+04   4.104463e+02
  1.264950e+00   1.268714e+04   4.092625e+02
  1.267590e+00   1.234178e+04   3.989532e+02
  1.270240e+00   1.308999e+04   4.131164e+02
  1.272880e+00   1.227989e+04   3.992538e+02
  1.275520e+00   1.166436e+04   3.901145e+02
  1.278170e+00   1.295614e+04   4.078779e+02
  1.280810e+00   1.266932e+04   4.055351e+02
  1.283450e+00   1.154985e+04   3.865009e+02
  1.286100e+00   1.249256e+04   4.000822e+02
  1.288740e+00   1.162463e+04   3.866295e+02
  1.291380e+00   1.209174e+04   3.902593e+02
  1.294030e+00   1.171870e+04   3.884710e+02
  1.296670e+00   1.162965e+04   3.861561e+02
  1.299310e+00   1.168043e+04   3.834288e+02
  1.301960e+00   1.170955e+04   3.841780e+02
  1.304600e+00   1.229931e+04   3.924867e+02
  1.307240e+00   1.267762e+04   4.023122e+02
  1.309890e+00   1.227261e+04   3.912365e+02
  1.312530e+00   1.158540e+04   3.809255e+02
  1.315180e+00   1.196473e+04   3.857584e+02
  1.317820e+00   1.193132e+04   3.842820e+02
  1.320460e+00   1.228037e+04   3.910865e+02
  1.323110e+00   1.168324e+04   3.768789e+02
  1.325750e+00   1.182434e+04   3.816288e+02
  1.328390e+00   1.149932e+04   3.746680e+02
  1.331040e+00   1.162246e+04   3.758971e+02
  1.333680e+00   1.127134e+04   3.722123e+02
  1.336320e+00   1.206221e+04   3.808696e+02
  1.338970e+00   1.243788e+04   3.905957e+02
  1.341610e+00   1.158904e+04   3.759981e+02
  1.344250e+00   1.176564e+04   3.760315e+02
  1.346900e+00   1.163562e+04   3.753427e+02
  1.349540e+00   1.209612e+04   3.794889e+02
  1.352180e+00   1.117118e+04   3.689049e+02
  1.354830e+00   1.161413e+04   3.730998e+02
  1.357470e+00   1.104286e+04   3.646675e+02
  1.360110e+00   1.172103e+04   3.759523e+02
  1.362760e+00   1.081921e+04   3.614446e+02
  1.365400e+00   1.150950e+04   3.738111e+02
  1.368040e+00   1.118497e+04   3.634627e+02
  1.370690e+00   1.221031e+04   3.830714e+02
  1.373330e+00   1.172897e+04   3.762068e+02
  1.375970e+00   1.197334e+04   3.780635e+02
  1.378620e+00   1.150550e+04   3.717260e+02
  1.381260e+00   1.155176e+04   3.690076e+02
  1.383900e+00   1.186587e+04   3.767416e+02
  1.386550e+00   1.215078e+04   3.797118e+02
  1.389190e+00   1.145577e+04   3.682025e+02
  1.391830e+00   1.139853e+04   3.665519e+02
  1.394480e+00   1.154761e+04   3.690634e+02
  1.397120e+00   1.121068e+04   3.654578e+02
  1.399760e+00   1.124473e+04   3.631113e+02
  1.402410e+00   1.116100e+04   3.602197e+02
  1.405050e+00   1.190936e+04   3.749235e+02
  1.407690e+00   1.102195e+04   3.594963e+02
  1.410340e+00   1.123172e+04   3.632599e+02
  1.412980e+00   1.111749e+04   3.588154e+02
  1.415620e+00   1.137127e+04   3.632418e+02
  1.418270e+00   1.125213e+04   3.633503e+02
  1.420910e+00   1.132800e+04   3.627864e+02
  1.423550e+00   1.158361e+04   3.668565e+02
  1.426200e+00   1.158130e+04   3.658673e+02
  1.428840e+00   1.099183e+04   3.564347e+02
  1.431480e+00   1.124309e+04   3.602519e+02
  1.434130e+00   1.056836e+04   3.469235e+02
  1.436770e+00   1.104409e+04   3.568185e+02
  1.439410e+00   1.181611e+04   3.701581e+02
  1.442060e+00   1.097136e+04   3.548392e+02
  1.444700e+00   1.074656e+04   3.516382e+02
  1.447340e+00   1.163334e+04   3.624813e+02
  1.449990e+00   1.071193e+04   3.499433e+02
  1.452630e+00   1.109630e+04   3.562808e+02
  1.455270e+00   1.119895e+04   3.570096e+02
  1.457920e+00   1.102506e+04   3.525426e+02
  1.460560e+00   1.126594e+04   3.562604e+02
  1.463200e+00   1.058189e+04   3.473674e+02
  1.465850e+00   1.108418e+04   3.537103e+02
  1.468490e+00   1.081366e+04   3.499218e+02
  1.471140e+00   1.169581e+04   3.612849e+02
  1.473780e+00   1.106395e+04   3.545117e+02
  1.476420e+00   1.019887e+04   3.386479e+02
  1.479070e+00   1.123582e+04   3.547761e+02
  1.481710e+00   1.113365e+04   3.517253e+02
  1.484350e+00   1.143365e+04   3.564326e+02
  1.487000e+00   1.076813e+04   3.486311e+02
  1.489640e+00   1.107036e+04   3.492035e+02
  1.492280e+00   1.144230e+04   3.575719e+02
  1.494930e+00   1.108822e+04   3.495932e+02
