
Sample:   c= .0000 mg/ml  Code: NAPI
  2.578190e-01   1.158713e+04   7.673761e+02
  2.604620e-01   1.135556e+04   7.673376e+02
  2.631060e-01   1.143630e+04   7.745642e+02
  2.657490e-01   1.109112e+04   7.529140e+02
  2.683920e-01   1.036216e+04   7.308901e+02
  2.710360e-01   1.032052e+04   7.121833e+02
  2.736790e-01   1.130618e+04   7.537456e+02
  2.763230e-01   1.017308e+04   7.070780e+02
  2.789660e-01   1.052861e+04   7.163815e+02
  2.816090e-01   1.104615e+04   7.347789e+02
  2.842530e-01   9.948905e+03   6.898324e+02
  2.868960e-01   1.174720e+04   7.567039e+02
  2.895400e-01   1.146007e+04   7.306676e+02
  2.921830e-01   1.020885e+04   6.914303e+02
  2.948260e-01   1.122164e+04   7.258678e+02
  2.974700e-01   1.041982e+04   6.931162e+02
  3.001130e-01   1.030251e+04   6.945948e+02
  3.027570e-01   1.173262e+04   7.234642e+02
  3.054000e-01   1.165282e+04   7.283011e+02
  3.080430e-01   1.013999e+04   6.700696e+02
  3.106870e-01   1.120315e+04   7.114005e+02
  3.133300e-01   1.013410e+04   6.682230e+02
  3.159740e-01   1.109027e+04   6.864702e+02
  3.186170e-01   1.172031e+04   7.186184e+02
  3.212600e-01   1.064815e+04   6.734483e+02
  3.239040e-01   1.150924e+04   7.043541e+02
  3.265470e-01   9.976499e+03   6.549893e+02
  3.291900e-01   1.123737e+04   6.813654e+02
  3.318340e-01   1.091308e+04   6.834037e+02
  3.344770e-01   8.985477e+03   6.071823e+02
  3.371210e-01   1.108198e+04   6.782064e+02
  3.397640e-01   1.081465e+04   6.630888e+02
  3.424070e-01   1.104549e+04   6.648605e+02
  3.450510e-01   9.543499e+03   6.279161e+02
  3.476940e-01   9.782381e+03   6.174584e+02
  3.503380e-01   1.124100e+04   6.729808e+02
  3.529810e-01   1.105136e+04   6.628167e+02
  3.556240e-01   1.012653e+04   6.316758e+02
  3.582680e-01   1.068636e+04   6.467682e+02
  3.609110e-01   1.009117e+04   6.210687e+02
  3.635550e-01   1.074886e+04   6.458364e+02
  3.661980e-01   1.054503e+04   6.301863e+02
  3.688410e-01   1.070276e+04   6.396121e+02
  3.714850e-01   1.005078e+04   6.139494e+02
  3.741280e-01   1.037630e+04   6.212130e+02
  3.767710e-01   9.946680e+03   6.133386e+02
  3.794150e-01   1.082845e+04   6.293910e+02
  3.820580e-01   1.104574e+04   6.409390e+02
  3.847020e-01   1.054617e+04   6.161138e+02
  3.873450e-01   1.115770e+04   6.388878e+02
  3.899880e-01   1.035673e+04   6.124062e+02
  3.926320e-01   1.044401e+04   6.070458e+02
  3.952750e-01   9.665774e+03   5.904311e+02
  3.979190e-01   9.868533e+03   5.866234e+02
  4.005620e-01   1.083312e+04   6.213218e+02
  4.032050e-01   1.138697e+04   6.258845e+02
  4.058490e-01   1.022223e+04   5.941548e+02
  4.084920e-01   1.163132e+04   6.412553e+02
  4.111360e-01   1.115063e+04   6.175763e+02
  4.137790e-01   1.051881e+04   6.032951e+02
  4.164220e-01   1.063847e+04   6.003637e+02
  4.190660e-01   1.160088e+04   6.245705e+02
  4.217090e-01   1.002862e+04   5.829019e+02
  4.243530e-01   1.022699e+04   5.836849e+02
  4.269960e-01   1.112512e+04   6.412412e+02
  4.296390e-01   1.038591e+04   6.195714e+02
  4.322830e-01   1.053951e+04   6.523791e+02
  4.349260e-01   1.208136e+04   7.156382e+02
  4.375690e-01   9.597923e+03   6.260995e+02
  4.402130e-01   1.126177e+04   6.984256e+02
  4.428560e-01   1.012417e+04   6.590274e+02
  4.455000e-01   1.121461e+04   7.135687e+02
  4.481430e-01   1.086920e+04   7.016040e+02
  4.507860e-01   1.064276e+04   6.942572e+02
  4.534300e-01   1.066637e+04   7.142732e+02
  4.560730e-01   1.083477e+04   7.067824e+02
  4.587170e-01   9.820450e+03   6.728862e+02
  4.613600e-01   1.033780e+04   6.816546e+02
  4.640030e-01   9.584914e+03   6.506664e+02
  4.666470e-01   1.057698e+04   6.974255e+02
  4.692900e-01   1.052543e+04   6.752065e+02
  4.719340e-01   1.100855e+04   7.105989e+02
  4.745770e-01   9.805765e+03   6.581199e+02
  4.772200e-01   1.127879e+04   7.220503e+02
  4.798640e-01   1.040567e+04   6.787910e+02
  4.825070e-01   1.063664e+04   6.546400e+02
  4.851500e-01   1.035673e+04   6.511220e+02
  4.877940e-01   9.670706e+03   6.079921e+02
  4.904370e-01   1.021663e+04   6.323938e+02
  4.930810e-01   9.666670e+03   5.983519e+02
  4.957240e-01   1.032052e+04   6.113346e+02
  4.983670e-01   9.148152e+03   5.820829e+02
  5.010110e-01   1.007371e+04   6.009470e+02
  5.036540e-01   1.003786e+04   5.998767e+02
  5.062980e-01   1.106423e+04   6.175451e+02
  5.089410e-01   1.010359e+04   5.912681e+02
  5.115840e-01   9.849334e+03   5.854821e+02
  5.142280e-01   9.265704e+03   5.597616e+02
  5.168710e-01   1.114616e+04   6.192310e+02
  5.195150e-01   1.100102e+04   5.992636e+02
  5.221580e-01   9.476460e+03   5.613370e+02
  5.248010e-01   9.538544e+03   5.610908e+02
  5.274450e-01   1.071403e+04   5.871254e+02
  5.300880e-01   1.017593e+04   5.742609e+02
  5.327320e-01   9.780525e+03   5.554965e+02
  5.353750e-01   9.837269e+03   5.651364e+02
  5.380180e-01   1.122682e+04   5.884455e+02
  5.406620e-01   1.040922e+04   5.695671e+02
  5.433050e-01   1.016343e+04   5.672671e+02
  5.459480e-01   1.113778e+04   5.886501e+02
  5.485920e-01   1.032889e+04   5.668716e+02
  5.512350e-01   1.033315e+04   5.555137e+02
  5.538790e-01   1.026510e+04   5.550733e+02
  5.565220e-01   1.020487e+04   5.567213e+02
  5.591650e-01   1.075711e+04   5.653811e+02
  5.618090e-01   9.752140e+03   5.401211e+02
  5.644520e-01   1.035980e+04   5.498411e+02
  5.670960e-01   1.081034e+04   5.658392e+02
  5.697390e-01   9.886732e+03   5.353965e+02
  5.723820e-01   1.039647e+04   5.494704e+02
  5.750260e-01   9.634695e+03   5.263996e+02
  5.776690e-01   9.992513e+03   5.356549e+02
  5.803130e-01   1.035063e+04   5.478132e+02
  5.829560e-01   1.134620e+04   5.596667e+02
  5.855990e-01   9.442152e+03   5.182054e+02
  5.882430e-01   1.021823e+04   5.348464e+02
  5.908860e-01   1.064347e+04   5.467184e+02
  5.935290e-01   1.001778e+04   5.250744e+02
  5.961730e-01   1.048092e+04   5.362504e+02
  5.988160e-01   1.089721e+04   5.455426e+02
  6.014600e-01   1.114658e+04   5.504902e+02
  6.041030e-01   1.084094e+04   5.400257e+02
  6.067460e-01   1.058292e+04   5.331598e+02
  6.093900e-01   1.082331e+04   5.351783e+02
  6.120330e-01   9.920449e+03   5.150440e+02
  6.146770e-01   1.091040e+04   5.330081e+02
  6.173200e-01   1.069725e+04   5.251074e+02
  6.199630e-01   1.005453e+04   5.065399e+02
  6.226070e-01   9.333337e+03   4.919100e+02
  6.252500e-01   1.024056e+04   5.126692e+02
  6.278940e-01   1.062232e+04   5.177002e+02
  6.305370e-01   1.014293e+04   5.058833e+02
  6.331800e-01   1.048917e+04   5.112109e+02
  6.358240e-01   1.026908e+04   5.090196e+02
  6.384670e-01   1.064402e+04   5.138980e+02
  6.411110e-01   1.165263e+04   5.380684e+02
  6.437540e-01   1.095695e+04   5.217595e+02
  6.463970e-01   9.651568e+03   4.893539e+02
  6.490410e-01   1.027503e+04   5.031702e+02
  6.516840e-01   9.473487e+03   4.828136e+02
  6.543270e-01   9.987353e+03   4.950547e+02
  6.569710e-01   9.716810e+03   4.920298e+02
  6.596140e-01   1.065567e+04   5.085671e+02
  6.622580e-01   9.766503e+03   4.895505e+02
  6.649010e-01   1.033155e+04   4.970772e+02
  6.675440e-01   9.731172e+03   4.853467e+02
  6.701880e-01   9.522700e+03   4.840660e+02
  6.728310e-01   1.032052e+04   4.948309e+02
  6.754750e-01   1.052572e+04   5.040906e+02
  6.781180e-01   1.009360e+04   4.890366e+02
  6.807610e-01   1.073809e+04   5.050772e+02
  6.834050e-01   1.019196e+04   4.897945e+02
  6.860480e-01   1.027512e+04   4.876357e+02
  6.886920e-01   1.079051e+04   5.069822e+02
  6.913350e-01   1.068301e+04   4.943508e+02
  6.939780e-01   9.768279e+03   4.795059e+02
  6.966220e-01   1.112012e+04   5.059832e+02
  6.992650e-01   9.741027e+03   4.708503e+02
  7.019080e-01   1.026258e+04   4.914883e+02
  7.045520e-01   1.071098e+04   4.893970e+02
  7.071950e-01   1.050149e+04   4.885734e+02
  7.098390e-01   1.037602e+04   4.875078e+02
  7.124820e-01   9.502082e+03   4.603774e+02
  7.151250e-01   1.077451e+04   4.964634e+02
  7.177690e-01   1.069826e+04   4.842875e+02
  7.204120e-01   1.012959e+04   4.759295e+02
  7.230560e-01   1.051249e+04   4.818390e+02
  7.256990e-01   9.789943e+03   4.667172e+02
  7.283420e-01   1.069373e+04   4.850775e+02
  7.309860e-01   1.005977e+04   4.690392e+02
  7.336290e-01   9.849935e+03   4.664079e+02
  7.362730e-01   1.097186e+04   4.877585e+02
  7.389160e-01   1.064660e+04   4.804745e+02
  7.415590e-01   1.033144e+04   4.750400e+02
  7.442030e-01   1.001863e+04   4.616342e+02
  7.468460e-01   9.826909e+03   4.627311e+02
  7.494900e-01   9.858863e+03   4.552400e+02
  7.521330e-01   9.637403e+03   4.533053e+02
  7.547760e-01   1.118056e+04   4.856525e+02
  7.574200e-01   9.530794e+03   4.507911e+02
  7.600630e-01   1.068660e+04   4.764918e+02
  7.627060e-01   1.079502e+04   4.711334e+02
  7.653500e-01   1.035451e+04   4.668175e+02
  7.679930e-01   1.047155e+04   4.664399e+02
  7.706370e-01   9.910280e+03   4.561576e+02
  7.732800e-01   1.048306e+04   4.637431e+02
  7.759230e-01   1.024284e+04   4.594540e+02
  7.785670e-01   1.099422e+04   4.771084e+02
  7.812100e-01   1.090041e+04   4.712658e+02
  7.838540e-01   9.908643e+03   4.508589e+02
  7.864970e-01   1.007004e+04   4.498963e+02
  7.891400e-01   9.396188e+03   4.343389e+02
  7.917840e-01   9.863398e+03   4.488001e+02
  7.944270e-01   9.683163e+03   4.396898e+02
  7.970710e-01   1.064480e+04   4.628173e+02
  7.997140e-01   1.055544e+04   4.567784e+02
  8.023570e-01   1.012693e+04   4.524381e+02
  8.050010e-01   1.068584e+04   4.598455e+02
  8.076440e-01   1.001464e+04   4.434557e+02
  8.102870e-01   1.016010e+04   4.481429e+02
  8.129310e-01   1.051022e+04   4.535493e+02
  8.155740e-01   1.067469e+04   4.568344e+02
  8.182180e-01   1.005646e+04   4.410050e+02
  8.208610e-01   1.056720e+04   4.518208e+02
  8.235040e-01   9.477432e+03   4.285843e+02
  8.261480e-01   9.662332e+03   4.329794e+02
  8.287910e-01   1.024965e+04   4.435456e+02
  8.314350e-01   1.013578e+04   4.377990e+02
  8.340780e-01   1.085631e+04   4.567285e+02
  8.367210e-01   9.785379e+03   4.324567e+02
  8.393650e-01   1.066526e+04   4.490885e+02
  8.420080e-01   1.002920e+04   4.368788e+02
  8.446520e-01   1.019851e+04   4.336850e+02
  8.472950e-01   1.061497e+04   4.501750e+02
  8.499380e-01   9.720194e+03   4.262587e+02
  8.525820e-01   9.995651e+03   4.293500e+02
  8.552250e-01   9.963199e+03   4.315541e+02
  8.578690e-01   1.079696e+04   4.494833e+02
  8.605120e-01   1.069768e+04   4.603548e+02
  8.631550e-01   1.042053e+04   4.513631e+02
  8.657990e-01   1.007123e+04   4.481638e+02
  8.684420e-01   1.035461e+04   4.567222e+02
  8.710850e-01   1.065806e+04   4.595015e+02
  8.737290e-01   1.103523e+04   4.744414e+02
  8.763720e-01   1.035983e+04   4.512814e+02
  8.790160e-01   1.076572e+04   4.667530e+02
  8.816590e-01   1.005735e+04   4.552749e+02
  8.843020e-01   1.036198e+04   4.548406e+02
  8.869460e-01   1.053951e+04   4.613017e+02
  8.895890e-01   1.103023e+04   4.552664e+02
  8.922330e-01   9.623652e+03   4.290974e+02
  8.948760e-01   9.932064e+03   4.302054e+02
  8.975190e-01   1.032685e+04   4.348390e+02
  9.001630e-01   1.064371e+04   4.458158e+02
  9.028060e-01   9.835257e+03   4.228507e+02
  9.054500e-01   9.913660e+03   4.278060e+02
  9.080930e-01   1.106381e+04   4.457738e+02
  9.107360e-01   9.679362e+03   4.165334e+02
  9.133800e-01   1.018850e+04   4.301587e+02
  9.160230e-01   1.059023e+04   4.352556e+02
  9.186660e-01   9.829064e+03   4.191127e+02
  9.213100e-01   9.881819e+03   4.160996e+02
  9.239530e-01   9.755958e+03   4.171346e+02
  9.265970e-01   1.087259e+04   4.405797e+02
  9.292400e-01   1.020984e+04   4.206893e+02
  9.318830e-01   1.087503e+04   4.388806e+02
  9.345270e-01   9.963217e+03   4.147741e+02
  9.371700e-01   1.039847e+04   4.280983e+02
  9.398140e-01   1.076089e+04   4.304354e+02
  9.424570e-01   9.403573e+03   3.998806e+02
  9.451000e-01   1.015549e+04   4.191621e+02
  9.477440e-01   1.006889e+04   4.141789e+02
  9.503870e-01   1.041632e+04   4.259550e+02
  9.530310e-01   9.941970e+03   4.065574e+02
  9.556740e-01   9.635106e+03   4.053519e+02
  9.583170e-01   1.084430e+04   4.269940e+02
  9.609610e-01   9.402924e+03   3.959345e+02
  9.636040e-01   1.029711e+04   4.172598e+02
  9.662480e-01   1.050748e+04   4.146970e+02
  9.688910e-01   1.039355e+04   4.160749e+02
  9.715340e-01   9.631209e+03   3.992265e+02
  9.741780e-01   1.035162e+04   4.091838e+02
  9.768210e-01   9.375800e+03   3.906583e+02
  9.794640e-01   1.070153e+04   4.125139e+02
  9.821080e-01   1.023381e+04   4.074016e+02
  9.847510e-01   1.014032e+04   4.075738e+02
  9.873950e-01   1.017179e+04   4.135420e+02
  9.900380e-01   9.668730e+03   4.107850e+02
  9.926810e-01   1.038598e+04   4.247143e+02
  9.953250e-01   9.007374e+03   4.024198e+02
  9.979680e-01   8.917695e+03   3.988114e+02
  1.000610e+00   9.684489e+03   4.206673e+02
  1.003250e+00   1.077379e+04   4.450610e+02
  1.005900e+00   1.057408e+04   4.425114e+02
  1.008540e+00   1.042742e+04   4.410327e+02
  1.011190e+00   1.042742e+04   4.410327e+02
  1.013830e+00   1.059514e+04   4.509591e+02
  1.016470e+00   1.048266e+04   4.461719e+02
  1.019120e+00   1.051836e+04   4.493222e+02
  1.021760e+00   9.693017e+03   4.313336e+02
  1.024400e+00   9.444567e+03   4.262274e+02
  1.027050e+00   9.306136e+03   4.265460e+02
  1.029690e+00   1.050587e+04   4.500221e+02
  1.032330e+00   9.813224e+03   4.401833e+02
  1.034980e+00   1.065847e+04   4.582435e+02
  1.037620e+00   9.789747e+03   4.386891e+02
  1.040260e+00   1.080418e+04   4.611114e+02
  1.042910e+00   9.835257e+03   4.228507e+02
  1.045550e+00   1.011354e+04   4.332163e+02
  1.048190e+00   1.049530e+04   4.350442e+02
  1.050840e+00   1.090049e+04   4.402666e+02
  1.053480e+00   1.038085e+04   4.277353e+02
  1.056120e+00   1.041217e+04   4.240162e+02
  1.058770e+00   1.075775e+04   4.330906e+02
  1.061410e+00   9.898179e+03   4.124241e+02
  1.064050e+00   1.066519e+04   4.262667e+02
  1.066700e+00   1.019094e+04   4.143208e+02
  1.069340e+00   1.071662e+04   4.232810e+02
  1.071980e+00   1.028992e+04   4.173115e+02
  1.074630e+00   1.007272e+04   4.058416e+02
  1.077270e+00   9.144324e+03   3.902702e+02
  1.079910e+00   1.000926e+04   4.049314e+02
  1.082560e+00   1.017180e+04   4.039739e+02
  1.085200e+00   1.082108e+04   4.193082e+02
  1.087840e+00   1.029679e+04   4.035631e+02
  1.090490e+00   1.053707e+04   4.117176e+02
  1.093130e+00   1.062550e+04   4.104987e+02
  1.095770e+00   1.020412e+04   4.020986e+02
  1.098420e+00   1.076486e+04   4.119059e+02
  1.101060e+00   1.055507e+04   4.062650e+02
  1.103700e+00   1.076178e+04   4.123924e+02
  1.106350e+00   1.056504e+04   4.057481e+02
  1.108990e+00   9.975907e+03   3.918907e+02
  1.111630e+00   1.040195e+04   3.994844e+02
  1.114280e+00   1.028344e+04   3.966922e+02
  1.116920e+00   9.499082e+03   3.852386e+02
  1.119560e+00   9.817811e+03   3.844952e+02
  1.122210e+00   9.479586e+03   3.807093e+02
  1.124850e+00   1.022874e+04   3.942889e+02
  1.127490e+00   9.965364e+03   3.896766e+02
  1.130140e+00   9.417618e+03   3.791390e+02
  1.132780e+00   9.765800e+03   3.836368e+02
  1.135420e+00   1.087512e+04   4.050107e+02
  1.138070e+00   1.038035e+04   3.940325e+02
  1.140710e+00   9.388285e+03   3.758322e+02
  1.143350e+00   1.059527e+04   3.987582e+02
  1.146000e+00   1.022646e+04   3.893147e+02
  1.148640e+00   1.021578e+04   3.920456e+02
  1.151280e+00   9.835212e+03   3.805358e+02
  1.153930e+00   1.063864e+04   3.967543e+02
  1.156570e+00   9.951341e+03   3.824611e+02
  1.159220e+00   1.025981e+04   3.872315e+02
  1.161860e+00   1.052898e+04   3.948675e+02
  1.164500e+00   9.930280e+03   3.780393e+02
  1.167150e+00   1.012385e+04   3.851296e+02
  1.169790e+00   9.803115e+03   3.745578e+02
  1.172430e+00   1.088132e+04   3.973298e+02
  1.175080e+00   1.040255e+04   3.884902e+02
  1.177720e+00   1.042099e+04   3.846458e+02
  1.180360e+00   1.043519e+04   3.886268e+02
  1.183010e+00   9.903543e+03   3.751234e+02
  1.185650e+00   1.002928e+04   3.796137e+02
  1.188290e+00   1.000758e+04   3.766401e+02
  1.190940e+00   1.010561e+04   3.771379e+02
  1.193580e+00   1.019781e+04   3.811101e+02
  1.196220e+00   9.804625e+03   3.703156e+02
  1.198870e+00   1.034268e+04   3.812361e+02
  1.201510e+00   9.941374e+03   3.723074e+02
  1.204150e+00   1.037808e+04   3.809912e+02
  1.206800e+00   1.050306e+04   3.840298e+02
  1.209440e+00   9.860238e+03   3.684944e+02
  1.212080e+00   1.047121e+04   3.820998e+02
  1.214730e+00   9.712301e+03   3.665672e+02
  1.217370e+00   9.878737e+03   3.684147e+02
  1.220010e+00   1.113759e+04   3.913350e+02
  1.222660e+00   1.030497e+04   3.725771e+02
  1.225300e+00   9.584812e+03   3.633114e+02
  1.227940e+00   9.866908e+03   3.672083e+02
  1.230590e+00   9.861305e+03   3.659873e+02
  1.233230e+00   1.046460e+04   3.768732e+02
  1.235870e+00   1.038494e+04   3.730380e+02
  1.238520e+00   1.121454e+04   3.904403e+02
  1.241160e+00   9.577564e+03   3.591867e+02
  1.243800e+00   1.015388e+04   3.673543e+02
  1.246450e+00   9.580944e+03   3.583070e+02
  1.249090e+00   1.083809e+04   3.815189e+02
  1.251730e+00   1.038927e+04   3.736760e+02
  1.254380e+00   9.428993e+03   3.513978e+02
  1.257020e+00   1.013082e+04   3.674835e+02
  1.259660e+00   9.843486e+03   3.594333e+02
  1.262310e+00   1.146690e+04   3.896612e+02
  1.264950e+00   9.964777e+03   3.633780e+02
  1.267590e+00   1.010943e+04   3.617437e+02
  1.270240e+00   1.086158e+04   3.770110e+02
  1.272880e+00   9.680590e+03   3.551464e+02
  1.275520e+00   9.756389e+03   3.574464e+02
  1.278170e+00   9.859514e+03   3.564715e+02
  1.280810e+00   1.008449e+04   3.624795e+02
  1.283450e+00   1.032052e+04   3.660310e+02
  1.286100e+00   1.012118e+04   3.607811e+02
  1.288740e+00   1.009316e+04   3.609306e+02
  1.291380e+00   1.045521e+04   3.635631e+02
  1.294030e+00   1.063769e+04   3.708065e+02
  1.296670e+00   9.871067e+03   3.564236e+02
  1.299310e+00   1.033412e+04   3.613241e+02
  1.301960e+00   9.994503e+03   3.555885e+02
  1.304600e+00   1.039643e+04   3.615192e+02
  1.307240e+00   1.102038e+04   3.757918e+02
  1.309890e+00   1.059063e+04   3.641133e+02
  1.312530e+00   1.061014e+04   3.652160e+02
  1.315180e+00   1.003676e+04   3.539691e+02
  1.317820e+00   1.016189e+04   3.553020e+02
  1.320460e+00   1.020080e+04   3.570993e+02
  1.323110e+00   1.032333e+04   3.549235e+02
  1.325750e+00   1.003855e+04   3.522841e+02
  1.328390e+00   1.025548e+04   3.544814e+02
  1.331040e+00   1.037214e+04   3.557616e+02
  1.333680e+00   1.019050e+04   3.545729e+02
  1.336320e+00   9.608341e+03   3.405586e+02
  1.338970e+00   9.824734e+03   3.477918e+02
  1.341610e+00   1.004031e+04   3.506229e+02
  1.344250e+00   9.541549e+03   3.392584e+02
  1.346900e+00   1.009896e+04   3.503291e+02
  1.349540e+00   9.846660e+03   3.430247e+02
  1.352180e+00   9.610849e+03   3.428076e+02
  1.354830e+00   1.032190e+04   3.523840e+02
  1.357470e+00   1.003229e+04   3.482257e+02
  1.360110e+00   1.002165e+04   3.482766e+02
  1.362760e+00   1.098058e+04   3.648054e+02
  1.365400e+00   1.024834e+04   3.533910e+02
  1.368040e+00   1.007658e+04   3.456239e+02
  1.370690e+00   1.053069e+04   3.564097e+02
  1.373330e+00   1.011322e+04   3.499825e+02
  1.375970e+00   1.043619e+04   3.536167e+02
  1.378620e+00   1.019812e+04   3.506185e+02
  1.381260e+00   1.016307e+04   3.467595e+02
  1.383900e+00   9.892919e+03   3.446362e+02
  1.386550e+00   9.385120e+03   3.343310e+02
  1.389190e+00   9.894721e+03   3.428318e+02
  1.391830e+00   9.784469e+03   3.402393e+02
  1.394480e+00   1.046577e+04   3.520021e+02
  1.397120e+00   1.035547e+04   3.518932e+02
  1.399760e+00   9.709433e+03   3.380391e+02
  1.402410e+00   9.743789e+03   3.371977e+02
  1.405050e+00   9.596030e+03   3.371701e+02
  1.407690e+00   1.025081e+04   3.473354e+02
  1.410340e+00   9.846558e+03   3.407542e+02
  1.412980e+00   1.000802e+04   3.410723e+02
  1.415620e+00   9.608294e+03   3.345178e+02
  1.418270e+00   1.057553e+04   3.529100e+02
  1.420910e+00   1.035550e+04   3.475079e+02
  1.423550e+00   9.889037e+03   3.395909e+02
  1.426200e+00   1.016256e+04   3.433612e+02
  1.428840e+00   1.049900e+04   3.489984e+02
  1.431480e+00   9.964022e+03   3.397703e+02
  1.434130e+00   9.876042e+03   3.359898e+02
  1.436770e+00   1.076111e+04   3.528706e+02
  1.439410e+00   1.025382e+04   3.454599e+02
  1.442060e+00   9.825646e+03   3.364237e+02
  1.444700e+00   1.004735e+04   3.406369e+02
  1.447340e+00   1.048620e+04   3.447842e+02
  1.449990e+00   9.845204e+03   3.361097e+02
  1.452630e+00   1.035673e+04   3.448414e+02
  1.455270e+00   1.038378e+04   3.444084e+02
  1.457920e+00   1.017212e+04   3.392591e+02
  1.460560e+00   9.928224e+03   3.350613e+02
  1.463200e+00   9.911570e+03   3.368089e+02
  1.465850e+00   1.020766e+04   3.400665e+02
  1.468490e+00   9.876398e+03   3.350339e+02
  1.471140e+00   1.014862e+04   3.371652e+02
  1.473780e+00   1.015870e+04   3.403294e+02
  1.476420e+00   9.345114e+03   3.247652e+02
  1.479070e+00   1.025435e+04   3.395555e+02
  1.481710e+00   1.036084e+04   3.399281e+02
  1.484350e+00   1.051698e+04   3.424798e+02
  1.487000e+00   1.008304e+04   3.379842e+02
  1.489640e+00   1.061393e+04   3.425631e+02
  1.492280e+00   9.903382e+03   3.332754e+02
  1.494930e+00   9.923525e+03   3.313368e+02
