
Sample:   c= 3.0000 mg/ml  Code: ADR_NAPI
  1.996640e-01   6.118265e+04   2.014943e+03
  2.023080e-01   6.099626e+04   2.004462e+03
  2.049510e-01   5.925849e+04   1.936924e+03
  2.075950e-01   6.193395e+04   1.959503e+03
  2.102380e-01   5.980869e+04   1.963317e+03
  2.128810e-01   6.279939e+04   1.946391e+03
  2.155250e-01   6.124184e+04   1.955302e+03
  2.181680e-01   6.009218e+04   1.923504e+03
  2.208110e-01   5.804810e+04   1.874471e+03
  2.234550e-01   5.824508e+04   1.893711e+03
  2.260980e-01   6.137959e+04   1.883483e+03
  2.287420e-01   5.767345e+04   1.837629e+03
  2.313850e-01   5.966534e+04   1.851034e+03
  2.340280e-01   5.957060e+04   1.843664e+03
  2.366720e-01   5.831639e+04   1.835883e+03
  2.393150e-01   5.807715e+04   1.794866e+03
  2.419590e-01   5.849816e+04   1.818327e+03
  2.446020e-01   5.136879e+04   1.667502e+03
  2.472450e-01   5.484968e+04   1.736236e+03
  2.498890e-01   5.720235e+04   1.770368e+03
  2.525320e-01   5.433015e+04   1.692044e+03
  2.551760e-01   5.875181e+04   1.796935e+03
  2.578190e-01   5.685539e+04   1.701160e+03
  2.604620e-01   5.265990e+04   1.653716e+03
  2.631060e-01   5.611488e+04   1.717087e+03
  2.657490e-01   5.543979e+04   1.684641e+03
  2.683920e-01   5.282108e+04   1.651465e+03
  2.710360e-01   5.355360e+04   1.623582e+03
  2.736790e-01   5.450541e+04   1.656248e+03
  2.763230e-01   5.424271e+04   1.633994e+03
  2.789660e-01   5.243235e+04   1.599916e+03
  2.816090e-01   5.184131e+04   1.593045e+03
  2.842530e-01   5.490023e+04   1.621742e+03
  2.868960e-01   5.135832e+04   1.583445e+03
  2.895400e-01   5.337722e+04   1.578131e+03
  2.921830e-01   5.065491e+04   1.541380e+03
  2.948260e-01   5.229269e+04   1.568153e+03
  2.974700e-01   5.116455e+04   1.537090e+03
  3.001130e-01   4.812216e+04   1.502351e+03
  3.027570e-01   5.316964e+04   1.541311e+03
  3.054000e-01   4.973857e+04   1.505847e+03
  3.080430e-01   5.277482e+04   1.529865e+03
  3.106870e-01   5.130728e+04   1.523605e+03
  3.133300e-01   5.092616e+04   1.499126e+03
  3.159740e-01   5.115446e+04   1.475473e+03
  3.186170e-01   4.757227e+04   1.448920e+03
  3.212600e-01   4.927128e+04   1.449782e+03
  3.239040e-01   4.878558e+04   1.451283e+03
  3.265470e-01   4.763464e+04   1.432338e+03
  3.291900e-01   4.626100e+04   1.383548e+03
  3.318340e-01   4.912126e+04   1.451033e+03
  3.344770e-01   4.733988e+04   1.394764e+03
  3.371210e-01   4.655881e+04   1.391211e+03
  3.397640e-01   4.788680e+04   1.396407e+03
  3.424070e-01   4.749763e+04   1.379789e+03
  3.450510e-01   4.667479e+04   1.389722e+03
  3.476940e-01   4.625586e+04   1.343716e+03
  3.503380e-01   4.632549e+04   1.367254e+03
  3.529810e-01   4.467263e+04   1.333660e+03
  3.556240e-01   4.652850e+04   1.355071e+03
  3.582680e-01   4.669353e+04   1.353009e+03
  3.609110e-01   4.632342e+04   1.331705e+03
  3.635550e-01   4.551108e+04   1.329960e+03
  3.661980e-01   4.428286e+04   1.292414e+03
  3.688410e-01   4.590230e+04   1.325638e+03
  3.714850e-01   4.612550e+04   1.316261e+03
  3.741280e-01   4.384222e+04   1.277922e+03
  3.767710e-01   4.481101e+04   1.302844e+03
  3.794150e-01   4.627598e+04   1.302129e+03
  3.820580e-01   4.369322e+04   1.275748e+03
  3.847020e-01   4.062830e+04   1.210227e+03
  3.873450e-01   4.407760e+04   1.270823e+03
  3.899880e-01   4.192683e+04   1.233142e+03
  3.926320e-01   4.237136e+04   1.223666e+03
  3.952750e-01   4.280533e+04   1.243480e+03
  3.979190e-01   4.177101e+04   1.207840e+03
  4.005620e-01   4.197249e+04   1.223943e+03
  4.032050e-01   4.393068e+04   1.230305e+03
  4.058490e-01   4.205958e+04   1.206141e+03
  4.084920e-01   4.263214e+04   1.228638e+03
  4.111360e-01   4.200006e+04   1.199512e+03
  4.137790e-01   4.054679e+04   1.185396e+03
  4.164220e-01   4.150053e+04   1.186699e+03
  4.190660e-01   4.068332e+04   1.170531e+03
  4.217090e-01   4.095760e+04   1.178911e+03
  4.243530e-01   3.977069e+04   1.151927e+03
  4.269960e-01   3.916530e+04   1.204089e+03
  4.296390e-01   3.583366e+04   1.151737e+03
  4.322830e-01   3.983764e+04   1.269333e+03
  4.349260e-01   3.693754e+04   1.252300e+03
  4.375690e-01   3.959701e+04   1.272696e+03
  4.402130e-01   3.917408e+04   1.303632e+03
  4.428560e-01   3.634925e+04   1.249713e+03
  4.455000e-01   3.806189e+04   1.315611e+03
  4.481430e-01   3.637797e+04   1.284551e+03
  4.507860e-01   3.801089e+04   1.313064e+03
  4.534300e-01   3.827686e+04   1.354138e+03
  4.560730e-01   3.661867e+04   1.300367e+03
  4.587170e-01   3.564895e+04   1.283034e+03
  4.613600e-01   3.763434e+04   1.301611e+03
  4.640030e-01   3.711659e+04   1.281407e+03
  4.666470e-01   3.426766e+04   1.256313e+03
  4.692900e-01   3.652777e+04   1.258830e+03
  4.719340e-01   3.693623e+04   1.302640e+03
  4.745770e-01   3.623181e+04   1.266042e+03
  4.772200e-01   3.439846e+04   1.261957e+03
  4.798640e-01   3.445885e+04   1.236204e+03
  4.825070e-01   3.446165e+04   1.179253e+03
  4.851500e-01   3.550566e+04   1.206531e+03
  4.877940e-01   3.434059e+04   1.146599e+03
  4.904370e-01   3.583366e+04   1.185272e+03
  4.930810e-01   3.409020e+04   1.124532e+03
  4.957240e-01   3.452798e+04   1.119058e+03
  4.983670e-01   3.119680e+04   1.075752e+03
  5.010110e-01   3.403838e+04   1.105515e+03
  5.036540e-01   3.360752e+04   1.098496e+03
  5.062980e-01   3.196721e+04   1.050508e+03
  5.089410e-01   3.313054e+04   1.071518e+03
  5.115840e-01   3.328905e+04   1.077208e+03
  5.142280e-01   3.325959e+04   1.061356e+03
  5.168710e-01   3.397306e+04   1.081923e+03
  5.195150e-01   3.210643e+04   1.024557e+03
  5.221580e-01   3.183734e+04   1.029693e+03
  5.248010e-01   3.170155e+04   1.023696e+03
  5.274450e-01   3.209561e+04   1.016988e+03
  5.300880e-01   3.115970e+04   1.005675e+03
  5.327320e-01   3.261052e+04   1.015121e+03
  5.353750e-01   3.212673e+04   1.022087e+03
  5.380180e-01   3.138534e+04   9.846457e+02
  5.406620e-01   3.112034e+04   9.855912e+02
  5.433050e-01   3.145751e+04   9.987770e+02
  5.459480e-01   3.028723e+04   9.714633e+02
  5.485920e-01   3.100390e+04   9.828898e+02
  5.512350e-01   2.961212e+04   9.411350e+02
  5.538790e-01   3.183544e+04   9.782793e+02
  5.565220e-01   3.035823e+04   9.609728e+02
  5.591650e-01   3.003003e+04   9.453883e+02
  5.618090e-01   2.969160e+04   9.431848e+02
  5.644520e-01   3.028032e+04   9.407637e+02
  5.670960e-01   3.076118e+04   9.552424e+02
  5.697390e-01   3.037440e+04   9.391648e+02
  5.723820e-01   3.074365e+04   9.456228e+02
  5.750260e-01   2.894922e+04   9.131745e+02
  5.776690e-01   2.789619e+04   8.956925e+02
  5.803130e-01   2.874823e+04   9.136788e+02
  5.829560e-01   2.933604e+04   9.006246e+02
  5.855990e-01   2.748766e+04   8.848591e+02
  5.882430e-01   2.750612e+04   8.782027e+02
  5.908860e-01   2.866130e+04   8.978603e+02
  5.935290e-01   2.974193e+04   9.054375e+02
  5.961730e-01   2.863395e+04   8.870486e+02
  5.988160e-01   2.705304e+04   8.602367e+02
  6.014600e-01   2.722922e+04   8.610636e+02
  6.041030e-01   2.756228e+04   8.617421e+02
  6.067460e-01   2.913502e+04   8.853217e+02
  6.093900e-01   2.602711e+04   8.305584e+02
  6.120330e-01   2.648691e+04   8.422348e+02
  6.146770e-01   2.631453e+04   8.284189e+02
  6.173200e-01   2.723668e+04   8.385479e+02
  6.199630e-01   2.653020e+04   8.234586e+02
  6.226070e-01   2.832936e+04   8.576783e+02
  6.252500e-01   2.807055e+04   8.494536e+02
  6.278940e-01   2.610449e+04   8.122039e+02
  6.305370e-01   2.696369e+04   8.254620e+02
  6.331800e-01   2.540297e+04   7.961787e+02
  6.358240e-01   2.688788e+04   8.243008e+02
  6.384670e-01   2.579427e+04   8.006165e+02
  6.411110e-01   2.592963e+04   8.032718e+02
  6.437540e-01   2.480983e+04   7.857352e+02
  6.463970e-01   2.616702e+04   8.063806e+02
  6.490410e-01   2.554259e+04   7.939528e+02
  6.516840e-01   2.462024e+04   7.789498e+02
  6.543270e-01   2.396284e+04   7.674249e+02
  6.569710e-01   2.475417e+04   7.859457e+02
  6.596140e-01   2.438342e+04   7.699174e+02
  6.622580e-01   2.391368e+04   7.666374e+02
  6.649010e-01   2.424041e+04   7.619909e+02
  6.675440e-01   2.504477e+04   7.792321e+02
  6.701880e-01   2.380695e+04   7.659762e+02
  6.728310e-01   2.416633e+04   7.577924e+02
  6.754750e-01   2.425179e+04   7.657613e+02
  6.781180e-01   2.323255e+04   7.425155e+02
  6.807610e-01   2.443636e+04   7.625202e+02
  6.834050e-01   2.357477e+04   7.454998e+02
  6.860480e-01   2.396637e+04   7.453185e+02
  6.886920e-01   2.199643e+04   7.244137e+02
  6.913350e-01   2.220129e+04   7.132081e+02
  6.939780e-01   2.329188e+04   7.410133e+02
  6.966220e-01   2.241333e+04   7.189079e+02
  6.992650e-01   2.145005e+04   6.992515e+02
  7.019080e-01   2.322115e+04   7.398874e+02
  7.045520e-01   2.326948e+04   7.219031e+02
  7.071950e-01   2.317577e+04   7.263740e+02
  7.098390e-01   2.202325e+04   7.107972e+02
  7.124820e-01   2.251891e+04   7.092789e+02
  7.151250e-01   2.293446e+04   7.248888e+02
  7.177690e-01   2.261560e+04   7.046762e+02
  7.204120e-01   2.129863e+04   6.906554e+02
  7.230560e-01   2.236286e+04   7.033179e+02
  7.256990e-01   2.192806e+04   6.990410e+02
  7.283420e-01   2.219218e+04   6.993351e+02
  7.309860e-01   2.091757e+04   6.768766e+02
  7.336290e-01   2.203106e+04   6.980809e+02
  7.362730e-01   2.221687e+04   6.946163e+02
  7.389160e-01   2.163050e+04   6.853886e+02
  7.415590e-01   2.176709e+04   6.900630e+02
  7.442030e-01   2.072898e+04   6.645407e+02
  7.468460e-01   2.081931e+04   6.740501e+02
  7.494900e-01   2.092753e+04   6.637809e+02
  7.521330e-01   2.150446e+04   6.776632e+02
  7.547760e-01   2.055787e+04   6.590551e+02
  7.574200e-01   2.263628e+04   6.952678e+02
  7.600630e-01   2.036390e+04   6.582714e+02
  7.627060e-01   2.026455e+04   6.460103e+02
  7.653500e-01   2.015116e+04   6.517352e+02
  7.679930e-01   2.033071e+04   6.504370e+02
  7.706370e-01   1.962019e+04   6.423361e+02
  7.732800e-01   1.978659e+04   6.376139e+02
  7.759230e-01   1.845351e+04   6.171776e+02
  7.785670e-01   2.044675e+04   6.511572e+02
  7.812100e-01   2.065129e+04   6.491677e+02
  7.838540e-01   2.036190e+04   6.468171e+02
  7.864970e-01   1.990982e+04   6.330956e+02
  7.891400e-01   2.014889e+04   6.365277e+02
  7.917840e-01   2.016666e+04   6.422372e+02
  7.944270e-01   1.959653e+04   6.259882e+02
  7.970710e-01   1.940822e+04   6.254211e+02
  7.997140e-01   1.991639e+04   6.279304e+02
  8.023570e-01   1.870638e+04   6.153948e+02
  8.050010e-01   1.952221e+04   6.220293e+02
  8.076440e-01   1.905753e+04   6.122160e+02
  8.102870e-01   1.763966e+04   5.909509e+02
  8.129310e-01   2.038676e+04   6.321667e+02
  8.155740e-01   1.901338e+04   6.101683e+02
  8.182180e-01   1.781998e+04   5.875074e+02
  8.208610e-01   1.934863e+04   6.118573e+02
  8.235040e-01   1.896505e+04   6.067457e+02
  8.261480e-01   1.778080e+04   5.878151e+02
  8.287910e-01   1.883958e+04   6.018084e+02
  8.314350e-01   1.897744e+04   5.995202e+02
  8.340780e-01   1.901378e+04   6.049088e+02
  8.367210e-01   1.885478e+04   6.007633e+02
  8.393650e-01   1.729182e+04   5.722758e+02
  8.420080e-01   1.862207e+04   5.957726e+02
  8.446520e-01   1.880343e+04   5.893364e+02
  8.472950e-01   1.912148e+04   6.046743e+02
  8.499380e-01   1.898397e+04   5.961673e+02
  8.525820e-01   1.725187e+04   5.644986e+02
  8.552250e-01   1.821638e+04   5.839903e+02
  8.578690e-01   1.812298e+04   5.827959e+02
  8.605120e-01   1.892874e+04   6.128407e+02
  8.631550e-01   1.901338e+04   6.101683e+02
  8.657990e-01   1.655858e+04   5.751034e+02
  8.684420e-01   1.755365e+04   5.951244e+02
  8.710850e-01   1.805572e+04   5.985412e+02
  8.737290e-01   1.871359e+04   6.183143e+02
  8.763720e-01   1.752305e+04   5.873740e+02
  8.790160e-01   1.759254e+04   5.971298e+02
  8.816590e-01   1.762785e+04   6.032125e+02
  8.843020e-01   1.717696e+04   5.860703e+02
  8.869460e-01   1.739105e+04   5.930300e+02
  8.895890e-01   1.740868e+04   5.723940e+02
  8.922330e-01   1.759107e+04   5.805918e+02
  8.948760e-01   1.694633e+04   5.623838e+02
  8.975190e-01   1.742169e+04   5.652341e+02
  9.001630e-01   1.666377e+04   5.582574e+02
  9.028060e-01   1.660584e+04   5.498743e+02
  9.054500e-01   1.664102e+04   5.547006e+02
  9.080930e-01   1.716130e+04   5.556176e+02
  9.107360e-01   1.784502e+04   5.660096e+02
  9.133800e-01   1.677088e+04   5.523195e+02
  9.160230e-01   1.668057e+04   5.466835e+02
  9.186660e-01   1.661021e+04   5.452567e+02
  9.213100e-01   1.656561e+04   5.391646e+02
  9.239530e-01   1.657709e+04   5.441695e+02
  9.265970e-01   1.568170e+04   5.295332e+02
  9.292400e-01   1.701404e+04   5.434936e+02
  9.318830e-01   1.552200e+04   5.247395e+02
  9.345270e-01   1.781306e+04   5.550345e+02
  9.371700e-01   1.652232e+04   5.400488e+02
  9.398140e-01   1.653728e+04   5.340168e+02
  9.424570e-01   1.592418e+04   5.207763e+02
  9.451000e-01   1.696381e+04   5.421656e+02
  9.477440e-01   1.564736e+04   5.167215e+02
  9.503870e-01   1.699220e+04   5.444652e+02
  9.530310e-01   1.590202e+04   5.145772e+02
  9.556740e-01   1.552564e+04   5.149530e+02
  9.583170e-01   1.559303e+04   5.124187e+02
  9.609610e-01   1.709863e+04   5.343323e+02
  9.636040e-01   1.607095e+04   5.216853e+02
  9.662480e-01   1.631038e+04   5.170738e+02
  9.688910e-01   1.543116e+04   5.073734e+02
  9.715340e-01   1.675663e+04   5.270005e+02
  9.741780e-01   1.516289e+04   4.956144e+02
  9.768210e-01   1.618873e+04   5.137337e+02
  9.794640e-01   1.616496e+04   5.073897e+02
  9.821080e-01   1.520413e+04   4.969624e+02
  9.847510e-01   1.573465e+04   5.080984e+02
  9.873950e-01   1.608136e+04   5.203807e+02
  9.900380e-01   1.658836e+04   5.384810e+02
  9.926810e-01   1.525540e+04   5.151381e+02
  9.953250e-01   1.553992e+04   5.289851e+02
  9.979680e-01   1.525521e+04   5.220224e+02
  1.000610e+00   1.535467e+04   5.301020e+02
  1.003250e+00   1.528363e+04   5.305024e+02
  1.005900e+00   1.455974e+04   5.196595e+02
  1.008540e+00   1.530123e+04   5.346683e+02
  1.011190e+00   1.518914e+04   5.327063e+02
  1.013830e+00   1.434115e+04   5.250669e+02
  1.016470e+00   1.479755e+04   5.305179e+02
  1.019120e+00   1.495632e+04   5.362101e+02
  1.021760e+00   1.422581e+04   5.229511e+02
  1.024400e+00   1.408301e+04   5.208790e+02
  1.027050e+00   1.552792e+04   5.514125e+02
  1.029690e+00   1.492425e+04   5.367881e+02
  1.032330e+00   1.431764e+04   5.321110e+02
  1.034980e+00   1.408878e+04   5.272595e+02
  1.037620e+00   1.439253e+04   5.323269e+02
  1.040260e+00   1.531504e+04   5.494242e+02
  1.042910e+00   1.491248e+04   5.210843e+02
  1.045550e+00   1.386510e+04   5.076373e+02
  1.048190e+00   1.416007e+04   5.057169e+02
  1.050840e+00   1.387397e+04   4.970864e+02
  1.053480e+00   1.345086e+04   4.872733e+02
  1.056120e+00   1.445798e+04   5.000397e+02
  1.058770e+00   1.496562e+04   5.112157e+02
  1.061410e+00   1.500814e+04   5.082398e+02
  1.064050e+00   1.469180e+04   5.006952e+02
  1.066700e+00   1.383409e+04   4.831072e+02
  1.069340e+00   1.366367e+04   4.783243e+02
  1.071980e+00   1.389953e+04   4.853925e+02
  1.074630e+00   1.354407e+04   4.709736e+02
  1.077270e+00   1.404653e+04   4.840753e+02
  1.079910e+00   1.470099e+04   4.911255e+02
  1.082560e+00   1.338540e+04   4.637765e+02
  1.085200e+00   1.373461e+04   4.727647e+02
  1.087840e+00   1.405148e+04   4.718026e+02
  1.090490e+00   1.417878e+04   4.779667e+02
  1.093130e+00   1.488304e+04   4.862077e+02
  1.095770e+00   1.342572e+04   4.615857e+02
  1.098420e+00   1.444396e+04   4.775027e+02
  1.101060e+00   1.360990e+04   4.616842e+02
  1.103700e+00   1.435562e+04   4.766706e+02
  1.106350e+00   1.384340e+04   4.648160e+02
  1.108990e+00   1.404667e+04   4.653869e+02
  1.111630e+00   1.381409e+04   4.607257e+02
  1.114280e+00   1.374799e+04   4.590319e+02
  1.116920e+00   1.398921e+04   4.678691e+02
  1.119560e+00   1.366384e+04   4.539508e+02
  1.122210e+00   1.333808e+04   4.519437e+02
  1.124850e+00   1.394377e+04   4.607151e+02
  1.127490e+00   1.382679e+04   4.593642e+02
  1.130140e+00   1.268854e+04   4.404256e+02
  1.132780e+00   1.393196e+04   4.585759e+02
  1.135420e+00   1.303729e+04   4.437944e+02
  1.138070e+00   1.348256e+04   4.494188e+02
  1.140710e+00   1.398387e+04   4.590429e+02
  1.143350e+00   1.325725e+04   4.463948e+02
  1.146000e+00   1.445815e+04   4.632691e+02
  1.148640e+00   1.410442e+04   4.610173e+02
  1.151280e+00   1.302104e+04   4.381928e+02
  1.153930e+00   1.296710e+04   4.383680e+02
  1.156570e+00   1.311741e+04   4.394499e+02
  1.159220e+00   1.324733e+04   4.403561e+02
  1.161860e+00   1.345245e+04   4.466814e+02
  1.164500e+00   1.370789e+04   4.445087e+02
  1.167150e+00   1.313314e+04   4.389924e+02
  1.169790e+00   1.414713e+04   4.503080e+02
  1.172430e+00   1.288907e+04   4.327727e+02
  1.175080e+00   1.410968e+04   4.528013e+02
  1.177720e+00   1.278351e+04   4.263541e+02
  1.180360e+00   1.327817e+04   4.387230e+02
  1.183010e+00   1.266559e+04   4.245515e+02
  1.185650e+00   1.336926e+04   4.386313e+02
  1.188290e+00   1.361509e+04   4.396541e+02
  1.190940e+00   1.370193e+04   4.394897e+02
  1.193580e+00   1.266731e+04   4.250871e+02
  1.196220e+00   1.339209e+04   4.331313e+02
  1.198870e+00   1.327225e+04   4.322038e+02
  1.201510e+00   1.255435e+04   4.187110e+02
  1.204150e+00   1.316796e+04   4.294914e+02
  1.206800e+00   1.289618e+04   4.258693e+02
  1.209440e+00   1.304798e+04   4.242263e+02
  1.212080e+00   1.336431e+04   4.320067e+02
  1.214730e+00   1.277596e+04   4.207538e+02
  1.217370e+00   1.290782e+04   4.214553e+02
  1.220010e+00   1.211899e+04   4.085311e+02
  1.222660e+00   1.211545e+04   4.042977e+02
  1.225300e+00   1.251006e+04   4.153896e+02
  1.227940e+00   1.286617e+04   4.196482e+02
  1.230590e+00   1.312812e+04   4.226093e+02
  1.233230e+00   1.305019e+04   4.211932e+02
  1.235870e+00   1.268270e+04   4.125682e+02
  1.238520e+00   1.255267e+04   4.134002e+02
  1.241160e+00   1.242575e+04   4.094425e+02
  1.243800e+00   1.319136e+04   4.190375e+02
  1.246450e+00   1.308532e+04   4.190658e+02
  1.249090e+00   1.327621e+04   4.225864e+02
  1.251730e+00   1.216891e+04   4.047318e+02
  1.254380e+00   1.311627e+04   4.147730e+02
  1.257020e+00   1.209586e+04   4.018581e+02
  1.259660e+00   1.193579e+04   3.961031e+02
  1.262310e+00   1.172352e+04   3.943047e+02
  1.264950e+00   1.293993e+04   4.144095e+02
  1.267590e+00   1.190134e+04   3.928027e+02
  1.270240e+00   1.225474e+04   4.007730e+02
  1.272880e+00   1.217509e+04   3.985946e+02
  1.275520e+00   1.154232e+04   3.890915e+02
  1.278170e+00   1.173372e+04   3.891828e+02
  1.280810e+00   1.221424e+04   3.992349e+02
  1.283450e+00   1.240396e+04   4.015930e+02
  1.286100e+00   1.179857e+04   3.898358e+02
  1.288740e+00   1.259090e+04   4.034385e+02
  1.291380e+00   1.172508e+04   3.853099e+02
  1.294030e+00   1.171585e+04   3.894479e+02
  1.296670e+00   1.175550e+04   3.892636e+02
  1.299310e+00   1.217231e+04   3.924510e+02
  1.301960e+00   1.109982e+04   3.750281e+02
  1.304600e+00   1.167175e+04   3.833506e+02
  1.307240e+00   1.165364e+04   3.867396e+02
  1.309890e+00   1.236249e+04   3.937018e+02
  1.312530e+00   1.193616e+04   3.876684e+02
  1.315180e+00   1.216544e+04   3.900061e+02
  1.317820e+00   1.204409e+04   3.871117e+02
  1.320460e+00   1.180683e+04   3.844832e+02
  1.323110e+00   1.187937e+04   3.810310e+02
  1.325750e+00   1.212203e+04   3.874217e+02
  1.328390e+00   1.132687e+04   3.728285e+02
  1.331040e+00   1.195270e+04   3.822052e+02
  1.333680e+00   1.219580e+04   3.881966e+02
  1.336320e+00   1.195664e+04   3.801991e+02
  1.338970e+00   1.215829e+04   3.871988e+02
  1.341610e+00   1.189550e+04   3.819414e+02
  1.344250e+00   1.211772e+04   3.826224e+02
  1.346900e+00   1.162403e+04   3.761448e+02
  1.349540e+00   1.113069e+04   3.649899e+02
  1.352180e+00   1.098523e+04   3.667862e+02
  1.354830e+00   1.175980e+04   3.764221e+02
  1.357470e+00   1.198491e+04   3.809053e+02
  1.360110e+00   1.151623e+04   3.736358e+02
  1.362760e+00   1.245438e+04   3.888199e+02
  1.365400e+00   1.169232e+04   3.777616e+02
  1.368040e+00   1.129152e+04   3.661526e+02
  1.370690e+00   1.173111e+04   3.764693e+02
  1.373330e+00   1.182729e+04   3.787764e+02
  1.375970e+00   1.185655e+04   3.772070e+02
  1.378620e+00   1.092637e+04   3.632048e+02
  1.381260e+00   1.116247e+04   3.636929e+02
  1.383900e+00   1.171207e+04   3.752791e+02
  1.386550e+00   1.167815e+04   3.732352e+02
  1.389190e+00   1.219439e+04   3.808887e+02
  1.391830e+00   1.173126e+04   3.728438e+02
  1.394480e+00   1.194060e+04   3.762802e+02
  1.397120e+00   1.100639e+04   3.630674e+02
  1.399760e+00   1.117444e+04   3.629290e+02
  1.402410e+00   1.086931e+04   3.564187e+02
  1.405050e+00   1.099927e+04   3.612635e+02
  1.407690e+00   1.152806e+04   3.686269e+02
  1.410340e+00   1.156267e+04   3.695446e+02
  1.412980e+00   1.152545e+04   3.663027e+02
  1.415620e+00   1.193289e+04   3.730850e+02
  1.418270e+00   1.134693e+04   3.658398e+02
  1.420910e+00   1.142285e+04   3.652626e+02
  1.423550e+00   1.117758e+04   3.613198e+02
  1.426200e+00   1.171217e+04   3.688986e+02
  1.428840e+00   1.143331e+04   3.644805e+02
  1.431480e+00   1.162737e+04   3.673226e+02
  1.434130e+00   1.096762e+04   3.543476e+02
  1.436770e+00   1.112559e+04   3.590767e+02
  1.439410e+00   1.165701e+04   3.686271e+02
  1.442060e+00   1.129464e+04   3.609782e+02
  1.444700e+00   1.125441e+04   3.607997e+02
  1.447340e+00   1.034362e+04   3.426994e+02
  1.449990e+00   1.142356e+04   3.623333e+02
  1.452630e+00   1.120089e+04   3.588998e+02
  1.455270e+00   1.122376e+04   3.583471e+02
  1.457920e+00   1.135526e+04   3.587262e+02
  1.460560e+00   1.060060e+04   3.464915e+02
  1.463200e+00   1.146310e+04   3.624951e+02
  1.465850e+00   1.156254e+04   3.622147e+02
  1.468490e+00   1.150820e+04   3.619362e+02
  1.471140e+00   1.130881e+04   3.561939e+02
  1.473780e+00   1.117946e+04   3.572971e+02
  1.476420e+00   1.186919e+04   3.662912e+02
  1.479070e+00   1.027036e+04   3.400857e+02
  1.481710e+00   1.099137e+04   3.503921e+02
  1.484350e+00   1.076797e+04   3.468129e+02
  1.487000e+00   1.104058e+04   3.539447e+02
  1.489640e+00   1.119525e+04   3.520936e+02
  1.492280e+00   1.110956e+04   3.532634e+02
  1.494930e+00   1.177835e+04   3.612582e+02
