
Sample:   c= 3.0000 mg/ml  Code: ADR_NAPI
  1.573700e-01   6.288522e+04   2.251652e+03
  1.600130e-01   6.253126e+04   2.220550e+03
  1.626570e-01   6.158669e+04   2.170646e+03
  1.653000e-01   6.316210e+04   2.231723e+03
  1.679440e-01   6.394107e+04   2.193161e+03
  1.705870e-01   6.357034e+04   2.196001e+03
  1.732300e-01   6.348043e+04   2.167186e+03
  1.758740e-01   6.120104e+04   2.119219e+03
  1.785170e-01   5.980678e+04   2.094940e+03
  1.811610e-01   6.163135e+04   2.076413e+03
  1.838040e-01   5.684771e+04   2.034171e+03
  1.864470e-01   6.131026e+04   2.075038e+03
  1.890910e-01   6.125071e+04   2.046243e+03
  1.917340e-01   6.075569e+04   2.045750e+03
  1.943780e-01   6.193406e+04   2.023298e+03
  1.970210e-01   6.364882e+04   2.093892e+03
  1.996640e-01   6.119425e+04   2.018612e+03
  2.023080e-01   6.120698e+04   2.011386e+03
  2.049510e-01   5.997143e+04   1.951904e+03
  2.075950e-01   5.922403e+04   1.919462e+03
  2.102380e-01   5.755779e+04   1.929341e+03
  2.128810e-01   5.944480e+04   1.896960e+03
  2.155250e-01   5.594077e+04   1.871986e+03
  2.181680e-01   5.832273e+04   1.898243e+03
  2.208110e-01   5.861307e+04   1.886821e+03
  2.234550e-01   5.560430e+04   1.853477e+03
  2.260980e-01   5.753192e+04   1.826640e+03
  2.287420e-01   5.699138e+04   1.829883e+03
  2.313850e-01   5.629876e+04   1.801157e+03
  2.340280e-01   5.525308e+04   1.778660e+03
  2.366720e-01   5.747392e+04   1.825719e+03
  2.393150e-01   5.677492e+04   1.777692e+03
  2.419590e-01   5.699879e+04   1.797971e+03
  2.446020e-01   5.768400e+04   1.770081e+03
  2.472450e-01   5.906507e+04   1.804829e+03
  2.498890e-01   5.426606e+04   1.727308e+03
  2.525320e-01   5.837797e+04   1.756971e+03
  2.551760e-01   5.366042e+04   1.720274e+03
  2.578190e-01   5.362972e+04   1.655049e+03
  2.604620e-01   5.242492e+04   1.652870e+03
  2.631060e-01   5.235447e+04   1.661419e+03
  2.657490e-01   5.547721e+04   1.688118e+03
  2.683920e-01   5.186370e+04   1.639255e+03
  2.710360e-01   5.487462e+04   1.646321e+03
  2.736790e-01   5.232011e+04   1.625507e+03
  2.763230e-01   5.131839e+04   1.592081e+03
  2.789660e-01   5.378921e+04   1.623282e+03
  2.816090e-01   5.354319e+04   1.621777e+03
  2.842530e-01   5.018660e+04   1.553236e+03
  2.868960e-01   5.094788e+04   1.579827e+03
  2.895400e-01   4.930103e+04   1.519294e+03
  2.921830e-01   5.163000e+04   1.558830e+03
  2.948260e-01   5.242615e+04   1.572863e+03
  2.974700e-01   5.134130e+04   1.542400e+03
  3.001130e-01   5.238304e+04   1.570157e+03
  3.027570e-01   5.227729e+04   1.530960e+03
  3.054000e-01   5.178604e+04   1.539180e+03
  3.080430e-01   4.908548e+04   1.477969e+03
  3.106870e-01   4.885128e+04   1.489258e+03
  3.133300e-01   4.941935e+04   1.479330e+03
  3.159740e-01   4.706070e+04   1.417645e+03
  3.186170e-01   4.645242e+04   1.434236e+03
  3.212600e-01   4.918465e+04   1.451007e+03
  3.239040e-01   4.826096e+04   1.445950e+03
  3.265470e-01   4.775599e+04   1.436636e+03
  3.291900e-01   4.716820e+04   1.399459e+03
  3.318340e-01   4.774254e+04   1.432993e+03
  3.344770e-01   4.544164e+04   1.368873e+03
  3.371210e-01   4.747051e+04   1.407190e+03
  3.397640e-01   4.956407e+04   1.423104e+03
  3.424070e-01   4.681708e+04   1.372233e+03
  3.450510e-01   4.467692e+04   1.362000e+03
  3.476940e-01   4.598480e+04   1.342086e+03
  3.503380e-01   4.693095e+04   1.378534e+03
  3.529810e-01   4.562601e+04   1.350142e+03
  3.556240e-01   4.395679e+04   1.319364e+03
  3.582680e-01   4.709088e+04   1.361099e+03
  3.609110e-01   4.329492e+04   1.289659e+03
  3.635550e-01   4.477131e+04   1.321384e+03
  3.661980e-01   4.367884e+04   1.285784e+03
  3.688410e-01   4.479315e+04   1.311784e+03
  3.714850e-01   4.500335e+04   1.302395e+03
  3.741280e-01   4.537665e+04   1.302336e+03
  3.767710e-01   4.538392e+04   1.313409e+03
  3.794150e-01   4.353131e+04   1.265103e+03
  3.820580e-01   4.470385e+04   1.292645e+03
  3.847020e-01   4.301147e+04   1.247365e+03
  3.873450e-01   4.147239e+04   1.234823e+03
  3.899880e-01   4.443729e+04   1.271715e+03
  3.926320e-01   4.102837e+04   1.206195e+03
  3.952750e-01   4.240949e+04   1.239853e+03
  3.979190e-01   4.096906e+04   1.198254e+03
  4.005620e-01   4.029097e+04   1.201244e+03
  4.032050e-01   4.276862e+04   1.216019e+03
  4.058490e-01   3.935883e+04   1.168788e+03
  4.084920e-01   4.046989e+04   1.199141e+03
  4.111360e-01   4.231703e+04   1.206108e+03
  4.137790e-01   4.058254e+04   1.187965e+03
  4.164220e-01   4.014567e+04   1.169181e+03
  4.190660e-01   4.031695e+04   1.167260e+03
  4.217090e-01   3.953276e+04   1.160222e+03
  4.243530e-01   4.057768e+04   1.165563e+03
  4.269960e-01   3.855768e+04   1.196774e+03
  4.296390e-01   3.952348e+04   1.211670e+03
  4.322830e-01   3.892008e+04   1.256795e+03
  4.349260e-01   4.038822e+04   1.311749e+03
  4.375690e-01   3.805086e+04   1.249754e+03
  4.402130e-01   3.809052e+04   1.287694e+03
  4.428560e-01   3.720777e+04   1.266567e+03
  4.455000e-01   3.796522e+04   1.316207e+03
  4.481430e-01   3.755050e+04   1.307341e+03
  4.507860e-01   3.650364e+04   1.288988e+03
  4.534300e-01   3.696695e+04   1.333062e+03
  4.560730e-01   3.757924e+04   1.319586e+03
  4.587170e-01   3.920103e+04   1.347759e+03
  4.613600e-01   3.451192e+04   1.248598e+03
  4.640030e-01   3.773312e+04   1.294235e+03
  4.666470e-01   3.558771e+04   1.282492e+03
  4.692900e-01   3.643630e+04   1.259423e+03
  4.719340e-01   3.563475e+04   1.281693e+03
  4.745770e-01   3.595745e+04   1.263416e+03
  4.772200e-01   3.739760e+04   1.318092e+03
  4.798640e-01   3.364335e+04   1.223597e+03
  4.825070e-01   3.615991e+04   1.210045e+03
  4.851500e-01   3.435294e+04   1.188832e+03
  4.877940e-01   3.630319e+04   1.180943e+03
  4.904370e-01   3.395107e+04   1.155708e+03
  4.930810e-01   3.458020e+04   1.134539e+03
  4.957240e-01   3.311870e+04   1.097874e+03
  4.983670e-01   3.320294e+04   1.111717e+03
  5.010110e-01   3.466039e+04   1.117496e+03
  5.036540e-01   3.433612e+04   1.112256e+03
  5.062980e-01   3.322080e+04   1.072756e+03
  5.089410e-01   3.206264e+04   1.055927e+03
  5.115840e-01   3.350898e+04   1.082626e+03
  5.142280e-01   3.252484e+04   1.051379e+03
  5.168710e-01   3.198138e+04   1.051541e+03
  5.195150e-01   3.297193e+04   1.040067e+03
  5.221580e-01   3.294985e+04   1.049337e+03
  5.248010e-01   3.254083e+04   1.038949e+03
  5.274450e-01   3.375861e+04   1.044803e+03
  5.300880e-01   3.116964e+04   1.007571e+03
  5.327320e-01   3.316710e+04   1.025514e+03
  5.353750e-01   3.194405e+04   1.020936e+03
  5.380180e-01   3.037784e+04   9.703846e+02
  5.406620e-01   3.169768e+04   9.964081e+02
  5.433050e-01   3.143890e+04   1.000205e+03
  5.459480e-01   3.092341e+04   9.833071e+02
  5.485920e-01   3.211156e+04   1.002020e+03
  5.512350e-01   3.343622e+04   1.001785e+03
  5.538790e-01   3.143260e+04   9.737477e+02
  5.565220e-01   3.214193e+04   9.905075e+02
  5.591650e-01   3.147770e+04   9.695778e+02
  5.618090e-01   3.018501e+04   9.526306e+02
  5.644520e-01   3.149943e+04   9.611707e+02
  5.670960e-01   2.830756e+04   9.179355e+02
  5.697390e-01   3.184886e+04   9.633493e+02
  5.723820e-01   2.933217e+04   9.252545e+02
  5.750260e-01   3.029213e+04   9.357269e+02
  5.776690e-01   2.891602e+04   9.134919e+02
  5.803130e-01   2.771113e+04   8.985949e+02
  5.829560e-01   2.896572e+04   8.964666e+02
  5.855990e-01   2.926902e+04   9.146569e+02
  5.882430e-01   2.813572e+04   8.897295e+02
  5.908860e-01   2.864742e+04   8.991920e+02
  5.935290e-01   2.671915e+04   8.596746e+02
  5.961730e-01   2.793320e+04   8.776392e+02
  5.988160e-01   2.777781e+04   8.731881e+02
  6.014600e-01   2.814299e+04   8.769031e+02
  6.041030e-01   2.857671e+04   8.789713e+02
  6.067460e-01   2.731902e+04   8.587661e+02
  6.093900e-01   2.704787e+04   8.481500e+02
  6.120330e-01   2.843272e+04   8.741291e+02
  6.146770e-01   2.891774e+04   8.699279e+02
  6.173200e-01   2.803023e+04   8.521441e+02
  6.199630e-01   2.775033e+04   8.436348e+02
  6.226070e-01   2.574345e+04   8.190082e+02
  6.252500e-01   2.790958e+04   8.484763e+02
  6.278940e-01   2.611860e+04   8.138254e+02
  6.305370e-01   2.566216e+04   8.066830e+02
  6.331800e-01   2.689297e+04   8.206095e+02
  6.358240e-01   2.718363e+04   8.302522e+02
  6.384670e-01   2.498569e+04   7.893279e+02
  6.411110e-01   2.594430e+04   8.048856e+02
  6.437540e-01   2.616903e+04   8.083641e+02
  6.463970e-01   2.655664e+04   8.137639e+02
  6.490410e-01   2.503649e+04   7.874044e+02
  6.516840e-01   2.534827e+04   7.917469e+02
  6.543270e-01   2.382366e+04   7.665137e+02
  6.569710e-01   2.486473e+04   7.890582e+02
  6.596140e-01   2.417492e+04   7.679416e+02
  6.622580e-01   2.461285e+04   7.791061e+02
  6.649010e-01   2.564612e+04   7.851262e+02
  6.675440e-01   2.561786e+04   7.894572e+02
  6.701880e-01   2.490313e+04   7.847642e+02
  6.728310e-01   2.460748e+04   7.659975e+02
  6.754750e-01   2.435984e+04   7.687896e+02
  6.781180e-01   2.328900e+04   7.447000e+02
  6.807610e-01   2.344636e+04   7.482033e+02
  6.834050e-01   2.299384e+04   7.375278e+02
  6.860480e-01   2.421197e+04   7.504206e+02
  6.886920e-01   2.477760e+04   7.701744e+02
  6.913350e-01   2.349649e+04   7.349834e+02
  6.939780e-01   2.261534e+04   7.314324e+02
  6.966220e-01   2.367083e+04   7.400749e+02
  6.992650e-01   2.342266e+04   7.319582e+02
  7.019080e-01   2.292287e+04   7.363888e+02
  7.045520e-01   2.227114e+04   7.074662e+02
  7.071950e-01   2.236489e+04   7.147851e+02
  7.098390e-01   2.193819e+04   7.106476e+02
  7.124820e-01   2.221561e+04   7.057020e+02
  7.151250e-01   2.156527e+04   7.041311e+02
  7.177690e-01   2.251747e+04   7.043591e+02
  7.204120e-01   2.265319e+04   7.135085e+02
  7.230560e-01   2.184082e+04   6.962599e+02
  7.256990e-01   2.115407e+04   6.877782e+02
  7.283420e-01   2.264479e+04   7.076497e+02
  7.309860e-01   2.189096e+04   6.936418e+02
  7.336290e-01   2.210717e+04   7.004925e+02
  7.362730e-01   2.061560e+04   6.702711e+02
  7.389160e-01   2.074636e+04   6.723933e+02
  7.415590e-01   2.140324e+04   6.854524e+02
  7.442030e-01   2.212602e+04   6.877539e+02
  7.468460e-01   2.067225e+04   6.728244e+02
  7.494900e-01   2.013364e+04   6.521924e+02
  7.521330e-01   2.151447e+04   6.789906e+02
  7.547760e-01   2.101051e+04   6.674210e+02
  7.574200e-01   2.003588e+04   6.552435e+02
  7.600630e-01   2.064777e+04   6.639877e+02
  7.627060e-01   2.012790e+04   6.449397e+02
  7.653500e-01   2.024193e+04   6.543286e+02
  7.679930e-01   2.159117e+04   6.714536e+02
  7.706370e-01   1.916042e+04   6.358610e+02
  7.732800e-01   2.010236e+04   6.437907e+02
  7.759230e-01   2.087852e+04   6.576115e+02
  7.785670e-01   2.047577e+04   6.527437e+02
  7.812100e-01   2.025166e+04   6.439653e+02
  7.838540e-01   2.041162e+04   6.487240e+02
  7.864970e-01   2.036242e+04   6.413559e+02
  7.891400e-01   2.074313e+04   6.469604e+02
  7.917840e-01   1.908700e+04   6.258874e+02
  7.944270e-01   2.000534e+04   6.335756e+02
  7.970710e-01   1.979884e+04   6.327737e+02
  7.997140e-01   1.988586e+04   6.285319e+02
  8.023570e-01   1.952266e+04   6.297632e+02
  8.050010e-01   1.911234e+04   6.165270e+02
  8.076440e-01   2.022853e+04   6.318332e+02
  8.102870e-01   1.942894e+04   6.212690e+02
  8.129310e-01   1.904092e+04   6.119985e+02
  8.155740e-01   1.890222e+04   6.094321e+02
  8.182180e-01   1.893111e+04   6.065919e+02
  8.208610e-01   1.842528e+04   5.981099e+02
  8.235040e-01   1.940066e+04   6.147334e+02
  8.261480e-01   1.854422e+04   6.013374e+02
  8.287910e-01   1.905899e+04   6.063473e+02
  8.314350e-01   1.870091e+04   5.961634e+02
  8.340780e-01   1.836495e+04   5.955242e+02
  8.367210e-01   1.874705e+04   6.000783e+02
  8.393650e-01   1.837783e+04   5.909911e+02
  8.420080e-01   1.799785e+04   5.867132e+02
  8.446520e-01   1.745975e+04   5.688694e+02
  8.472950e-01   1.774847e+04   5.835662e+02
  8.499380e-01   1.775329e+04   5.775144e+02
  8.525820e-01   1.808993e+04   5.790446e+02
  8.552250e-01   1.805387e+04   5.823829e+02
  8.578690e-01   1.861813e+04   5.917232e+02
  8.605120e-01   1.736151e+04   5.879351e+02
  8.631550e-01   1.821451e+04   5.982430e+02
  8.657990e-01   1.761795e+04   5.942386e+02
  8.684420e-01   1.822168e+04   6.073893e+02
  8.710850e-01   1.799863e+04   5.986257e+02
  8.737290e-01   1.836823e+04   6.136395e+02
  8.763720e-01   1.797872e+04   5.959889e+02
  8.790160e-01   1.810075e+04   6.067386e+02
  8.816590e-01   1.723306e+04   5.974490e+02
  8.843020e-01   1.757741e+04   5.938858e+02
  8.869460e-01   1.751201e+04   5.961157e+02
  8.895890e-01   1.809204e+04   5.845271e+02
  8.922330e-01   1.642121e+04   5.619222e+02
  8.948760e-01   1.666778e+04   5.587051e+02
  8.975190e-01   1.770269e+04   5.707578e+02
  9.001630e-01   1.764092e+04   5.753833e+02
  9.028060e-01   1.785083e+04   5.710985e+02
  9.054500e-01   1.686549e+04   5.593930e+02
  9.080930e-01   1.752745e+04   5.624827e+02
  9.107360e-01   1.747431e+04   5.610663e+02
  9.133800e-01   1.648202e+04   5.484872e+02
  9.160230e-01   1.751128e+04   5.610975e+02
  9.186660e-01   1.736806e+04   5.585191e+02
  9.213100e-01   1.693980e+04   5.461610e+02
  9.239530e-01   1.668813e+04   5.469313e+02
  9.265970e-01   1.622033e+04   5.394800e+02
  9.292400e-01   1.635855e+04   5.338410e+02
  9.318830e-01   1.639446e+04   5.402158e+02
  9.345270e-01   1.617391e+04   5.297940e+02
  9.371700e-01   1.751819e+04   5.570459e+02
  9.398140e-01   1.739039e+04   5.485628e+02
  9.424570e-01   1.562030e+04   5.166735e+02
  9.451000e-01   1.549230e+04   5.190117e+02
  9.477440e-01   1.621510e+04   5.269198e+02
  9.503870e-01   1.682332e+04   5.426879e+02
  9.530310e-01   1.637467e+04   5.230698e+02
  9.556740e-01   1.499655e+04   5.069760e+02
  9.583170e-01   1.672832e+04   5.316610e+02
  9.609610e-01   1.559943e+04   5.112508e+02
  9.636040e-01   1.699312e+04   5.373697e+02
  9.662480e-01   1.607064e+04   5.141454e+02
  9.688910e-01   1.622103e+04   5.210945e+02
  9.715340e-01   1.703072e+04   5.322101e+02
  9.741780e-01   1.550787e+04   5.020858e+02
  9.768210e-01   1.608106e+04   5.129062e+02
  9.794640e-01   1.468662e+04   4.844669e+02
  9.821080e-01   1.605534e+04   5.115658e+02
  9.847510e-01   1.639818e+04   5.195961e+02
  9.873950e-01   1.547792e+04   5.114050e+02
  9.900380e-01   1.566342e+04   5.241562e+02
  9.926810e-01   1.440043e+04   5.013588e+02
  9.953250e-01   1.512381e+04   5.227554e+02
  9.979680e-01   1.521828e+04   5.222901e+02
  1.000610e+00   1.526080e+04   5.293912e+02
  1.003250e+00   1.491144e+04   5.249075e+02
  1.005900e+00   1.542895e+04   5.358695e+02
  1.008540e+00   1.541033e+04   5.374972e+02
  1.011190e+00   1.655392e+04   5.570839e+02
  1.013830e+00   1.591464e+04   5.540767e+02
  1.016470e+00   1.421884e+04   5.209381e+02
  1.019120e+00   1.624258e+04   5.597563e+02
  1.021760e+00   1.468005e+04   5.321515e+02
  1.024400e+00   1.426699e+04   5.251751e+02
  1.027050e+00   1.593524e+04   5.595620e+02
  1.029690e+00   1.466583e+04   5.330388e+02
  1.032330e+00   1.434726e+04   5.335803e+02
  1.034980e+00   1.641450e+04   5.700990e+02
  1.037620e+00   1.367173e+04   5.197213e+02
  1.040260e+00   1.414168e+04   5.288689e+02
  1.042910e+00   1.456204e+04   5.158138e+02
  1.045550e+00   1.505065e+04   5.298081e+02
  1.048190e+00   1.518767e+04   5.246494e+02
  1.050840e+00   1.481547e+04   5.145625e+02
  1.053480e+00   1.461325e+04   5.087680e+02
  1.056120e+00   1.518473e+04   5.133377e+02
  1.058770e+00   1.398345e+04   4.950088e+02
  1.061410e+00   1.500818e+04   5.091175e+02
  1.064050e+00   1.364671e+04   4.833912e+02
  1.066700e+00   1.401731e+04   4.871352e+02
  1.069340e+00   1.384530e+04   4.823238e+02
  1.071980e+00   1.347129e+04   4.786813e+02
  1.074630e+00   1.441256e+04   4.866776e+02
  1.077270e+00   1.585275e+04   5.151451e+02
  1.079910e+00   1.417553e+04   4.831009e+02
  1.082560e+00   1.393150e+04   4.739591e+02
  1.085200e+00   1.435359e+04   4.841344e+02
  1.087840e+00   1.424309e+04   4.758283e+02
  1.090490e+00   1.521401e+04   4.959626e+02
  1.093130e+00   1.356374e+04   4.649589e+02
  1.095770e+00   1.457089e+04   4.816987e+02
  1.098420e+00   1.397113e+04   4.704325e+02
  1.101060e+00   1.430126e+04   4.740821e+02
  1.103700e+00   1.403992e+04   4.722137e+02
  1.106350e+00   1.453332e+04   4.770797e+02
  1.108990e+00   1.412614e+04   4.675070e+02
  1.111630e+00   1.326047e+04   4.521781e+02
  1.114280e+00   1.519502e+04   4.834180e+02
  1.116920e+00   1.336235e+04   4.580556e+02
  1.119560e+00   1.345378e+04   4.512252e+02
  1.122210e+00   1.478251e+04   4.766071e+02
  1.124850e+00   1.380864e+04   4.592685e+02
  1.127490e+00   1.364484e+04   4.571194e+02
  1.130140e+00   1.337666e+04   4.529909e+02
  1.132780e+00   1.376804e+04   4.566570e+02
  1.135420e+00   1.384028e+04   4.580465e+02
  1.138070e+00   1.407031e+04   4.599023e+02
  1.140710e+00   1.412290e+04   4.621154e+02
  1.143350e+00   1.321255e+04   4.464108e+02
  1.146000e+00   1.348032e+04   4.481010e+02
  1.148640e+00   1.428923e+04   4.648287e+02
  1.151280e+00   1.373190e+04   4.507716e+02
  1.153930e+00   1.286319e+04   4.373616e+02
  1.156570e+00   1.354683e+04   4.473557e+02
  1.159220e+00   1.373375e+04   4.491416e+02
  1.161860e+00   1.330545e+04   4.450007e+02
  1.164500e+00   1.271384e+04   4.288271e+02
  1.167150e+00   1.420923e+04   4.574113e+02
  1.169790e+00   1.244128e+04   4.230161e+02
  1.172430e+00   1.364808e+04   4.461015e+02
  1.175080e+00   1.286069e+04   4.330421e+02
  1.177720e+00   1.294183e+04   4.297263e+02
  1.180360e+00   1.349859e+04   4.431129e+02
  1.183010e+00   1.353759e+04   4.396806e+02
  1.185650e+00   1.301111e+04   4.334629e+02
  1.188290e+00   1.370486e+04   4.418624e+02
  1.190940e+00   1.348051e+04   4.366764e+02
  1.193580e+00   1.142279e+04   4.043623e+02
  1.196220e+00   1.260900e+04   4.210024e+02
  1.198870e+00   1.337459e+04   4.346157e+02
  1.201510e+00   1.366271e+04   4.375569e+02
  1.204150e+00   1.332590e+04   4.328052e+02
  1.206800e+00   1.275727e+04   4.243006e+02
  1.209440e+00   1.306537e+04   4.252416e+02
  1.212080e+00   1.348054e+04   4.346300e+02
  1.214730e+00   1.298695e+04   4.249460e+02
  1.217370e+00   1.281433e+04   4.206509e+02
  1.220010e+00   1.339076e+04   4.301733e+02
  1.222660e+00   1.213022e+04   4.052423e+02
  1.225300e+00   1.263632e+04   4.182010e+02
  1.227940e+00   1.253978e+04   4.150062e+02
  1.230590e+00   1.320078e+04   4.245084e+02
  1.233230e+00   1.323169e+04   4.248438e+02
  1.235870e+00   1.327867e+04   4.228789e+02
  1.238520e+00   1.314250e+04   4.237313e+02
  1.241160e+00   1.302374e+04   4.199024e+02
  1.243800e+00   1.238208e+04   4.066808e+02
  1.246450e+00   1.287465e+04   4.163960e+02
  1.249090e+00   1.279567e+04   4.155840e+02
  1.251730e+00   1.275125e+04   4.150179e+02
  1.254380e+00   1.172697e+04   3.928683e+02
  1.257020e+00   1.345055e+04   4.244956e+02
  1.259660e+00   1.312460e+04   4.160778e+02
  1.262310e+00   1.252256e+04   4.082238e+02
  1.264950e+00   1.269165e+04   4.111228e+02
  1.267590e+00   1.208555e+04   3.965141e+02
  1.270240e+00   1.238914e+04   4.036601e+02
  1.272880e+00   1.203383e+04   3.969594e+02
  1.275520e+00   1.224027e+04   4.013744e+02
  1.278170e+00   1.205922e+04   3.952248e+02
  1.280810e+00   1.296354e+04   4.120083e+02
  1.283450e+00   1.187274e+04   3.935776e+02
  1.286100e+00   1.261483e+04   4.037910e+02
  1.288740e+00   1.231011e+04   3.996030e+02
  1.291380e+00   1.194346e+04   3.895528e+02
  1.294030e+00   1.279555e+04   4.077002e+02
  1.296670e+00   1.246870e+04   4.015897e+02
  1.299310e+00   1.239211e+04   3.966619e+02
  1.301960e+00   1.248593e+04   3.984421e+02
  1.304600e+00   1.263438e+04   3.995342e+02
  1.307240e+00   1.174541e+04   3.889295e+02
  1.309890e+00   1.175096e+04   3.845033e+02
  1.312530e+00   1.178788e+04   3.859178e+02
  1.315180e+00   1.195654e+04   3.873104e+02
  1.317820e+00   1.213564e+04   3.892508e+02
  1.320460e+00   1.180992e+04   3.851972e+02
  1.323110e+00   1.219021e+04   3.866501e+02
  1.325750e+00   1.205208e+04   3.869690e+02
  1.328390e+00   1.148914e+04   3.761377e+02
  1.331040e+00   1.140533e+04   3.739955e+02
  1.333680e+00   1.144439e+04   3.766966e+02
  1.336320e+00   1.134285e+04   3.709509e+02
  1.338970e+00   1.215080e+04   3.877475e+02
  1.341610e+00   1.247805e+04   3.918570e+02
  1.344250e+00   1.158979e+04   3.748406e+02
  1.346900e+00   1.201839e+04   3.831322e+02
  1.349540e+00   1.208189e+04   3.809220e+02
  1.352180e+00   1.195714e+04   3.833284e+02
  1.354830e+00   1.137726e+04   3.708879e+02
  1.357470e+00   1.167402e+04   3.765814e+02
  1.360110e+00   1.209124e+04   3.835108e+02
  1.362760e+00   1.162039e+04   3.762242e+02
  1.365400e+00   1.142653e+04   3.740879e+02
  1.368040e+00   1.191433e+04   3.767642e+02
  1.370690e+00   1.168678e+04   3.764057e+02
  1.373330e+00   1.233070e+04   3.874209e+02
  1.375970e+00   1.194568e+04   3.792756e+02
  1.378620e+00   1.150929e+04   3.734107e+02
  1.381260e+00   1.187880e+04   3.758286e+02
  1.383900e+00   1.159567e+04   3.740540e+02
  1.386550e+00   1.188607e+04   3.771929e+02
  1.389190e+00   1.167543e+04   3.733390e+02
  1.391830e+00   1.193825e+04   3.767679e+02
  1.394480e+00   1.147021e+04   3.694306e+02
  1.397120e+00   1.165733e+04   3.742942e+02
  1.399760e+00   1.129584e+04   3.655249e+02
  1.402410e+00   1.102414e+04   3.595677e+02
  1.405050e+00   1.127540e+04   3.664012e+02
  1.407690e+00   1.110659e+04   3.624500e+02
  1.410340e+00   1.154336e+04   3.698731e+02
  1.412980e+00   1.200918e+04   3.745560e+02
  1.415620e+00   1.134205e+04   3.643590e+02
  1.418270e+00   1.138613e+04   3.671036e+02
  1.420910e+00   1.127479e+04   3.635139e+02
  1.423550e+00   1.101695e+04   3.593333e+02
  1.426200e+00   1.169433e+04   3.692538e+02
  1.428840e+00   1.200913e+04   3.741908e+02
  1.431480e+00   1.174905e+04   3.698769e+02
  1.434130e+00   1.087914e+04   3.535245e+02
  1.436770e+00   1.115239e+04   3.601295e+02
  1.439410e+00   1.139315e+04   3.650602e+02
  1.442060e+00   1.109055e+04   3.583193e+02
  1.444700e+00   1.073617e+04   3.530029e+02
  1.447340e+00   1.111992e+04   3.559400e+02
  1.449990e+00   1.143996e+04   3.632190e+02
  1.452630e+00   1.174733e+04   3.681843e+02
  1.455270e+00   1.120513e+04   3.586675e+02
  1.457920e+00   1.115568e+04   3.561734e+02
  1.460560e+00   1.109180e+04   3.550400e+02
  1.463200e+00   1.126115e+04   3.599078e+02
  1.465850e+00   1.190991e+04   3.682498e+02
  1.468490e+00   1.110249e+04   3.561125e+02
  1.471140e+00   1.161806e+04   3.616544e+02
  1.473780e+00   1.129829e+04   3.598110e+02
  1.476420e+00   1.177408e+04   3.654503e+02
  1.479070e+00   1.150367e+04   3.605476e+02
  1.481710e+00   1.117505e+04   3.539175e+02
  1.484350e+00   1.096209e+04   3.505290e+02
  1.487000e+00   1.175050e+04   3.657772e+02
  1.489640e+00   1.118948e+04   3.526104e+02
  1.492280e+00   1.114794e+04   3.544837e+02
  1.494930e+00   1.124087e+04   3.535285e+02
