
Sample:   c= 3.0000 mg/ml  Code: ADR_NAPI
  1.388660e-01   7.269529e+04   2.563765e+03
  1.415100e-01   6.631888e+04   2.418401e+03
  1.441530e-01   6.992929e+04   2.424362e+03
  1.467970e-01   7.039360e+04   2.473379e+03
  1.494400e-01   6.932137e+04   2.380506e+03
  1.520830e-01   7.018812e+04   2.423163e+03
  1.547270e-01   6.668297e+04   2.340113e+03
  1.573700e-01   6.406391e+04   2.267838e+03
  1.600130e-01   6.674204e+04   2.289233e+03
  1.626570e-01   6.734414e+04   2.265028e+03
  1.653000e-01   6.831244e+04   2.316009e+03
  1.679440e-01   6.411967e+04   2.191565e+03
  1.705870e-01   6.390538e+04   2.197112e+03
  1.732300e-01   6.660051e+04   2.215100e+03
  1.758740e-01   6.306089e+04   2.146618e+03
  1.785170e-01   6.064952e+04   2.105176e+03
  1.811610e-01   6.011641e+04   2.046387e+03
  1.838040e-01   6.284020e+04   2.134165e+03
  1.864470e-01   6.126036e+04   2.069796e+03
  1.890910e-01   6.099127e+04   2.037575e+03
  1.917340e-01   6.372218e+04   2.090657e+03
  1.943780e-01   6.279063e+04   2.032922e+03
  1.970210e-01   6.015538e+04   2.031303e+03
  1.996640e-01   5.980785e+04   1.991383e+03
  2.023080e-01   6.140845e+04   2.010422e+03
  2.049510e-01   6.035001e+04   1.953904e+03
  2.075950e-01   6.361917e+04   1.985193e+03
  2.102380e-01   5.918152e+04   1.952218e+03
  2.128810e-01   6.347275e+04   1.956019e+03
  2.155250e-01   5.888511e+04   1.916547e+03
  2.181680e-01   5.813721e+04   1.891204e+03
  2.208110e-01   5.872769e+04   1.884661e+03
  2.234550e-01   6.176694e+04   1.949347e+03
  2.260980e-01   5.930948e+04   1.850712e+03
  2.287420e-01   6.090384e+04   1.887641e+03
  2.313850e-01   5.657671e+04   1.801770e+03
  2.340280e-01   5.615934e+04   1.789385e+03
  2.366720e-01   5.653747e+04   1.806945e+03
  2.393150e-01   5.675614e+04   1.773629e+03
  2.419590e-01   5.760449e+04   1.803666e+03
  2.446020e-01   5.835914e+04   1.776635e+03
  2.472450e-01   5.865014e+04   1.794665e+03
  2.498890e-01   5.710208e+04   1.768112e+03
  2.525320e-01   5.834132e+04   1.752695e+03
  2.551760e-01   5.865014e+04   1.794665e+03
  2.578190e-01   5.635241e+04   1.692944e+03
  2.604620e-01   5.671742e+04   1.715562e+03
  2.631060e-01   5.701522e+04   1.730119e+03
  2.657490e-01   5.314506e+04   1.648751e+03
  2.683920e-01   5.541026e+04   1.690784e+03
  2.710360e-01   5.129775e+04   1.588386e+03
  2.736790e-01   5.451232e+04   1.655694e+03
  2.763230e-01   5.434709e+04   1.634915e+03
  2.789660e-01   5.478089e+04   1.634704e+03
  2.816090e-01   5.307183e+04   1.611199e+03
  2.842530e-01   5.145792e+04   1.569452e+03
  2.868960e-01   5.087842e+04   1.575402e+03
  2.895400e-01   5.063071e+04   1.536382e+03
  2.921830e-01   5.136444e+04   1.551520e+03
  2.948260e-01   5.018358e+04   1.535593e+03
  2.974700e-01   5.236963e+04   1.554467e+03
  3.001130e-01   5.056773e+04   1.539440e+03
  3.027570e-01   5.263624e+04   1.532950e+03
  3.054000e-01   4.928901e+04   1.498430e+03
  3.080430e-01   5.056147e+04   1.496845e+03
  3.106870e-01   5.081437e+04   1.515666e+03
  3.133300e-01   5.070925e+04   1.495334e+03
  3.159740e-01   4.856232e+04   1.437032e+03
  3.186170e-01   4.938640e+04   1.475701e+03
  3.212600e-01   4.991407e+04   1.458628e+03
  3.239040e-01   5.025661e+04   1.472415e+03
  3.265470e-01   4.905993e+04   1.453030e+03
  3.291900e-01   4.787801e+04   1.406960e+03
  3.318340e-01   4.758315e+04   1.427566e+03
  3.344770e-01   4.824661e+04   1.407498e+03
  3.371210e-01   4.635561e+04   1.387619e+03
  3.397640e-01   4.491918e+04   1.351908e+03
  3.424070e-01   4.613817e+04   1.359359e+03
  3.450510e-01   4.804339e+04   1.409388e+03
  3.476940e-01   4.684311e+04   1.351681e+03
  3.503380e-01   4.596606e+04   1.361397e+03
