
Sample:   c= .0000 mg/ml  Code: NAPI
  1.811610e-01   1.086774e+04   8.673404e+02
  1.838040e-01   1.195595e+04   9.279616e+02
  1.864470e-01   1.132715e+04   8.872106e+02
  1.890910e-01   1.136387e+04   8.767419e+02
  1.917340e-01   1.090567e+04   8.621689e+02
  1.943780e-01   1.098786e+04   8.477321e+02
  1.970210e-01   1.213256e+04   9.093737e+02
  1.996640e-01   1.047626e+04   8.308214e+02
  2.023080e-01   1.236135e+04   8.991557e+02
  2.049510e-01   1.244663e+04   8.845432e+02
  2.075950e-01   1.138798e+04   8.372611e+02
  2.102380e-01   1.132665e+04   8.513629e+02
  2.128810e-01   1.251880e+04   8.659436e+02
  2.155250e-01   1.072351e+04   8.152936e+02
  2.181680e-01   1.137085e+04   8.337510e+02
  2.208110e-01   1.075807e+04   8.040956e+02
  2.234550e-01   1.020931e+04   7.900201e+02
  2.260980e-01   9.927898e+03   7.548041e+02
  2.287420e-01   1.081345e+04   7.928809e+02
  2.313850e-01   1.009233e+04   7.585862e+02
  2.340280e-01   1.127447e+04   7.992263e+02
  2.366720e-01   1.015744e+04   7.634803e+02
  2.393150e-01   1.145602e+04   7.943320e+02
  2.419590e-01   9.540311e+03   7.317085e+02
  2.446020e-01   1.053419e+04   7.524418e+02
  2.472450e-01   1.080489e+04   7.678703e+02
  2.498890e-01   1.109827e+04   7.770344e+02
  2.525320e-01   1.119716e+04   7.654219e+02
  2.551760e-01   1.107774e+04   7.775052e+02
  2.578190e-01   9.956265e+03   7.093545e+02
  2.604620e-01   1.129270e+04   7.630902e+02
  2.631060e-01   1.272941e+04   8.149171e+02
  2.657490e-01   1.179215e+04   7.741923e+02
  2.683920e-01   1.230424e+04   7.942350e+02
  2.710360e-01   1.148522e+04   7.492132e+02
  2.736790e-01   1.064394e+04   7.293109e+02
  2.763230e-01   1.153409e+04   7.508056e+02
  2.789660e-01   9.791702e+03   6.889418e+02
  2.816090e-01   1.113082e+04   7.355455e+02
  2.842530e-01   1.179649e+04   7.490782e+02
  2.868960e-01   1.056728e+04   7.157067e+02
  2.895400e-01   1.005313e+04   6.824511e+02
  2.921830e-01   1.099060e+04   7.154273e+02
  2.948260e-01   1.045914e+04   6.988306e+02
  2.974700e-01   9.170039e+03   6.484196e+02
  3.001130e-01   1.024548e+04   6.907500e+02
  3.027570e-01   1.024803e+04   6.742710e+02
  3.054000e-01   9.641841e+03   6.606480e+02
  3.080430e-01   9.643521e+03   6.516488e+02
  3.106870e-01   1.159037e+04   7.215851e+02
  3.133300e-01   1.012183e+04   6.659672e+02
  3.159740e-01   1.157821e+04   6.994651e+02
  3.186170e-01   1.020946e+04   6.688440e+02
  3.212600e-01   1.105514e+04   6.842958e+02
  3.239040e-01   1.003092e+04   6.557416e+02
  3.265470e-01   1.013510e+04   6.583453e+02
  3.291900e-01   1.084648e+04   6.675549e+02
  3.318340e-01   1.153363e+04   7.006179e+02
  3.344770e-01   1.191432e+04   6.972328e+02
  3.371210e-01   8.874300e+03   6.052222e+02
  3.397640e-01   1.160385e+04   6.849536e+02
  3.424070e-01   1.026798e+04   6.392566e+02
  3.450510e-01   1.072323e+04   6.637511e+02
  3.476940e-01   1.065842e+04   6.427270e+02
  3.503380e-01   1.021716e+04   6.398232e+02
  3.529810e-01   1.039719e+04   6.411184e+02
  3.556240e-01   1.175542e+04   6.786997e+02
  3.582680e-01   1.039365e+04   6.360809e+02
  3.609110e-01   1.049146e+04   6.315120e+02
  3.635550e-01   1.041923e+04   6.340943e+02
  3.661980e-01   1.026195e+04   6.199470e+02
  3.688410e-01   1.094762e+04   6.450944e+02
  3.714850e-01   1.096483e+04   6.394818e+02
  3.741280e-01   1.065173e+04   6.276594e+02
  3.767710e-01   1.079428e+04   6.371662e+02
  3.794150e-01   1.011367e+04   6.065777e+02
  3.820580e-01   1.002299e+04   6.088530e+02
  3.847020e-01   9.342369e+03   5.782781e+02
  3.873450e-01   1.007729e+04   6.054857e+02
  3.899880e-01   1.101964e+04   6.299508e+02
  3.926320e-01   1.073708e+04   6.137983e+02
  3.952750e-01   1.108281e+04   6.304788e+02
  3.979190e-01   1.023005e+04   5.956162e+02
  4.005620e-01   1.222611e+04   6.582316e+02
  4.032050e-01   1.224764e+04   6.473081e+02
  4.058490e-01   9.925239e+03   5.838376e+02
  4.084920e-01   1.061767e+04   6.109784e+02
  4.111360e-01   1.136103e+04   6.216479e+02
  4.137790e-01   1.021972e+04   5.930080e+02
  4.164220e-01   1.007419e+04   5.826055e+02
  4.190660e-01   9.965005e+03   5.772572e+02
  4.217090e-01   1.047851e+04   5.941816e+02
  4.243530e-01   1.099858e+04   6.036256e+02
  4.269960e-01   1.032842e+04   6.161418e+02
  4.296390e-01   1.014464e+04   6.106355e+02
  4.322830e-01   1.132448e+04   6.743630e+02
  4.349260e-01   1.015962e+04   6.544387e+02
  4.375690e-01   1.104759e+04   6.698588e+02
  4.402130e-01   1.068254e+04   6.783420e+02
  4.428560e-01   1.028144e+04   6.622857e+02
  4.455000e-01   1.119769e+04   7.110539e+02
  4.481430e-01   1.040370e+04   6.845131e+02
  4.507860e-01   1.049377e+04   6.874700e+02
  4.534300e-01   1.055977e+04   7.087250e+02
  4.560730e-01   1.173765e+04   7.336031e+02
  4.587170e-01   8.849087e+03   6.369712e+02
  4.613600e-01   1.036998e+04   6.808224e+02
  4.640030e-01   1.041037e+04   6.762263e+02
  4.666470e-01   1.065563e+04   6.980737e+02
  4.692900e-01   9.519521e+03   6.403523e+02
  4.719340e-01   1.012654e+04   6.796491e+02
  4.745770e-01   9.048677e+03   6.304512e+02
  4.772200e-01   1.002117e+04   6.787193e+02
  4.798640e-01   9.335281e+03   6.411497e+02
  4.825070e-01   9.335678e+03   6.116006e+02
  4.851500e-01   1.005515e+04   6.397937e+02
  4.877940e-01   1.018736e+04   6.222923e+02
  4.904370e-01   1.074399e+04   6.467125e+02
  4.930810e-01   1.130744e+04   6.453495e+02
  4.957240e-01   1.051547e+04   6.153715e+02
  4.983670e-01   1.001831e+04   6.074496e+02
  5.010110e-01   1.080227e+04   6.205741e+02
  5.036540e-01   9.447529e+03   5.803571e+02
  5.062980e-01   1.035172e+04   5.956745e+02
  5.089410e-01   1.101114e+04   6.155415e+02
  5.115840e-01   1.052164e+04   6.034573e+02
  5.142280e-01   9.617966e+03   5.687223e+02
  5.168710e-01   1.016076e+04   5.895868e+02
  5.195150e-01   1.058303e+04   5.861397e+02
  5.221580e-01   1.044907e+04   5.878062e+02
  5.248010e-01   1.004373e+04   5.741618e+02
  5.274450e-01   1.049475e+04   5.794754e+02
  5.300880e-01   1.095753e+04   5.942556e+02
  5.327320e-01   9.789138e+03   5.542008e+02
  5.353750e-01   1.033169e+04   5.775589e+02
  5.380180e-01   1.088863e+04   5.779085e+02
  5.406620e-01   1.097146e+04   5.831263e+02
  5.433050e-01   1.017014e+04   5.658818e+02
  5.459480e-01   9.591063e+03   5.447358e+02
  5.485920e-01   1.101425e+04   5.837542e+02
  5.512350e-01   1.045415e+04   5.572081e+02
  5.538790e-01   1.056647e+04   5.616015e+02
  5.565220e-01   1.011818e+04   5.528152e+02
  5.591650e-01   1.004744e+04   5.448988e+02
  5.618090e-01   9.757657e+03   5.387765e+02
  5.644520e-01   1.041854e+04   5.498695e+02
  5.670960e-01   9.012751e+03   5.152247e+02
  5.697390e-01   1.055283e+04   5.516051e+02
  5.723820e-01   1.123419e+04   5.695961e+02
  5.750260e-01   9.981779e+03   5.343124e+02
  5.776690e-01   9.537429e+03   5.218649e+02
  5.803130e-01   1.086999e+04   5.598329e+02
  5.829560e-01   1.004798e+04   5.252166e+02
  5.855990e-01   1.032322e+04   5.403419e+02
  5.882430e-01   1.030087e+04   5.355166e+02
  5.908860e-01   9.774657e+03   5.224774e+02
  5.935290e-01   1.048234e+04   5.356226e+02
  5.961730e-01   9.686205e+03   5.140904e+02
  5.988160e-01   1.018504e+04   5.259534e+02
  6.014600e-01   1.019268e+04   5.249497e+02
  6.041030e-01   1.072743e+04   5.357022e+02
  6.067460e-01   9.856552e+03   5.131116e+02
  6.093900e-01   1.136868e+04   5.469757e+02
  6.120330e-01   1.068988e+04   5.331628e+02
  6.146770e-01   1.139381e+04   5.431784e+02
  6.173200e-01   1.086874e+04   5.278328e+02
  6.199630e-01   1.060794e+04   5.188514e+02
  6.226070e-01   1.041610e+04   5.182204e+02
  6.252500e-01   1.046463e+04   5.168114e+02
  6.278940e-01   1.023733e+04   5.068235e+02
  6.305370e-01   1.063880e+04   5.166656e+02
  6.331800e-01   1.003468e+04   4.986272e+02
  6.358240e-01   9.484588e+03   4.878346e+02
  6.384670e-01   1.011630e+04   4.996082e+02
  6.411110e-01   1.094571e+04   5.200466e+02
  6.437540e-01   1.030330e+04   5.045549e+02
  6.463970e-01   1.041238e+04   5.068668e+02
  6.490410e-01   1.061021e+04   5.098944e+02
  6.516840e-01   1.035092e+04   5.032788e+02
  6.543270e-01   1.049334e+04   5.060339e+02
  6.569710e-01   1.092665e+04   5.203167e+02
  6.596140e-01   1.054841e+04   5.045987e+02
  6.622580e-01   1.129864e+04   5.250926e+02
  6.649010e-01   1.017923e+04   4.920318e+02
  6.675440e-01   1.064022e+04   5.061038e+02
  6.701880e-01   1.081585e+04   5.144576e+02
  6.728310e-01   1.061730e+04   5.005043e+02
  6.754750e-01   1.116369e+04   5.177036e+02
  6.781180e-01   1.006129e+04   4.869001e+02
  6.807610e-01   1.030064e+04   4.933114e+02
  6.834050e-01   1.034622e+04   4.921193e+02
  6.860480e-01   1.063250e+04   4.946687e+02
  6.886920e-01   1.030439e+04   4.940576e+02
  6.913350e-01   1.000965e+04   4.771913e+02
  6.939780e-01   1.097823e+04   5.069273e+02
  6.966220e-01   1.005116e+04   4.797159e+02
  6.992650e-01   1.088668e+04   4.963898e+02
  7.019080e-01   1.020577e+04   4.887678e+02
  7.045520e-01   1.147447e+04   5.051353e+02
  7.071950e-01   1.078243e+04   4.936934e+02
  7.098390e-01   1.111582e+04   5.031897e+02
  7.124820e-01   1.015931e+04   4.747132e+02
  7.151250e-01   1.076037e+04   4.947624e+02
  7.177690e-01   1.111867e+04   4.923431e+02
  7.204120e-01   9.984567e+03   4.712009e+02
  7.230560e-01   1.065196e+04   4.836807e+02
  7.256990e-01   1.000127e+04   4.704203e+02
  7.283420e-01   1.026255e+04   4.738804e+02
  7.309860e-01   9.134166e+03   4.457016e+02
  7.336290e-01   1.038841e+04   4.776595e+02
  7.362730e-01   1.047985e+04   4.753758e+02
  7.389160e-01   1.000546e+04   4.644917e+02
  7.415590e-01   1.018736e+04   4.704088e+02
  7.442030e-01   9.857410e+03   4.566357e+02
  7.468460e-01   1.020588e+04   4.702623e+02
  7.494900e-01   1.087043e+04   4.766998e+02
  7.521330e-01   1.007174e+04   4.621232e+02
  7.547760e-01   9.880933e+03   4.552894e+02
  7.574200e-01   1.051702e+04   4.722280e+02
  7.600630e-01   9.296372e+03   4.431871e+02
  7.627060e-01   9.733311e+03   4.461256e+02
  7.653500e-01   1.002512e+04   4.580593e+02
  7.679930e-01   9.442477e+03   4.417005e+02
  7.706370e-01   1.033567e+04   4.645537e+02
  7.732800e-01   1.022102e+04   4.566414e+02
  7.759230e-01   1.020663e+04   4.573702e+02
  7.785670e-01   1.060392e+04   4.672645e+02
  7.812100e-01   1.037405e+04   4.584726e+02
  7.838540e-01   1.009861e+04   4.538988e+02
  7.864970e-01   1.043406e+04   4.566865e+02
  7.891400e-01   9.444008e+03   4.342359e+02
  7.917840e-01   1.037743e+04   4.590703e+02
  7.944270e-01   1.046346e+04   4.557957e+02
  7.970710e-01   1.048582e+04   4.580752e+02
  7.997140e-01   1.024146e+04   4.486867e+02
  8.023570e-01   1.015128e+04   4.517262e+02
  8.050010e-01   1.039055e+04   4.521905e+02
  8.076440e-01   1.048646e+04   4.525240e+02
  8.102870e-01   1.081153e+04   4.610050e+02
  8.129310e-01   1.043257e+04   4.506186e+02
  8.155740e-01   1.139330e+04   4.706528e+02
  8.182180e-01   1.063546e+04   4.522658e+02
  8.208610e-01   1.008605e+04   4.401914e+02
  8.235040e-01   1.035012e+04   4.466407e+02
  8.261480e-01   9.512373e+03   4.284158e+02
  8.287910e-01   1.023109e+04   4.419156e+02
  8.314350e-01   1.047459e+04   4.438225e+02
  8.340780e-01   1.037583e+04   4.452697e+02
  8.367210e-01   1.020637e+04   4.404374e+02
  8.393650e-01   9.515514e+03   4.230162e+02
  8.420080e-01   1.023864e+04   4.401935e+02
  8.446520e-01   9.977002e+03   4.277604e+02
  8.472950e-01   1.084100e+04   4.536818e+02
  8.499380e-01   1.061444e+04   4.442005e+02
  8.525820e-01   9.408460e+03   4.153936e+02
  8.552250e-01   1.070739e+04   4.461411e+02
  8.578690e-01   1.016033e+04   4.348218e+02
  8.605120e-01   1.006714e+04   4.453440e+02
  8.631550e-01   9.876783e+03   4.382114e+02
  8.657990e-01   9.678327e+03   4.381173e+02
  8.684420e-01   9.335678e+03   4.324669e+02
  8.710850e-01   9.968634e+03   4.431598e+02
  8.737290e-01   1.093357e+04   4.709423e+02
  8.763720e-01   9.970150e+03   4.414856e+02
  8.790160e-01   9.659661e+03   4.409012e+02
  8.816590e-01   1.028861e+04   4.592033e+02
  8.843020e-01   1.101940e+04   4.677474e+02
  8.869460e-01   1.074219e+04   4.644255e+02
  8.895890e-01   9.623724e+03   4.240720e+02
  8.922330e-01   9.855781e+03   4.330382e+02
  8.948760e-01   1.082217e+04   4.478247e+02
  8.975190e-01   1.048820e+04   4.370082e+02
  9.001630e-01   1.056622e+04   4.429590e+02
  9.028060e-01   1.043166e+04   4.342759e+02
  9.054500e-01   9.766990e+03   4.234527e+02
  9.080930e-01   1.027026e+04   4.282994e+02
  9.107360e-01   1.048141e+04   4.322460e+02
  9.133800e-01   9.463852e+03   4.134303e+02
  9.160230e-01   9.553163e+03   4.122494e+02
  9.186660e-01   9.774657e+03   4.167928e+02
  9.213100e-01   9.722576e+03   4.115895e+02
  9.239530e-01   1.025179e+04   4.264183e+02
  9.265970e-01   1.020876e+04   4.257347e+02
  9.292400e-01   1.039467e+04   4.233035e+02
  9.318830e-01   1.018074e+04   4.234630e+02
  9.345270e-01   1.054342e+04   4.254978e+02
  9.371700e-01   1.042855e+04   4.275288e+02
  9.398140e-01   1.119786e+04   4.378710e+02
  9.424570e-01   1.072127e+04   4.257962e+02
  9.451000e-01   1.106276e+04   4.362725e+02
  9.477440e-01   1.074170e+04   4.266072e+02
  9.503870e-01   1.037598e+04   4.239512e+02
  9.530310e-01   1.074667e+04   4.215191e+02
  9.556740e-01   9.649608e+03   4.045326e+02
  9.583170e-01   1.008204e+04   4.105726e+02
  9.609610e-01   1.072698e+04   4.217211e+02
  9.636040e-01   1.054277e+04   4.210377e+02
  9.662480e-01   1.031910e+04   4.098240e+02
  9.688910e-01   9.640323e+03   3.996043e+02
  9.715340e-01   1.061468e+04   4.179526e+02
  9.741780e-01   1.084121e+04   4.175877e+02
  9.768210e-01   9.922833e+03   4.007794e+02
  9.794640e-01   1.038929e+04   4.053247e+02
  9.821080e-01   9.935234e+03   4.003020e+02
  9.847510e-01   9.790948e+03   3.993811e+02
  9.873950e-01   1.001516e+04   4.092085e+02
  9.900380e-01   1.020531e+04   4.208600e+02
  9.926810e-01   9.983056e+03   4.152404e+02
  9.953250e-01   1.090636e+04   4.415854e+02
  9.979680e-01   9.968006e+03   4.204749e+02
  1.000610e+00   1.032140e+04   4.330763e+02
  1.003250e+00   9.726838e+03   4.217119e+02
  1.005900e+00   9.870986e+03   4.263617e+02
  1.008540e+00   1.081491e+04   4.479077e+02
  1.011190e+00   1.009144e+04   4.326670e+02
  1.013830e+00   1.044105e+04   4.464272e+02
  1.016470e+00   9.518150e+03   4.239721e+02
  1.019120e+00   1.013565e+04   4.398496e+02
  1.021760e+00   1.074646e+04   4.529092e+02
  1.024400e+00   1.015744e+04   4.407956e+02
  1.027050e+00   9.837898e+03   4.373479e+02
  1.029690e+00   1.025602e+04   4.434062e+02
  1.032330e+00   9.896354e+03   4.408187e+02
  1.034980e+00   1.073662e+04   4.586457e+02
  1.037620e+00   1.057618e+04   4.547054e+02
  1.040260e+00   1.056824e+04   4.547847e+02
  1.042910e+00   1.026895e+04   4.308757e+02
  1.045550e+00   1.116481e+04   4.539140e+02
  1.048190e+00   1.007854e+04   4.251375e+02
  1.050840e+00   1.004438e+04   4.214529e+02
  1.053480e+00   9.937792e+03   4.173480e+02
  1.056120e+00   1.013130e+04   4.170990e+02
  1.058770e+00   9.831247e+03   4.128736e+02
  1.061410e+00   1.052696e+04   4.241432e+02
  1.064050e+00   1.060615e+04   4.239072e+02
  1.066700e+00   9.849761e+03   4.061973e+02
  1.069340e+00   1.045779e+04   4.169792e+02
  1.071980e+00   1.035078e+04   4.173837e+02
  1.074630e+00   1.016332e+04   4.065328e+02
  1.077270e+00   1.033602e+04   4.137718e+02
  1.079910e+00   1.073583e+04   4.182086e+02
  1.082560e+00   1.027505e+04   4.048936e+02
  1.085200e+00   1.072886e+04   4.163606e+02
  1.087840e+00   1.023980e+04   4.013292e+02
  1.090490e+00   1.011079e+04   4.021857e+02
  1.093130e+00   1.020394e+04   4.011584e+02
  1.095770e+00   1.035248e+04   4.038886e+02
  1.098420e+00   1.062690e+04   4.081238e+02
  1.101060e+00   9.843523e+03   3.912449e+02
  1.103700e+00   9.995018e+03   3.963282e+02
  1.106350e+00   9.917700e+03   3.920315e+02
  1.108990e+00   1.004317e+04   3.921197e+02
  1.111630e+00   1.049694e+04   4.001921e+02
  1.114280e+00   1.015042e+04   3.930260e+02
  1.116920e+00   9.943686e+03   3.930587e+02
  1.119560e+00   1.036245e+04   3.939213e+02
  1.122210e+00   1.017216e+04   3.932784e+02
  1.124850e+00   1.107900e+04   4.092121e+02
  1.127490e+00   1.094062e+04   4.071678e+02
  1.130140e+00   9.593175e+03   3.815960e+02
  1.132780e+00   1.011640e+04   3.893804e+02
  1.135420e+00   1.048493e+04   3.965763e+02
  1.138070e+00   1.001052e+04   3.858773e+02
  1.140710e+00   1.047343e+04   3.958586e+02
  1.143350e+00   1.026798e+04   3.914631e+02
  1.146000e+00   1.022881e+04   3.882803e+02
  1.148640e+00   1.003953e+04   3.875719e+02
  1.151280e+00   9.414724e+03   3.712805e+02
  1.153930e+00   1.071218e+04   3.970199e+02
  1.156570e+00   1.018861e+04   3.859213e+02
  1.159220e+00   1.002861e+04   3.817825e+02
  1.161860e+00   1.017616e+04   3.871194e+02
  1.164500e+00   1.043348e+04   3.864253e+02
  1.167150e+00   1.008239e+04   3.832748e+02
  1.169790e+00   1.023274e+04   3.816167e+02
  1.172430e+00   9.609130e+03   3.723462e+02
  1.175080e+00   1.080666e+04   3.948669e+02
  1.177720e+00   1.049038e+04   3.848547e+02
  1.180360e+00   1.086679e+04   3.954831e+02
  1.183010e+00   9.862854e+03   3.733145e+02
  1.185650e+00   1.037385e+04   3.850099e+02
  1.188290e+00   1.020592e+04   3.793000e+02
  1.190940e+00   9.811725e+03   3.705837e+02
  1.193580e+00   1.025467e+04   3.811119e+02
  1.196220e+00   9.778172e+03   3.687907e+02
  1.198870e+00   9.642587e+03   3.670870e+02
  1.201510e+00   1.077376e+04   3.865065e+02
  1.204150e+00   1.043190e+04   3.809193e+02
  1.206800e+00   1.020753e+04   3.775393e+02
  1.209440e+00   1.010695e+04   3.720420e+02
  1.212080e+00   1.051031e+04   3.817516e+02
  1.214730e+00   1.058037e+04   3.815378e+02
  1.217370e+00   1.060287e+04   3.806210e+02
  1.220010e+00   1.061102e+04   3.809136e+02
  1.222660e+00   9.980013e+03   3.656394e+02
  1.225300e+00   1.029868e+04   3.755542e+02
  1.227940e+00   1.054617e+04   3.785856e+02
  1.230590e+00   1.007688e+04   3.689407e+02
  1.233230e+00   9.799279e+03   3.636853e+02
  1.235870e+00   1.012757e+04   3.673655e+02
  1.238520e+00   9.665472e+03   3.614681e+02
  1.241160e+00   1.008718e+04   3.675973e+02
  1.243800e+00   9.806900e+03   3.600226e+02
  1.246450e+00   1.042074e+04   3.726447e+02
  1.249090e+00   9.362389e+03   3.536126e+02
  1.251730e+00   9.663471e+03   3.593883e+02
  1.254380e+00   9.546104e+03   3.525934e+02
  1.257020e+00   9.862643e+03   3.615820e+02
  1.259660e+00   9.997831e+03   3.612363e+02
  1.262310e+00   1.092938e+04   3.793644e+02
  1.264950e+00   1.056850e+04   3.731868e+02
  1.267590e+00   1.050401e+04   3.677138e+02
  1.270240e+00   1.004666e+04   3.615872e+02
  1.272880e+00   1.058582e+04   3.703509e+02
  1.275520e+00   1.039262e+04   3.678948e+02
  1.278170e+00   9.958741e+03   3.572679e+02
  1.280810e+00   1.021007e+04   3.637186e+02
  1.283450e+00   9.488794e+03   3.499994e+02
  1.286100e+00   1.019305e+04   3.610563e+02
  1.288740e+00   1.092293e+04   3.744333e+02
  1.291380e+00   1.053563e+04   3.639473e+02
  1.294030e+00   9.537635e+03   3.501376e+02
  1.296670e+00   9.573256e+03   3.500329e+02
  1.299310e+00   9.900015e+03   3.526734e+02
  1.301960e+00   9.725299e+03   3.497947e+02
  1.304600e+00   1.017636e+04   3.566812e+02
  1.307240e+00   9.863441e+03   3.545341e+02
  1.309890e+00   1.084323e+04   3.674090e+02
  1.312530e+00   1.015136e+04   3.562427e+02
  1.315180e+00   9.993614e+03   3.522286e+02
  1.317820e+00   9.611474e+03   3.445880e+02
  1.320460e+00   1.024379e+04   3.568592e+02
  1.323110e+00   9.574496e+03   3.408611e+02
  1.325750e+00   9.946101e+03   3.496863e+02
  1.328390e+00   9.638213e+03   3.426954e+02
  1.331040e+00   9.987085e+03   3.481279e+02
  1.333680e+00   1.052670e+04   3.593756e+02
  1.336320e+00   1.031141e+04   3.518206e+02
  1.338970e+00   9.721377e+03   3.449988e+02
  1.341610e+00   1.000909e+04   3.491070e+02
  1.344250e+00   9.824617e+03   3.432999e+02
  1.346900e+00   1.065942e+04   3.589214e+02
  1.349540e+00   9.982295e+03   3.444219e+02
  1.352180e+00   1.015348e+04   3.513758e+02
  1.354830e+00   1.045619e+04   3.536858e+02
  1.357470e+00   1.012100e+04   3.487926e+02
  1.360110e+00   1.058004e+04   3.568559e+02
  1.362760e+00   9.774789e+03   3.432393e+02
  1.365400e+00   1.002195e+04   3.484974e+02
  1.368040e+00   9.714286e+03   3.384132e+02
  1.370690e+00   9.788630e+03   3.426706e+02
  1.373330e+00   1.040653e+04   3.540375e+02
  1.375970e+00   1.019969e+04   3.486181e+02
  1.378620e+00   9.530290e+03   3.380046e+02
  1.381260e+00   9.671480e+03   3.373316e+02
  1.383900e+00   9.921736e+03   3.441812e+02
  1.386550e+00   9.392391e+03   3.335336e+02
  1.389190e+00   1.053690e+04   3.528014e+02
  1.391830e+00   9.930327e+03   3.418160e+02
  1.394480e+00   1.052558e+04   3.520280e+02
  1.397120e+00   1.063112e+04   3.555577e+02
  1.399760e+00   1.054518e+04   3.513110e+02
  1.402410e+00   9.956760e+03   3.399182e+02
  1.405050e+00   1.030870e+04   3.484977e+02
  1.407690e+00   1.021747e+04   3.458091e+02
  1.410340e+00   9.956232e+03   3.416970e+02
  1.412980e+00   9.987298e+03   3.397748e+02
  1.415620e+00   9.531945e+03   3.322627e+02
  1.418270e+00   1.015393e+04   3.448456e+02
  1.420910e+00   9.695134e+03   3.353132e+02
  1.423550e+00   1.050693e+04   3.490693e+02
  1.426200e+00   1.008324e+04   3.410706e+02
  1.428840e+00   9.967868e+03   3.391137e+02
  1.431480e+00   1.018539e+04   3.425719e+02
  1.434130e+00   1.008282e+04   3.385481e+02
  1.436770e+00   1.003413e+04   3.397986e+02
  1.439410e+00   9.861401e+03   3.378460e+02
  1.442060e+00   9.977451e+03   3.380730e+02
  1.444700e+00   1.084160e+04   3.528641e+02
  1.447340e+00   1.002231e+04   3.361374e+02
  1.449990e+00   9.722241e+03   3.330785e+02
  1.452630e+00   1.004820e+04   3.387246e+02
  1.455270e+00   1.049671e+04   3.453163e+02
  1.457920e+00   1.013832e+04   3.377563e+02
  1.460560e+00   9.929494e+03   3.341541e+02
  1.463200e+00   9.708742e+03   3.324210e+02
  1.465850e+00   9.835694e+03   3.328878e+02
  1.468490e+00   9.686101e+03   3.308709e+02
  1.471140e+00   9.747114e+03   3.295126e+02
  1.473780e+00   1.045396e+04   3.442829e+02
  1.476420e+00   1.035966e+04   3.409922e+02
  1.479070e+00   1.034295e+04   3.400741e+02
  1.481710e+00   9.870941e+03   3.308747e+02
  1.484350e+00   1.015931e+04   3.356729e+02
  1.487000e+00   9.892027e+03   3.338397e+02
  1.489640e+00   1.051120e+04   3.399565e+02
  1.492280e+00   1.003817e+04   3.346058e+02
  1.494930e+00   9.637557e+03   3.256229e+02
