
Sample:   c= .0000 mg/ml  Code: NAPI
  1.547270e-01   1.351940e+04   1.049309e+03
  1.573700e-01   1.242011e+04   9.944047e+02
  1.600130e-01   1.152478e+04   9.473310e+02
  1.626570e-01   1.344801e+04   1.007971e+03
  1.653000e-01   1.331579e+04   1.018284e+03
  1.679440e-01   1.270293e+04   9.714174e+02
  1.705870e-01   1.243556e+04   9.651869e+02
  1.732300e-01   1.103256e+04   8.978172e+02
  1.758740e-01   1.202950e+04   9.336706e+02
  1.785170e-01   1.239184e+04   9.476276e+02
  1.811610e-01   1.271131e+04   9.370905e+02
  1.838040e-01   1.128518e+04   9.006553e+02
  1.864470e-01   1.137391e+04   8.881528e+02
  1.890910e-01   1.086866e+04   8.565701e+02
  1.917340e-01   1.156416e+04   8.869307e+02
  1.943780e-01   1.096595e+04   8.460411e+02
  1.970210e-01   1.142811e+04   8.816980e+02
  1.996640e-01   1.209929e+04   8.919713e+02
  2.023080e-01   9.529930e+03   7.887026e+02
  2.049510e-01   1.085339e+04   8.251680e+02
  2.075950e-01   1.271681e+04   8.838795e+02
  2.102380e-01   1.040995e+04   8.153700e+02
  2.128810e-01   1.147759e+04   8.283234e+02
  2.155250e-01   1.125888e+04   8.345638e+02
  2.181680e-01   1.147019e+04   8.365496e+02
  2.208110e-01   1.079659e+04   8.047302e+02
  2.234550e-01   9.761864e+03   7.717431e+02
  2.260980e-01   1.185535e+04   8.240038e+02
  2.287420e-01   1.183626e+04   8.287039e+02
  2.313850e-01   1.155173e+04   8.107728e+02
  2.340280e-01   1.181741e+04   8.174275e+02
  2.366720e-01   1.133990e+04   8.058916e+02
  2.393150e-01   1.143317e+04   7.927475e+02
  2.419590e-01   9.017214e+03   7.106560e+02
  2.446020e-01   1.078137e+04   7.604589e+02
  2.472450e-01   1.160026e+04   7.948368e+02
  2.498890e-01   8.415689e+03   6.759644e+02
  2.525320e-01   1.049598e+04   7.403292e+02
  2.551760e-01   1.056550e+04   7.585584e+02
  2.578190e-01   1.210527e+04   7.813915e+02
  2.604620e-01   1.013801e+04   7.223036e+02
  2.631060e-01   1.093379e+04   7.545031e+02
  2.657490e-01   1.105845e+04   7.489726e+02
  2.683920e-01   1.033541e+04   7.271968e+02
  2.710360e-01   1.048680e+04   7.151935e+02
  2.736790e-01   9.076682e+03   6.728084e+02
  2.763230e-01   1.102333e+04   7.332610e+02
  2.789660e-01   1.136861e+04   7.416066e+02
  2.816090e-01   1.076906e+04   7.227717e+02
  2.842530e-01   1.068112e+04   7.120744e+02
  2.868960e-01   9.917302e+03   6.926544e+02
  2.895400e-01   1.202120e+04   7.455232e+02
  2.921830e-01   1.031800e+04   6.924985e+02
  2.948260e-01   1.113727e+04   7.204100e+02
  2.974700e-01   1.020420e+04   6.833236e+02
  3.001130e-01   1.101516e+04   7.155114e+02
  3.027570e-01   1.111310e+04   7.014524e+02
  3.054000e-01   1.070685e+04   6.954843e+02
  3.080430e-01   9.536392e+03   6.473725e+02
  3.106870e-01   1.084990e+04   6.974583e+02
  3.133300e-01   1.119489e+04   6.996804e+02
  3.159740e-01   1.041647e+04   6.627842e+02
  3.186170e-01   1.119489e+04   6.996804e+02
  3.212600e-01   1.010309e+04   6.535148e+02
  3.239040e-01   1.082376e+04   6.804840e+02
  3.265470e-01   1.011488e+04   6.570321e+02
  3.291900e-01   1.020980e+04   6.470197e+02
  3.318340e-01   9.471839e+03   6.342813e+02
  3.344770e-01   1.111685e+04   6.728226e+02
  3.371210e-01   1.141059e+04   6.855961e+02
  3.397640e-01   9.684212e+03   6.251132e+02
  3.424070e-01   1.044609e+04   6.441338e+02
  3.450510e-01   1.078384e+04   6.649603e+02
  3.476940e-01   1.013431e+04   6.261000e+02
  3.503380e-01   1.107650e+04   6.655224e+02
  3.529810e-01   1.100772e+04   6.590150e+02
  3.556240e-01   1.177108e+04   6.784739e+02
  3.582680e-01   1.103336e+04   6.547096e+02
  3.609110e-01   1.168451e+04   6.657869e+02
  3.635550e-01   1.086060e+04   6.467395e+02
  3.661980e-01   9.531304e+03   5.968734e+02
  3.688410e-01   1.077403e+04   6.393211e+02
  3.714850e-01   1.098018e+04   6.392907e+02
  3.741280e-01   9.707701e+03   5.986025e+02
  3.767710e-01   1.035986e+04   6.235900e+02
  3.794150e-01   1.132795e+04   6.413191e+02
  3.820580e-01   1.077813e+04   6.307425e+02
  3.847020e-01   1.064549e+04   6.166766e+02
  3.873450e-01   1.063811e+04   6.214851e+02
  3.899880e-01   9.452236e+03   5.828498e+02
  3.926320e-01   1.015537e+04   5.963439e+02
  3.952750e-01   1.059536e+04   6.158429e+02
  3.979190e-01   1.069416e+04   6.083698e+02
  4.005620e-01   1.103460e+04   6.247112e+02
  4.032050e-01   1.048192e+04   5.982347e+02
  4.058490e-01   1.059094e+04   6.024975e+02
  4.084920e-01   1.021053e+04   5.985518e+02
  4.111360e-01   1.015021e+04   5.870021e+02
  4.137790e-01   1.050840e+04   6.007253e+02
  4.164220e-01   1.052486e+04   5.949000e+02
  4.190660e-01   9.511280e+03   5.633996e+02
  4.217090e-01   9.885967e+03   5.765613e+02
  4.243530e-01   1.031540e+04   5.839945e+02
  4.269960e-01   1.100479e+04   6.353617e+02
  4.296390e-01   1.063796e+04   6.246826e+02
  4.322830e-01   1.001941e+04   6.336829e+02
  4.349260e-01   9.592419e+03   6.352735e+02
  4.375690e-01   1.134984e+04   6.782826e+02
  4.402130e-01   1.164997e+04   7.076856e+02
  4.428560e-01   9.707436e+03   6.428906e+02
  4.455000e-01   9.417937e+03   6.514524e+02
  4.481430e-01   9.843573e+03   6.651670e+02
  4.507860e-01   9.798625e+03   6.636466e+02
  4.534300e-01   9.114553e+03   6.577862e+02
  4.560730e-01   1.098210e+04   7.088913e+02
  4.587170e-01   1.043299e+04   6.909418e+02
  4.613600e-01   1.070616e+04   6.910799e+02
  4.640030e-01   1.113485e+04   6.986627e+02
  4.666470e-01   1.040617e+04   6.891656e+02
  4.692900e-01   9.285589e+03   6.318043e+02
  4.719340e-01   9.787676e+03   6.675140e+02
  4.745770e-01   1.034577e+04   6.734521e+02
  4.772200e-01   1.023057e+04   6.850893e+02
  4.798640e-01   1.001980e+04   6.635777e+02
  4.825070e-01   1.023677e+04   6.397978e+02
  4.851500e-01   1.036011e+04   6.487754e+02
  4.877940e-01   1.138102e+04   6.570834e+02
  4.904370e-01   8.935469e+03   5.891874e+02
  4.930810e-01   1.032916e+04   6.161859e+02
  4.957240e-01   1.017104e+04   6.046054e+02
  4.983670e-01   1.058647e+04   6.238136e+02
  5.010110e-01   1.145674e+04   6.384592e+02
  5.036540e-01   1.017586e+04   6.017114e+02
  5.062980e-01   1.029686e+04   5.935012e+02
  5.089410e-01   1.071445e+04   6.065862e+02
  5.115840e-01   1.046611e+04   6.012622e+02
  5.142280e-01   1.178032e+04   6.287871e+02
  5.168710e-01   1.085749e+04   6.088579e+02
  5.195150e-01   8.779999e+03   5.333470e+02
  5.221580e-01   9.867216e+03   5.706359e+02
  5.248010e-01   1.048230e+04   5.859782e+02
  5.274450e-01   1.005869e+04   5.667431e+02
  5.300880e-01   1.006725e+04   5.690348e+02
  5.327320e-01   1.149182e+04   5.998680e+02
  5.353750e-01   1.079441e+04   5.897617e+02
  5.380180e-01   9.305749e+03   5.337213e+02
  5.406620e-01   1.039281e+04   5.669744e+02
  5.433050e-01   1.128111e+04   5.953941e+02
  5.459480e-01   1.046737e+04   5.685095e+02
  5.485920e-01   1.108491e+04   5.850394e+02
  5.512350e-01   1.040366e+04   5.553061e+02
  5.538790e-01   1.129012e+04   5.799347e+02
  5.565220e-01   9.766421e+03   5.425790e+02
  5.591650e-01   1.067623e+04   5.611301e+02
  5.618090e-01   1.009447e+04   5.474494e+02
  5.644520e-01   1.039776e+04   5.487727e+02
  5.670960e-01   1.017056e+04   5.467727e+02
  5.697390e-01   1.179789e+04   5.826564e+02
  5.723820e-01   1.026065e+04   5.438136e+02
  5.750260e-01   1.061838e+04   5.505374e+02
  5.776690e-01   1.082932e+04   5.555325e+02
  5.803130e-01   1.058933e+04   5.520069e+02
  5.829560e-01   1.008274e+04   5.255991e+02
  5.855990e-01   1.103651e+04   5.581404e+02
  5.882430e-01   1.064152e+04   5.437563e+02
  5.908860e-01   1.109301e+04   5.560423e+02
  5.935290e-01   1.040680e+04   5.331567e+02
  5.961730e-01   9.884729e+03   5.188137e+02
  5.988160e-01   1.108633e+04   5.481837e+02
  6.014600e-01   1.022631e+04   5.252904e+02
  6.041030e-01   9.664795e+03   5.079704e+02
  6.067460e-01   1.047669e+04   5.284791e+02
  6.093900e-01   1.003281e+04   5.133230e+02
  6.120330e-01   1.072163e+04   5.334212e+02
  6.146770e-01   1.007891e+04   5.103655e+02
  6.173200e-01   1.056565e+04   5.199018e+02
  6.199630e-01   1.084006e+04   5.239738e+02
  6.226070e-01   9.983628e+03   5.068419e+02
  6.252500e-01   9.654108e+03   4.958982e+02
  6.278940e-01   1.059253e+04   5.150266e+02
  6.305370e-01   1.024195e+04   5.064320e+02
  6.331800e-01   1.083067e+04   5.175095e+02
  6.358240e-01   1.114345e+04   5.282500e+02
  6.384670e-01   1.031774e+04   5.040545e+02
  6.411110e-01   9.986844e+03   4.962503e+02
  6.437540e-01   9.863550e+03   4.931775e+02
  6.463970e-01   9.603623e+03   4.862983e+02
  6.490410e-01   1.049123e+04   5.065214e+02
  6.516840e-01   9.866263e+03   4.908649e+02
  6.543270e-01   1.008274e+04   4.955396e+02
  6.569710e-01   1.013830e+04   5.006950e+02
  6.596140e-01   9.997383e+03   4.907523e+02
  6.622580e-01   9.620005e+03   4.840350e+02
  6.649010e-01   1.084727e+04   5.074138e+02
  6.675440e-01   1.049887e+04   5.022293e+02
  6.701880e-01   1.062333e+04   5.093496e+02
  6.728310e-01   1.026646e+04   4.916744e+02
  6.754750e-01   1.011114e+04   4.922024e+02
  6.781180e-01   9.664972e+03   4.767379e+02
  6.807610e-01   1.127038e+04   5.154953e+02
  6.834050e-01   1.039566e+04   4.928016e+02
  6.860480e-01   1.081800e+04   4.984673e+02
  6.886920e-01   1.049660e+04   4.981467e+02
  6.913350e-01   1.026213e+04   4.826899e+02
  6.939780e-01   1.034894e+04   4.916930e+02
  6.966220e-01   1.053381e+04   4.906086e+02
  6.992650e-01   1.036802e+04   4.839378e+02
  7.019080e-01   1.107313e+04   5.086058e+02
  7.045520e-01   9.875879e+03   4.681616e+02
  7.071950e-01   1.003901e+04   4.758949e+02
  7.098390e-01   1.050260e+04   4.886250e+02
  7.124820e-01   9.474911e+03   4.579871e+02
  7.151250e-01   9.671828e+03   4.686016e+02
  7.177690e-01   1.096595e+04   4.884621e+02
  7.204120e-01   1.047509e+04   4.821551e+02
  7.230560e-01   1.030193e+04   4.751926e+02
  7.256990e-01   1.020215e+04   4.746469e+02
  7.283420e-01   1.059149e+04   4.809346e+02
  7.309860e-01   9.940722e+03   4.644994e+02
  7.336290e-01   1.098142e+04   4.906136e+02
  7.362730e-01   1.011462e+04   4.665527e+02
  7.389160e-01   1.020070e+04   4.685338e+02
  7.415590e-01   1.005865e+04   4.669612e+02
  7.442030e-01   1.080886e+04   4.776884e+02
  7.468460e-01   1.048828e+04   4.762483e+02
  7.494900e-01   1.026458e+04   4.627631e+02
  7.521330e-01   1.011513e+04   4.626555e+02
  7.547760e-01   1.007059e+04   4.591794e+02
  7.574200e-01   1.003049e+04   4.607156e+02
  7.600630e-01   1.064842e+04   4.738483e+02
  7.627060e-01   1.059141e+04   4.649114e+02
  7.653500e-01   1.021400e+04   4.618929e+02
  7.679930e-01   9.774193e+03   4.489436e+02
  7.706370e-01   9.689896e+03   4.493581e+02
  7.732800e-01   9.976664e+03   4.506997e+02
  7.759230e-01   1.037036e+04   4.605640e+02
  7.785670e-01   1.027453e+04   4.594910e+02
  7.812100e-01   1.033314e+04   4.571110e+02
  7.838540e-01   1.095397e+04   4.722592e+02
  7.864970e-01   1.037335e+04   4.549015e+02
  7.891400e-01   1.085987e+04   4.651856e+02
  7.917840e-01   1.064047e+04   4.643883e+02
  7.944270e-01   1.022463e+04   4.501141e+02
  7.970710e-01   1.076447e+04   4.636586e+02
  7.997140e-01   9.357838e+03   4.284660e+02
  8.023570e-01   9.448946e+03   4.353845e+02
  8.050010e-01   1.038946e+04   4.517157e+02
  8.076440e-01   1.017321e+04   4.452692e+02
  8.102870e-01   1.027989e+04   4.490791e+02
  8.129310e-01   9.829016e+03   4.369531e+02
  8.155740e-01   9.546622e+03   4.303950e+02
  8.182180e-01   1.044150e+04   4.476756e+02
  8.208610e-01   9.970067e+03   4.372164e+02
  8.235040e-01   9.733176e+03   4.326924e+02
  8.261480e-01   9.994065e+03   4.386908e+02
  8.287910e-01   1.127747e+04   4.635010e+02
  8.314350e-01   1.107303e+04   4.558696e+02
  8.340780e-01   1.025979e+04   4.423308e+02
  8.367210e-01   1.071713e+04   4.508729e+02
  8.393650e-01   1.032232e+04   4.401452e+02
  8.420080e-01   1.044487e+04   4.441610e+02
  8.446520e-01   1.003031e+04   4.284738e+02
  8.472950e-01   1.032673e+04   4.423483e+02
  8.499380e-01   1.005525e+04   4.319102e+02
  8.525820e-01   1.039638e+04   4.362226e+02
  8.552250e-01   1.031498e+04   4.374528e+02
  8.578690e-01   1.001006e+04   4.311637e+02
  8.605120e-01   1.044029e+04   4.530699e+02
  8.631550e-01   1.005112e+04   4.416208e+02
  8.657990e-01   1.049033e+04   4.556708e+02
  8.684420e-01   1.053667e+04   4.589846e+02
  8.710850e-01   1.024367e+04   4.487835e+02
  8.737290e-01   1.056761e+04   4.625316e+02
  8.763720e-01   1.045753e+04   4.516965e+02
  8.790160e-01   1.092578e+04   4.684389e+02
  8.816590e-01   1.053400e+04   4.641834e+02
  8.843020e-01   1.032370e+04   4.522896e+02
  8.869460e-01   9.839058e+03   4.440305e+02
  8.895890e-01   9.548579e+03   4.219916e+02
  8.922330e-01   1.010196e+04   4.379756e+02
  8.948760e-01   1.028275e+04   4.360858e+02
  8.975190e-01   9.576830e+03   4.171733e+02
  9.001630e-01   1.041541e+04   4.393477e+02
  9.028060e-01   1.116867e+04   4.489066e+02
  9.054500e-01   1.005899e+04   4.293072e+02
  9.080930e-01   1.033890e+04   4.292995e+02
  9.107360e-01   1.001575e+04   4.221136e+02
  9.133800e-01   1.054449e+04   4.359608e+02
  9.160230e-01   1.004898e+04   4.223903e+02
  9.186660e-01   1.053557e+04   4.322797e+02
  9.213100e-01   1.055525e+04   4.284245e+02
  9.239530e-01   1.010743e+04   4.229829e+02
  9.265970e-01   1.018840e+04   4.248855e+02
  9.292400e-01   9.995446e+03   4.146810e+02
  9.318830e-01   1.010770e+04   4.215201e+02
  9.345270e-01   9.905441e+03   4.120120e+02
  9.371700e-01   1.101997e+04   4.390459e+02
  9.398140e-01   1.037239e+04   4.210024e+02
  9.424570e-01   1.078427e+04   4.266192e+02
  9.451000e-01   1.085181e+04   4.316619e+02
  9.477440e-01   1.085554e+04   4.284340e+02
  9.503870e-01   1.120238e+04   4.400710e+02
  9.530310e-01   1.108824e+04   4.277383e+02
  9.556740e-01   1.142442e+04   4.397260e+02
  9.583170e-01   9.511280e+03   3.983837e+02
  9.609610e-01   9.960990e+03   4.059796e+02
  9.636040e-01   9.582000e+03   4.009942e+02
  9.662480e-01   1.060715e+04   4.150899e+02
  9.688910e-01   9.918653e+03   4.049273e+02
  9.715340e-01   9.821577e+03   4.016342e+02
  9.741780e-01   1.067511e+04   4.139629e+02
  9.768210e-01   1.032307e+04   4.083744e+02
  9.794640e-01   1.036856e+04   4.045162e+02
  9.821080e-01   1.097778e+04   4.203610e+02
  9.847510e-01   1.011285e+04   4.054883e+02
  9.873950e-01   1.064596e+04   4.214776e+02
  9.900380e-01   1.016764e+04   4.196632e+02
  9.926810e-01   1.079053e+04   4.312764e+02
  9.953250e-01   1.033145e+04   4.293604e+02
  9.979680e-01   9.647201e+03   4.132407e+02
  1.000610e+00   1.039149e+04   4.341106e+02
  1.003250e+00   9.962895e+03   4.263725e+02
  1.005900e+00   1.042105e+04   4.376432e+02
  1.008540e+00   9.682529e+03   4.233874e+02
  1.011190e+00   1.021942e+04   4.349674e+02
  1.013830e+00   9.886833e+03   4.339838e+02
  1.016470e+00   1.087503e+04   4.527336e+02
  1.019120e+00   9.963032e+03   4.356530e+02
  1.021760e+00   1.013448e+04   4.393854e+02
  1.024400e+00   1.038536e+04   4.452688e+02
  1.027050e+00   1.001231e+04   4.407674e+02
  1.029690e+00   9.680734e+03   4.303611e+02
  1.032330e+00   1.036653e+04   4.507185e+02
  1.034980e+00   9.170494e+03   4.234541e+02
  1.037620e+00   1.026243e+04   4.474631e+02
  1.040260e+00   1.035184e+04   4.496554e+02
  1.042910e+00   9.851521e+03   4.216062e+02
  1.045550e+00   1.121621e+04   4.545036e+02
  1.048190e+00   9.610995e+03   4.147450e+02
  1.050840e+00   1.034202e+04   4.272249e+02
  1.053480e+00   9.778033e+03   4.135667e+02
  1.056120e+00   1.004254e+04   4.148535e+02
  1.058770e+00   1.014042e+04   4.188969e+02
  1.061410e+00   9.636148e+03   4.053958e+02
  1.064050e+00   1.014537e+04   4.141828e+02
  1.066700e+00   1.056570e+04   4.202810e+02
  1.069340e+00   1.033737e+04   4.141579e+02
  1.071980e+00   1.064927e+04   4.229367e+02
  1.074630e+00   1.009436e+04   4.047470e+02
  1.077270e+00   1.044765e+04   4.155851e+02
  1.079910e+00   1.009659e+04   4.051622e+02
  1.082560e+00   1.055709e+04   4.100036e+02
  1.085200e+00   1.075584e+04   4.164677e+02
  1.087840e+00   1.097287e+04   4.150321e+02
  1.090490e+00   9.292315e+03   3.851789e+02
  1.093130e+00   1.065578e+04   4.095350e+02
  1.095770e+00   1.012739e+04   3.990752e+02
  1.098420e+00   1.018335e+04   3.991171e+02
  1.101060e+00   1.011876e+04   3.962812e+02
  1.103700e+00   1.061813e+04   4.080878e+02
  1.106350e+00   1.073305e+04   4.074212e+02
  1.108990e+00   9.992574e+03   3.907406e+02
  1.111630e+00   1.046078e+04   3.991035e+02
  1.114280e+00   1.034281e+04   3.963372e+02
  1.116920e+00   1.014094e+04   3.965419e+02
  1.119560e+00   1.047629e+04   3.956838e+02
  1.122210e+00   1.050089e+04   3.991838e+02
  1.124850e+00   1.028759e+04   3.939322e+02
  1.127490e+00   1.013240e+04   3.914489e+02
  1.130140e+00   1.045267e+04   3.979263e+02
  1.132780e+00   1.094879e+04   4.046789e+02
  1.135420e+00   1.022449e+04   3.912293e+02
  1.138070e+00   9.619435e+03   3.778871e+02
  1.140710e+00   9.929915e+03   3.850656e+02
  1.143350e+00   1.035176e+04   3.926647e+02
  1.146000e+00   9.164030e+03   3.671491e+02
  1.148640e+00   1.024349e+04   3.910983e+02
  1.151280e+00   1.021425e+04   3.863386e+02
  1.153930e+00   1.033837e+04   3.896420e+02
  1.156570e+00   9.453446e+03   3.713664e+02
  1.159220e+00   1.002311e+04   3.812970e+02
  1.161860e+00   1.049390e+04   3.927244e+02
  1.164500e+00   1.066977e+04   3.903866e+02
  1.167150e+00   9.858703e+03   3.786212e+02
  1.169790e+00   1.009870e+04   3.787307e+02
  1.172430e+00   1.081391e+04   3.946050e+02
  1.175080e+00   1.110189e+04   3.998249e+02
  1.177720e+00   1.086400e+04   3.912572e+02
  1.180360e+00   1.002635e+04   3.795028e+02
  1.183010e+00   1.036495e+04   3.823171e+02
  1.185650e+00   1.032464e+04   3.837123e+02
  1.188290e+00   9.454001e+03   3.646960e+02
  1.190940e+00   1.021122e+04   3.776756e+02
  1.193580e+00   1.088446e+04   3.922487e+02
  1.196220e+00   1.038333e+04   3.796523e+02
  1.198870e+00   1.019518e+04   3.770822e+02
  1.201510e+00   1.011571e+04   3.741431e+02
  1.204150e+00   9.814193e+03   3.691007e+02
  1.206800e+00   1.004781e+04   3.742001e+02
  1.209440e+00   1.045582e+04   3.780309e+02
  1.212080e+00   1.040631e+04   3.794792e+02
  1.214730e+00   1.017479e+04   3.737802e+02
  1.217370e+00   9.559007e+03   3.610387e+02
  1.220010e+00   1.052163e+04   3.789271e+02
  1.222660e+00   9.612504e+03   3.584859e+02
  1.225300e+00   1.012779e+04   3.720538e+02
  1.227940e+00   1.101342e+04   3.864952e+02
  1.230590e+00   9.841081e+03   3.642348e+02
  1.233230e+00   1.073615e+04   3.802940e+02
  1.235870e+00   1.067923e+04   3.768619e+02
  1.238520e+00   9.942998e+03   3.662550e+02
  1.241160e+00   1.062857e+04   3.769565e+02
  1.243800e+00   9.774147e+03   3.590623e+02
  1.246450e+00   9.921179e+03   3.632402e+02
  1.249090e+00   1.034340e+04   3.713063e+02
  1.251730e+00   1.020444e+04   3.689423e+02
  1.254380e+00   9.929981e+03   3.592541e+02
  1.257020e+00   9.776821e+03   3.596462e+02
  1.259660e+00   1.006907e+04   3.621593e+02
  1.262310e+00   1.043448e+04   3.703059e+02
  1.264950e+00   9.784641e+03   3.587224e+02
  1.267590e+00   9.635161e+03   3.518263e+02
  1.270240e+00   9.909729e+03   3.587563e+02
  1.272880e+00   1.057763e+04   3.698383e+02
  1.275520e+00   1.048887e+04   3.692256e+02
  1.278170e+00   1.091102e+04   3.735862e+02
  1.280810e+00   1.029315e+04   3.648310e+02
  1.283450e+00   9.392562e+03   3.478727e+02
  1.286100e+00   9.879150e+03   3.550987e+02
  1.288740e+00   1.035032e+04   3.641231e+02
  1.291380e+00   9.736683e+03   3.495265e+02
  1.294030e+00   1.026265e+04   3.628396e+02
  1.296670e+00   1.005231e+04   3.583260e+02
  1.299310e+00   1.058242e+04   3.642619e+02
  1.301960e+00   1.023326e+04   3.584554e+02
  1.304600e+00   1.035569e+04   3.594512e+02
  1.307240e+00   9.703868e+03   3.513036e+02
  1.309890e+00   1.003887e+04   3.531662e+02
  1.312530e+00   1.016854e+04   3.561883e+02
  1.315180e+00   1.079140e+04   3.656526e+02
  1.317820e+00   1.043070e+04   3.586150e+02
  1.320460e+00   1.044668e+04   3.600163e+02
  1.323110e+00   1.003983e+04   3.486977e+02
  1.325750e+00   1.045386e+04   3.581434e+02
  1.328390e+00   1.060399e+04   3.590965e+02
  1.331040e+00   1.063326e+04   3.588550e+02
  1.333680e+00   1.062814e+04   3.607427e+02
  1.336320e+00   9.991337e+03   3.459717e+02
  1.338970e+00   1.039848e+04   3.564552e+02
  1.341610e+00   1.001343e+04   3.488343e+02
  1.344250e+00   9.828964e+03   3.430332e+02
  1.346900e+00   9.637063e+03   3.409348e+02
  1.349540e+00   1.099420e+04   3.610969e+02
  1.352180e+00   1.046089e+04   3.562994e+02
  1.354830e+00   9.778645e+03   3.416935e+02
  1.357470e+00   1.037672e+04   3.528191e+02
  1.360110e+00   1.046284e+04   3.545197e+02
  1.362760e+00   9.647033e+03   3.406486e+02
  1.365400e+00   1.053411e+04   3.569347e+02
  1.368040e+00   1.015377e+04   3.456383e+02
  1.370690e+00   1.048742e+04   3.543371e+02
  1.373330e+00   9.928995e+03   3.454739e+02
  1.375970e+00   1.014367e+04   3.473125e+02
  1.378620e+00   9.547172e+03   3.379662e+02
  1.381260e+00   1.026279e+04   3.471440e+02
  1.383900e+00   1.023558e+04   3.492336e+02
  1.386550e+00   1.085122e+04   3.581436e+02
  1.389190e+00   1.005610e+04   3.443145e+02
  1.391830e+00   9.793096e+03   3.391072e+02
  1.394480e+00   1.043408e+04   3.501449e+02
  1.397120e+00   1.015893e+04   3.472250e+02
  1.399760e+00   9.893400e+03   3.399412e+02
  1.402410e+00   1.049281e+04   3.486002e+02
  1.405050e+00   9.900130e+03   3.411810e+02
  1.407690e+00   9.893400e+03   3.399412e+02
  1.410340e+00   1.011193e+04   3.440147e+02
  1.412980e+00   1.076338e+04   3.523773e+02
  1.415620e+00   9.767226e+03   3.360028e+02
  1.418270e+00   1.026225e+04   3.463341e+02
  1.420910e+00   9.953569e+03   3.394139e+02
  1.423550e+00   9.999865e+03   3.402023e+02
  1.426200e+00   1.007464e+04   3.405849e+02
  1.428840e+00   1.085758e+04   3.535715e+02
  1.431480e+00   1.009608e+04   3.407263e+02
  1.434130e+00   9.779095e+03   3.330773e+02
  1.436770e+00   1.008302e+04   3.402856e+02
  1.439410e+00   9.887936e+03   3.379627e+02
  1.442060e+00   9.900387e+03   3.364288e+02
  1.444700e+00   9.960338e+03   3.378813e+02
  1.447340e+00   1.021609e+04   3.390328e+02
  1.449990e+00   1.036337e+04   3.435424e+02
  1.452630e+00   9.754658e+03   3.334073e+02
  1.455270e+00   1.037373e+04   3.429450e+02
  1.457920e+00   1.058975e+04   3.448496e+02
  1.460560e+00   1.038104e+04   3.413266e+02
  1.463200e+00   1.047316e+04   3.449151e+02
  1.465850e+00   9.861051e+03   3.329840e+02
  1.468490e+00   1.010669e+04   3.376409e+02
  1.471140e+00   9.716554e+03   3.286673e+02
  1.473780e+00   1.009364e+04   3.379599e+02
  1.476420e+00   9.969342e+03   3.341731e+02
  1.479070e+00   9.708560e+03   3.291510e+02
  1.481710e+00   1.020545e+04   3.360987e+02
  1.484350e+00   9.596668e+03   3.259199e+02
  1.487000e+00   9.602437e+03   3.285886e+02
  1.489640e+00   9.634335e+03   3.251431e+02
  1.492280e+00   9.784394e+03   3.300194e+02
  1.494930e+00   1.031006e+04   3.364562e+02
